code,收盘,上市天,流通市值亿,RPS250,RPS120,MA100,MA300,多头排列,站上20周线,量比20/60,距250日新高%,本轮基地数,距区间高点%,满3基,池,名称,细分行业
301555,28.93,1007.0,14.087918636169956,56.82833439693682,57.72255426234665,37.5062,33.48016666666666,True,False,0.6147033005520777,-38.27608278216342,2,-38.27608278216342,False,用户池(2022-08前后上市),惠柏新材,合成树脂
603107,12.29,1006.0,26.809643207363056,27.82386726228462,54.89147530670022,13.0928,14.497033333333336,False,False,1.1795854734433562,-24.462200368776898,0,-35.51941238195173,False,用户池(2022-08前后上市),上海汽配,底盘与发动机系统
001376,11.44,1004.0,24.310347425316525,51.37204850031908,1.2268008807801196,13.7704,13.946566666666664,False,False,0.9947934774314942,-52.863617634940255,1,-52.863617634940255,False,用户池(2022-08前后上市),百通能源,热力服务
603062,37.28,1000.0,13.785903310942448,27.53669432035737,34.193142497640764,45.216899999999995,46.67353333333333,False,False,0.6433498157867983,-33.28561202576951,5,-33.28561202576951,True,用户池(2022-08前后上市),麦加芯彩,涂料油墨
001326,46.96,998.0,11.349496841855686,83.85449904275686,72.8845548914753,57.7671,47.85053333333333,True,False,0.7755604819089438,-36.56625692286911,3,-36.56625692286911,True,用户池(2022-08前后上市),联域股份,LED
688648,30.75,994.0,21.404274790639885,14.00765794511806,1.06951871657754,44.20219999999999,52.67293333333333,False,False,0.7927446034864648,-60.064935064935064,3,-60.064935064935064,True,用户池(2022-08前后上市),中邮科技,其他专用设备
001306,50.11,991.0,7.786732630077502,7.211231652839821,6.794589493551431,62.899499999999996,78.29876666666667,False,False,0.8723097471282824,-54.68029302704169,3,-54.68029302704169,True,用户池(2022-08前后上市),夏厦精密,机械基础件
688653,11.01,990.0,34.97673728647537,47.000638162093175,40.547341931424974,14.1107,13.264866666666666,True,False,1.1910239232269506,-36.651323360184115,2,-37.79661016949153,False,用户池(2022-08前后上市),康希通信,集成电路设计
301568,54.75,979.0,26.137823309785425,85.92852584556478,89.11607423718151,71.1988,53.30573333333333,True,False,0.7532691719960115,-55.203730976926856,5,-55.203730976926856,True,用户池(2022-08前后上市),思泰克,其他专用设备
688652,114.14,978.0,142.9130737482443,94.32035737077217,78.10632274300094,137.96130000000002,102.06316666666667,True,False,0.9731925504058826,-50.447165060345576,7,-50.447165060345576,True,用户池(2022-08前后上市),京仪装备,半导体设备
301508,23.76,976.0,13.970698280709682,10.689215060625399,32.24284366152878,26.7148,30.560099999999995,False,False,0.7508286451080415,-33.277169334456616,0,-44.18604651162791,False,用户池(2022-08前后上市),中机认检,检测服务
601083,11.53,972.0,22.346531462199913,62.571793235481806,81.66089965397923,11.165,11.097633333333333,True,True,0.890933597799908,-11.239414934565062,2,-11.239414934565062,False,用户池(2022-08前后上市),锦江航运,航运
688720,49.13,971.0,38.87558566016033,89.91703892788769,72.44416483170808,65.68690000000001,47.845866666666666,True,False,1.1225815252862181,-53.47537878787878,4,-53.47537878787878,True,用户池(2022-08前后上市),艾森股份,半导体材料
301516,14.91,969.0,10.470067128744754,35.92852584556477,71.24882038376849,18.2915,17.372300000000003,True,False,1.4768671828300548,-34.02654867256637,0,-37.71929824561404,False,用户池(2022-08前后上市),中远通,其他发电设备
001239,11.54,965.0,13.156093040745834,5.041480536056158,23.372129600503303,14.100299999999999,15.6614,False,False,1.1112104848994655,-45.230185097294736,2,-45.230185097294736,False,用户池(2022-08前后上市),永达股份,工程机械零件
301459,33.56,964.0,8.80688272045545,19.559668155711552,38.69141239383454,35.8074,40.95586666666666,False,False,0.714992544930203,-36.64338304700774,2,-37.3412994772218,False,用户池(2022-08前后上市),丰茂股份,底盘与发动机系统
603231,15.02,962.0,15.944490247704504,45.88385449904276,43.09531299150676,16.164299999999997,17.355733333333333,False,False,0.8925482890294055,-30.26926648096564,1,-30.26926648096564,False,用户池(2022-08前后上市),索宝蛋白,粮油加工
301413,58.57,959.0,44.80489780122544,61.2635609444799,1.1638880150990878,82.5073,88.65703333333333,False,False,0.7661331509051907,-60.958538861485145,3,-60.958538861485145,True,用户池(2022-08前后上市),安培龙,仪器仪表
603373,33.21,957.0,21.21356056848585,49.042756860242505,92.10443535703051,32.4036,31.660566666666668,True,True,0.8655741194431069,-23.479262672811053,1,-23.479262672811053,False,用户池(2022-08前后上市),安邦护卫,其他专业服务
001358,24.49,956.0,12.20372340124716,65.2839821314614,59.73576596413967,26.1714,26.258533333333336,False,False,1.4264408315268453,-23.27694235588973,1,-23.27694235588973,False,用户池(2022-08前后上市),兴欣新材,其他化学制品
601096,4.5,955.0,74.03728154194317,59.76388002552648,60.64800251651463,5.1139,4.720466666666667,True,False,0.9546352710451306,-35.98862019914652,1,-35.98862019914652,False,用户池(2022-08前后上市),宏盛华源,钢结构
301526,27.88,951.0,405.3627924080731,99.84045947670708,99.8112614029569,23.758699999999997,12.210799999999999,True,True,1.0214725990921218,-46.64114832535885,5,-46.64114832535885,True,用户池(2022-08前后上市),国际复材,玻纤制造
603004,18.24,950.0,10.718742514241592,32.99298021697511,40.2013211701793,21.051099999999998,22.333133333333333,False,False,0.8823117411412797,-30.034522439585743,1,-38.77139979859013,False,用户池(2022-08前后上市),鼎龙科技,其他化学制品
301578,21.93,949.0,6.591549889278289,29.323548181238035,50.64485687323057,24.0115,26.299666666666667,False,False,1.2234244946949993,-28.074778615939657,2,-45.16129032258065,False,用户池(2022-08前后上市),辰奕智能,其他电子
301566,21.12,948.0,46.41825026087933,79.41927249521379,80.90594526580685,26.986800000000002,21.460166666666666,True,False,0.7556959534987969,-47.645017352503714,3,-47.645017352503714,True,用户池(2022-08前后上市),达利凯普,被动元件
688717,56.01,943.0,56.1037904594103,52.36119974473517,4.120792702107582,99.89470000000001,80.02313333333335,True,False,1.0025702768345661,-61.5315934065934,4,-61.5315934065934,True,用户池(2022-08前后上市),艾罗能源,光伏逆变器
603325,54.16,936.0,18.500041967359124,8.296107211231654,12.739855300408934,61.235099999999996,73.45443333333333,False,False,0.9036586056843287,-43.53039307684288,3,-43.53039307684288,True,用户池(2022-08前后上市),博隆技术,能源及重型设备
001387,11.72,935.0,13.681858160169975,33.375877472878116,53.28719723183391,12.8081,13.525733333333333,False,False,0.8050620413081473,-27.92127921279213,0,-35.49807374793617,False,用户池(2022-08前后上市),雪祺电气,冰洗
603312,32.36,935.0,16.5267513670188,39.08742820676452,18.307643913180247,37.721199999999996,41.93803333333333,False,False,0.6584204090736729,-47.14145704018294,5,-47.14145704018294,True,用户池(2022-08前后上市),西典新能,输变电设备
301567,32.44,930.0,6.858992306633712,24.21825143586471,16.483170808430327,40.3796,43.07833333333333,False,False,0.8594259239852994,-43.92394122731203,2,-46.67105046851883,False,用户池(2022-08前后上市),贝隆精密,消费电子组件
601033,14.79,928.0,35.46666917402181,59.7319719208679,78.73545139981127,14.4365,14.880466666666667,False,True,1.114864594057124,-9.04059040590407,2,-9.04059040590407,False,用户池(2022-08前后上市),永兴股份,固废治理
001379,15.54,927.0,10.46269501063009,19.687300574345883,12.897137464611513,19.0168,21.0472,False,False,0.9384887767702159,-39.36792820912993,1,-56.15124153498871,False,用户池(2022-08前后上市),腾达科技,金属制品
301577,49.3,922.0,9.414024491828613,37.141033822590934,53.821956590122674,69.8605,63.08903333333333,True,False,0.8373615783308929,-52.99837925445705,1,-52.99837925445705,False,用户池(2022-08前后上市),美信科技,其他电子
603375,32.94,922.0,21.242380405650287,20.804084237396296,60.23906888958792,42.898199999999996,40.18076666666666,True,False,0.77637040521994,-39.44852941176471,1,-39.44852941176471,False,用户池(2022-08前后上市),盛景微,集成电路设计
603082,35.73,916.0,14.555013687401152,49.8085513720485,77.98049701163889,36.8897,37.6105,False,False,0.6957597490081912,-29.26153236982776,3,-29.26153236982776,True,用户池(2022-08前后上市),北自科技,其他自动化设备
301502,46.05,913.0,10.986678636502788,68.21952776005105,82.35294117647058,61.2072,51.15956666666667,True,False,0.6358002151255789,-48.08927967534663,4,-48.08927967534663,True,用户池(2022-08前后上市),华阳智能,电机制造
688709,24.75,908.0,55.38237211303621,27.04211869814933,1.2897137464611514,37.700900000000004,39.799499999999995,False,False,1.001230476596782,-56.433726456609755,3,-56.433726456609755,True,用户池(2022-08前后上市),成都华微,集成电路设计
301589,138.8,907.0,47.99700727645289,50.73388640714741,44.636678200692046,157.9933,160.8676,False,False,0.9017322376531198,-33.45478952919743,1,-45.22926367295398,False,用户池(2022-08前后上市),诺瓦星云,其他IT设备
688584,23.86,907.0,84.74125862651795,81.8761965539247,79.0185592953759,26.257599999999996,23.2371,True,False,1.0513939044816376,-48.41081081081081,4,-48.41081081081081,True,用户池(2022-08前后上市),上海合晶,半导体材料
301591,26.4,887.0,11.980120269082441,33.31206126356094,17.709971689210445,36.9102,34.1657,True,False,0.6367623559240564,-54.49060506809171,1,-54.49060506809171,False,用户池(2022-08前后上市),肯特股份,其他塑料制品
603341,35.72,885.0,95.35881987161007,48.37268666241225,49.66970745517458,38.3243,41.040866666666666,False,False,1.020060212421765,-30.16617790811339,2,-32.88237504697482,False,用户池(2022-08前后上市),龙旗科技,通信终端及配件
301588,29.25,873.0,21.878582094821116,88.1620931716656,95.18716577540107,33.1443,24.40983333333333,True,False,0.9244262159605892,-47.16401734104046,1,-47.16401734104046,False,用户池(2022-08前后上市),美新科技,家具
688695,19.09,873.0,10.186415641354495,6.317804722399489,17.14375589808116,22.117099999999997,27.122433333333333,False,False,1.0295028540986855,-45.45714285714286,0,-55.66651184393869,False,用户池(2022-08前后上市),中创股份,基础软件
301538,37.1,866.0,16.31534884944447,23.484365028717296,5.6621579112928595,55.9231,53.4133,True,False,0.8780502748867778,-55.45148895292987,1,-55.45148895292987,False,用户池(2022-08前后上市),骏鼎达,改性塑料
603344,22.06,866.0,11.946505488612068,39.91703892788768,24.976407675369614,27.09,27.709799999999994,False,False,0.44972004965107126,-42.25130890052357,2,-42.25130890052357,False,用户池(2022-08前后上市),星德胜,电机制造
001359,72.46,858.0,44.275968335739975,92.27823867262285,93.6772569990563,79.009,53.6898,True,False,1.2205254707871807,-44.23150927422459,5,-44.23150927422459,True,用户池(2022-08前后上市),平安电工,非金属材料
301536,104.31,858.0,197.8781780982675,91.44862795149969,97.26329034287512,92.8796,72.06920000000001,True,True,1.480013601047428,-23.86131386861313,3,-23.86131386861313,True,用户池(2022-08前后上市),星宸科技,集成电路设计
001389,140.58,853.0,214.39540214196805,94.41608168474792,95.37590437244417,162.90890000000002,103.21263333333333,True,False,1.0477516635079684,-40.535510342202095,3,-40.535510342202095,True,用户池(2022-08前后上市),广合科技,PCB
301587,21.27,847.0,15.677235947233346,50.670070197830256,66.31016042780749,24.8573,23.823266666666665,True,False,0.9169190654472575,-30.399214659685857,0,-37.34904270986746,False,用户池(2022-08前后上市),中瑞股份,锂电池
688691,58.0,844.0,43.1759292175676,56.8602425015954,0.34602076124567477,100.7414,96.35826666666668,True,False,0.997912743634423,-63.52201257861636,4,-63.52201257861636,True,用户池(2022-08前后上市),灿芯股份,半导体制造
301539,14.33,840.0,10.720789883558698,14.39055520102106,20.10066058508965,16.5885,18.718966666666667,False,False,1.0460755698330073,-37.1766768960982,0,-48.11730629978277,False,用户池(2022-08前后上市),宏鑫科技,轮胎轮毂
688530,38.09,816.0,26.871191169746194,95.08615188257818,98.52154765649576,51.2144,29.581499999999995,True,False,0.8645039977033638,-61.79155381683217,2,-61.79155381683217,False,用户池(2022-08前后上市),欧莱新材,半导体材料
301596,49.82,812.0,21.861667696600932,31.62093171665603,74.42592010066058,51.46509999999999,56.105366666666654,False,False,0.9865476986184017,-26.3780109354219,1,-40.12019230769231,False,用户池(2022-08前后上市),瑞迪智驱,机械基础件
301392,118.71,789.0,49.97234437771017,47.03254626675176,67.47404844290658,173.27020000000002,147.9701,True,False,0.8988771825679167,-58.87264412416852,3,-58.87264412416852,True,用户池(2022-08前后上市),汇成真空,其他专用设备
300784,39.0,787.0,6.586632141292137,17.007019783024887,9.090909090909092,46.218999999999994,51.21156666666666,False,False,0.7213179266189984,-38.46639318396971,0,-68.81746222115615,False,用户池(2022-08前后上市),利安科技,其他塑料制品
688692,231.0,782.0,171.83666955147666,62.922782386726226,54.608367411135575,244.4282,247.09430000000003,False,False,0.8563194364347814,-26.910299003322258,3,-26.910299003322258,True,用户池(2022-08前后上市),达梦数据,基础软件
301565,20.68,774.0,26.30648492944887,46.45820038289726,56.621579112928586,22.5996,23.737266666666667,False,False,0.48785240170305966,-32.66037121458808,1,-46.94715238583888,False,用户池(2022-08前后上市),中仑新材,塑料薄膜
301580,49.02,768.0,50.00140779946957,87.10912571793236,95.6275558351683,52.174499999999995,39.583800000000004,True,False,1.0145567285592625,-41.649803594810145,3,-41.649803594810145,True,用户池(2022-08前后上市),爱迪特,医疗耗材
603381,15.05,768.0,21.414993661869644,13.688576898532226,21.421830764391316,20.2705,21.570100000000004,False,False,0.7767285968331339,-51.82458386683738,1,-55.221660220172566,False,用户池(2022-08前后上市),永臻股份,光伏辅材
603350,27.45,761.0,12.115855305437412,16.719846841097638,30.355457691097833,32.5287,36.30643333333333,False,False,0.8402289630481178,-38.80962995987517,1,-47.41379310344828,False,用户池(2022-08前后上市),安乃达,电机制造
603285,30.65,759.0,18.838588038394775,78.87683471601787,72.60144699591066,40.3316,30.89406666666667,True,False,0.9692294754248593,-43.32470414201184,2,-43.32470414201184,False,用户池(2022-08前后上市),键邦股份,其他化学制品
301603,99.06,754.0,37.694393494055944,91.25717932354817,96.2566844919786,111.3195,81.51623333333335,True,False,0.8353486578869034,-38.083630226889184,5,-38.083630226889184,True,用户池(2022-08前后上市),乔锋智能,机床制造
301552,23.44,742.0,7.25689461037962,28.079132099553288,48.47436300723498,27.0723,28.6189,False,False,1.3536952495067054,-29.862357869539203,1,-34.96115427302996,False,用户池(2022-08前后上市),科力装备,车身附件及饰件
301606,50.72,738.0,83.71744906269083,70.77217613273771,23.560868197546398,67.4113,61.8037,True,False,0.876730342381097,-40.71303331385154,6,-40.71303331385154,True,用户池(2022-08前后上市),绿联科技,品牌消费电子
603391,53.78,733.0,12.218180637374005,83.66305041480537,47.782321484743626,60.9991,54.38183333333334,True,False,1.03739886343508,-27.097736207130264,3,-27.097736207130264,True,用户池(2022-08前后上市),力聚热能,能源及重型设备
301608,47.97,732.0,28.61492212501446,50.382897255903,42.87511796162315,54.54280000000001,57.228633333333335,False,False,0.8935225906262736,-31.40283140283141,2,-36.3793103448276,False,用户池(2022-08前后上市),博实结,通信终端及配件
688721,34.18,727.0,18.510435919290263,28.557753669432035,27.115445108524693,45.6354,46.353633333333335,False,False,1.0126964892477779,-50.63547082611207,2,-53.91046386192018,False,用户池(2022-08前后上市),龙图光罩,半导体材料
603310,14.69,719.0,28.512084613106484,30.21697511167837,58.82352941176471,15.7656,17.084733333333332,False,False,0.4835432974479299,-28.620019436345967,1,-34.47814451382695,False,用户池(2022-08前后上市),巍华新材,氟化工
301611,77.45,717.0,116.32732933902918,86.88576898532227,8.650519031141869,112.47689999999999,83.83983333333333,True,False,0.8465157674797015,-58.01712922810061,4,-58.01712922810061,True,用户池(2022-08前后上市),珂玛科技,半导体材料
301571,56.5,712.0,67.55804009104034,75.90938098276962,80.08807801195344,64.13810000000001,54.5186,True,False,1.2049316175712304,-26.623376623376625,3,-26.623376623376625,True,用户池(2022-08前后上市),国科天成,其他电子
603207,22.51,707.0,12.280171210455537,12.316528398213146,38.4083044982699,24.665399999999998,28.541566666666665,False,False,1.2154273190515554,-39.39149165320409,2,-39.39149165320409,False,用户池(2022-08前后上市),小方制药,化学制剂
301586,31.42,705.0,16.600199573793038,2.1378430121250798,11.135577225542624,38.4761,47.278933333333335,False,False,0.9451001554435,-48.927178153446036,2,-56.65609049524072,False,用户池(2022-08前后上市),佳力奇,航空装备
001277,28.03,699.0,12.781171795042848,10.880663688576899,23.403586033343817,32.536100000000005,38.64516666666666,False,False,1.0282296640582154,-50.0,3,-50.0,True,用户池(2022-08前后上市),速达股份,能源及重型设备
688710,69.13,699.0,63.06431606272084,91.57626037013401,91.85278389430638,64.8982,51.307566666666666,True,True,1.4557523825609147,-17.721970959295408,5,-17.721970959295408,True,用户池(2022-08前后上市),益诺思,医疗研发外包
301607,31.35,698.0,48.2728701317992,76.77089980855138,72.41270839886757,39.1163,32.0711,True,False,1.0807852101563549,-45.354715007843815,6,-45.354715007843815,True,用户池(2022-08前后上市),富特科技,汽车电子电气系统
301600,89.21,691.0,28.939525243893968,37.747287811104016,25.98301352626612,99.04310000000001,112.30830000000002,False,False,0.9517805368978489,-40.10741859684458,1,-47.76014522457107,False,用户池(2022-08前后上市),慧翰股份,通信终端及配件
603091,47.01,682.0,20.748104284784993,62.12507977026165,67.25385341302297,52.064800000000005,50.0077,True,False,1.0802297999381802,-22.69363591514554,7,-22.69363591514554,True,用户池(2022-08前后上市),众鑫股份,其他家居
301551,21.48,676.0,33.17430551212097,0.4148053605615826,4.97011638880151,24.644900000000003,35.28136666666666,False,False,1.165284641540183,-57.633136094674555,1,-90.11777695988222,False,用户池(2022-08前后上市),无线传媒,广播电视
688615,114.1,676.0,155.65792788519997,58.51946394384173,4.938659955960993,123.1071,132.72843333333333,False,False,1.031268696334257,-51.32252559726963,2,-51.32252559726963,False,用户池(2022-08前后上市),合合信息,行业应用软件
301618,31.96,672.0,15.382435195478275,19.304403318442883,53.12991506763133,37.2236,39.368133333333326,False,False,0.9529819386455346,-33.7891029625026,1,-87.51660026560425,False,用户池(2022-08前后上市),长联科技,纺织化学品
001279,24.92,661.0,9.950182502397125,6.860242501595406,26.266121421830764,29.1625,35.08433333333333,False,False,0.6563432719502154,-40.23980815347722,1,-85.87301587301587,False,用户池(2022-08前后上市),强邦新材,印刷
301522,23.66,656.0,65.09090029525458,9.636247606892152,7.895564642969487,28.8004,33.275400000000005,False,False,0.8896270384601731,-50.564145424153786,1,-70.18649193548387,False,用户池(2022-08前后上市),上大股份,其他金属新材料
301556,58.9,655.0,17.341679938398077,2.5845564773452456,0.6920415224913495,73.2505,91.28256666666667,False,False,0.9789229746493958,-60.34471150609304,2,-60.34471150609304,False,用户池(2022-08前后上市),托普云农,行业应用软件
301592,93.48,648.0,21.96190219830534,4.116145500957243,43.441333752752435,116.2701,128.04770000000002,False,False,0.9768151722401158,-46.97072838665759,1,-50.25807481509072,False,用户池(2022-08前后上市),六九一二,军工电子
301626,205.5,648.0,108.45651401823778,88.76834716017868,90.21704938659956,280.3975,189.2074333333333,True,False,0.9454644841093278,-46.478799874986976,5,-46.478799874986976,True,用户池(2022-08前后上市),苏州天脉,消费电子组件
301613,38.18,647.0,32.17280413361085,11.742182514358648,34.63353255740799,42.959799999999994,48.85153333333333,False,False,0.9744414734465435,-39.24252068746023,1,-49.78958442924777,False,用户池(2022-08前后上市),新铝时代,其他汽车零部件
688726,41.96,643.0,92.85044700136868,49.521378430121246,12.645486001887384,57.25990000000001,50.335100000000004,True,False,0.6610080673614541,-49.237841761432364,2,-49.237841761432364,False,用户池(2022-08前后上市),拉普拉斯,光伏加工设备
301628,72.5,641.0,20.393949690251787,31.876196553924697,41.74268637936458,104.48769999999999,94.96286666666667,True,False,0.5508408903587372,-49.65277777777778,2,-49.65277777777778,False,用户池(2022-08前后上市),强达电路,PCB
301633,56.33,634.0,14.3491581675279,6.924058710912571,55.23749606794589,55.6788,66.5769,False,True,1.5641779593749148,-32.70815912077409,1,-57.96582344601149,False,用户池(2022-08前后上市),港迪技术,工业控制设备
603205,21.08,634.0,8.698189667355079,16.017868538608806,37.967914438502675,23.7546,26.99863333333333,False,False,1.074808689128745,-33.29113924050634,1,-64.577381952613,False,用户池(2022-08前后上市),健尔康,医疗耗材
688750,14.51,621.0,33.957868824654206,10.306317804722399,28.310789556464293,17.256,19.458433333333332,False,False,0.6275580812810294,-42.35200635677394,1,-51.504010695187176,False,用户池(2022-08前后上市),金天钛业,钛
301631,57.78,619.0,25.40215304384846,59.82769623484365,52.75243787354514,73.2546,67.9015,True,False,1.0058578541845575,-40.99264705882353,1,-44.24932458510228,False,用户池(2022-08前后上市),壹连科技,消费电子组件
603395,23.41,615.0,15.20751443632723,11.646458200382897,29.977980497011643,25.3917,30.53063333333333,False,False,1.18901880342649,-40.05121638924455,1,-80.97675930440435,False,用户池(2022-08前后上市),红四方,复合肥
688449,48.96,612.0,146.49870499409593,74.50542437779197,62.59830135262662,61.458400000000005,52.25223333333333,True,False,0.729445973334362,-44.69671297865131,4,-44.69671297865131,True,用户池(2022-08前后上市),联芸科技,集成电路设计
301622,42.48,607.0,27.565877935146762,1.148691767708998,10.191884240327147,54.6554,68.82163333333334,False,False,0.7586139518088377,-55.25123775413463,1,-57.164465059997994,False,用户池(2022-08前后上市),英思特,磁性材料
688708,46.94,606.0,66.82775517119778,12.954690491384813,39.19471531928279,50.8254,59.86929999999999,False,False,0.7044890308346549,-43.95893027698185,2,-43.95893027698185,False,用户池(2022-08前后上市),佳驰科技,航空装备
301617,45.48,600.0,31.14515418719695,86.8219527760051,36.08052846807172,49.7446,49.5386,True,False,0.6307225535307674,-43.11444652908069,2,-43.11444652908069,False,用户池(2022-08前后上市),博苑新材,其他化学制品
688605,64.25,599.0,72.33697019422497,68.85768985322271,74.0484429065744,74.2506,66.7266,True,False,0.9973097453335873,-45.038494439692045,2,-45.038494439692045,False,用户池(2022-08前后上市),先锋精科,半导体设备
301585,25.54,591.0,17.395740180662955,20.070197830248883,39.16325888644228,27.2156,30.91976666666666,False,False,0.792107782623418,-29.055555555555557,1,-53.72350063417286,False,用户池(2022-08前后上市),蓝宇股份,纺织化学品
301598,47.79,591.0,8.60610482067758,25.079770261646456,30.292544825416794,56.50320000000001,60.79376666666667,False,False,0.8770550162070014,-33.25418994413407,1,-40.37429819089208,False,用户池(2022-08前后上市),博科测试,其他专用设备
603194,35.6,587.0,56.22159252227289,43.23548181238034,73.38785781692356,34.5723,37.606566666666666,False,True,0.7013166114533109,-21.360724541639055,1,-31.95718654434251,False,用户池(2022-08前后上市),中力股份,工程机械整机
001391,4.39,581.0,66.53825434168608,8.806636885768986,38.534130229631955,4.8553,5.877266666666667,False,False,1.1288069480219105,-35.5359765051395,1,-51.330376940133036,False,用户池(2022-08前后上市),国货航,跨境物流
301581,34.84,577.0,14.754589767569263,9.82769623484365,28.027681660899656,44.971199999999996,49.47853333333334,False,False,0.6154163372226598,-45.76587795765877,1,-49.153531815528304,False,用户池(2022-08前后上市),黄山谷捷,半导体材料
603072,32.39,577.0,40.825238102691735,5.169112954690491,34.4447939603649,36.407799999999995,44.23356666666667,False,False,0.6769689439163161,-43.63035154890359,2,-47.12699967352268,False,用户池(2022-08前后上市),天和磁材,磁性材料
301458,32.68,570.0,39.06745435318875,54.30759412890874,67.06511481597987,43.023,37.433,True,False,0.624086241399602,-51.063192572626534,2,-51.063192572626534,False,用户池(2022-08前后上市),钧崴电子,被动元件
688758,23.01,570.0,69.45384581775123,80.37651563497128,93.70871343189683,20.1928,18.978733333333334,True,True,1.607895299991292,-14.524517087667165,4,-14.524517087667165,True,用户池(2022-08前后上市),赛分科技,其他化学原料
301601,16.1,565.0,13.601323610026393,0.5424377791959157,3.554576910978295,19.8801,27.664066666666663,False,False,0.9662967633773492,-54.71167369901546,1,-65.65699658703072,False,用户池(2022-08前后上市),惠通科技,其他专用设备
688583,72.58,565.0,31.40284714711803,68.25143586470963,47.971060081786725,84.6585,74.92293333333333,True,False,0.7682152049061641,-40.547182175622545,4,-40.547182175622545,True,用户池(2022-08前后上市),思看科技,仪器仪表
301602,15.14,558.0,31.60709471410355,4.1799617102744095,18.748033972947468,17.083,21.934666666666665,False,False,1.2175674392428604,-46.69014084507042,1,-52.16429699842023,False,用户池(2022-08前后上市),超研股份,医疗设备
688545,61.49,558.0,113.91921608350417,94.99042756860241,92.82793331236238,76.1244,49.1561,True,False,0.76876049550575,-56.35911994322213,4,-56.35911994322213,True,用户池(2022-08前后上市),兴福电子,电子化学品
001356,8.83,557.0,18.706615474558564,3.956604977664327,24.91349480968858,10.076500000000001,12.7851,False,False,0.9755232898288606,-43.65028717294193,1,-61.840968020743304,False,用户池(2022-08前后上市),富岭股份,其他塑料制品
001395,29.34,553.0,15.135101362316759,36.66241225271219,66.65618118905317,28.429000000000002,32.93643333333333,False,True,2.3060842867156177,-33.04427202190781,3,-33.04427202190781,True,用户池(2022-08前后上市),亚联机械,其他专用设备
688411,206.49,553.0,274.84167011700004,95.69240587109125,64.20257942749292,245.99560000000002,207.01886666666667,True,False,0.6054581354101957,-45.228116710875334,3,-45.228116710875334,True,用户池(2022-08前后上市),海博思创,其他电池
301173,30.33,518.0,9.367364829688526,10.944479897894064,13.463353255740799,37.1771,43.636966666666666,False,False,1.022301310785463,-46.23293742244283,1,-56.434932490663606,False,用户池(2022-08前后上市),毓恬冠佳,车身附件及饰件
301557,73.32,517.0,18.379771542659615,85.00319081046585,77.88612771311733,79.6331,70.41366666666666,True,False,0.7371979819044966,-32.01668984700974,2,-32.01668984700974,False,用户池(2022-08前后上市),常友科技,风电零部件
603409,17.32,517.0,9.33185150256771,20.26164645820038,13.683548285624411,23.8567,23.727166666666665,True,False,0.8208387975857223,-42.47758219860511,1,-47.97236407329528,False,用户池(2022-08前后上市),汇通控股,其他汽车零部件
301275,46.25,510.0,139.08522452343854,32.163369495851946,44.41648317080843,43.2209,51.780300000000004,False,True,0.7514535494941514,-41.31455399061033,1,-46.21467612513083,False,用户池(2022-08前后上市),汉朔科技,其他电子
603271,41.4,510.0,39.35429929967161,72.68666241225272,75.90437244416484,45.903099999999995,41.7358,True,False,0.7066453833227663,-23.897058823529417,4,-23.897058823529417,True,用户池(2022-08前后上市),永杰新材,铝
301479,45.37,503.0,32.799763400090505,18.5067007019783,34.696445423089024,66.7722,65.27453333333334,True,False,0.6202614560091642,-52.080692860160546,3,-52.080692860160546,True,用户池(2022-08前后上市),弘景光电,光学元件
301501,28.3,502.0,12.270641406851826,0.8296107211231653,17.52123309216735,31.718200000000003,43.14556666666667,False,False,0.947951404018229,-53.93130392316458,3,-57.36025312641253,True,用户池(2022-08前后上市),恒鑫生活,其他家居
603124,100.16,501.0,78.8100174757075,93.7141033822591,81.56653035545769,133.76,93.63356666666667,True,False,1.0903254182195532,-52.600444844067965,5,-52.600444844067965,True,用户池(2022-08前后上市),江南新材,其他金属新材料
001382,17.6,500.0,11.08391577192519,26.707083599234206,62.9757785467128,19.563699999999997,20.617600000000003,False,False,1.0098813063899794,-29.68437874550539,1,-40.25797691785471,False,用户池(2022-08前后上市),新亚电缆,线缆部件及其他
301629,211.0,497.0,40.844054822527546,84.58838544990428,18.150361748977666,324.1349,244.06416666666667,True,False,0.7591961329160319,-51.93621867881548,5,-51.93621867881548,True,用户池(2022-08前后上市),矽电股份,半导体设备
688757,26.82,496.0,49.54968388887908,61.742182514358646,56.432840515885495,37.251599999999996,31.130033333333333,True,False,0.9320227249681271,-64.10599571734475,4,-64.10599571734475,True,用户池(2022-08前后上市),胜科纳米,检测服务
301535,16.33,494.0,27.69824144989138,30.536056158264195,11.638880150990879,17.8945,20.22876666666667,False,False,1.3694776501306374,-45.602931379080616,2,-45.602931379080616,False,用户池(2022-08前后上市),浙江华远,其他汽车零部件
301616,34.42,494.0,9.798844924987627,32.737715379706444,15.759672853098458,41.446099999999994,46.5223,False,False,1.0442388338255102,-45.9315111530003,2,-45.9315111530003,False,用户池(2022-08前后上市),浙江华业,机械基础件
301658,24.95,488.0,24.35402510761994,17.42182514358647,57.09342560553633,36.4069,33.49426666666666,True,False,0.6744480239033603,-59.064807219032,2,-59.064807219032,False,用户池(2022-08前后上市),首航新能,光伏逆变器
