# §61 判定:三条全中年化 +10.37%,但 300 次随机对照 p=0.16,与随机无法区分;本表是状态频率统计,不是买点,不构成投资建议。
月份,t,代码,调整天数,深度,缩量比,收敛比
2025-02,2949,300119,23,0.15120087336244536,0.7686638457896412,0.7372293410364665
2025-02,2949,300669,26,0.10497981157469716,0.7287380950035486,0.6337712750074647
2025-02,2949,600983,29,0.12857142857142856,0.6990538307618943,0.4575866188769417
2025-02,2949,300127,19,0.13225569434239526,0.5294436601553346,0.5222357199213518
2025-02,2949,300128,29,0.24613003095975228,0.5717907935781578,0.5499999999999998
2025-02,2949,600984,26,0.17801047120418845,0.536132881878271,0.6345188028255279
2025-02,2949,002069,25,0.08031088082901561,0.38738028514255446,0.5144193296960253
2025-02,2949,000520,27,0.19252336448598117,0.36140697676843,0.5621096460791116
2025-02,2949,002622,25,0.27576601671309187,0.6372105868627554,0.7087307410124728
2025-02,2949,002625,28,0.14601769911504425,0.4541433818235811,0.6722276741903828
2025-02,2949,002628,30,0.19105691056910568,0.3287166402899781,0.44126074498567347
2025-02,2949,002633,25,0.1630347054075869,0.4367870038690576,0.5713548387096776
2025-02,2949,000537,169,0.2994296577946768,0.6664124263224126,0.7427471390014803
2025-02,2949,601011,21,0.15488215488215495,0.5296518179171126,0.5917779523435457
2025-02,2949,603365,31,0.20719073735527116,0.4146900272529433,0.6335864382835957
2025-02,2949,002094,28,0.22292993630573255,0.4809770652756163,0.47388938520263124
2025-02,2949,600368,27,0.11212814645308933,0.6854783446537427,0.37974683544303733
2025-02,2949,000553,44,0.2970922882427308,0.6718593165313438,0.6092201637225333
2025-02,2949,600382,28,0.10514541387024601,0.463220992455171,0.6531805995612969
2025-02,2949,000564,16,0.22754491017964062,0.6475309170881998,0.6487243310516488
2025-02,2949,300185,73,0.3143712574850299,0.7606866457071157,0.6592899953895799
2025-02,2949,002676,27,0.1394611727416799,0.34229599679315653,0.5438448566610454
2025-02,2949,601127,20,0.1360830949872046,0.669436933513738,0.6661367217114637
2025-02,2949,600418,31,0.24642857142857144,0.6850729772503101,0.7349732942150012
2025-02,2949,002685,29,0.17741935483870974,0.4437861889132738,0.49151805132666404
2025-02,2949,300201,17,0.12586206896551722,0.6869499009428193,0.6685588142541787
2025-02,2949,002141,21,0.14457831325301207,0.40034962014361675,0.7117647058823533
2025-02,2949,000605,16,0.08640406607369755,0.3146471399384622,0.428270042194093
2025-02,2949,300757,34,0.30447829052057285,0.7750502643210397,0.730414294129197
2025-02,2949,002700,18,0.07169811320754715,0.4235785667256669,0.5379896177442184
2025-02,2949,002702,25,0.12107623318385652,0.5626613945910837,0.5024576734025118
2025-02,2949,000619,24,0.14050822122571005,0.6675800747290924,0.5903790087463558
2025-02,2949,603536,22,0.1273996509598605,0.6101443669417209,0.5265114459009977
2025-02,2949,000627,20,0.16284403669724778,0.7627411667975292,0.6675090649379191
2025-02,2949,002713,25,0.22651933701657467,0.47067266566985994,0.43831168831168843
2025-02,2949,300774,84,0.2344213649851632,0.772974122851465,0.6280954524988749
2025-02,2949,600467,28,0.10256410256410242,0.3777213860403588,0.4628759398496236
2025-02,2949,002165,24,0.12121212121212133,0.7570845124705204,0.7073954983922841
2025-02,2949,601226,20,0.12222222222222223,0.6561482263422117,0.6287202380952377
2025-02,2949,301358,29,0.18621134020618557,0.7302598151660162,0.6364967946888851
2025-02,2949,002169,73,0.29614873837981415,0.6231682527861419,0.725478816018572
2025-02,2949,000656,19,0.16568047337278113,0.6624528145046107,0.7186023513899574
2025-02,2949,002178,26,0.24934036939313975,0.5725660040945155,0.5900714406989956
2025-02,2949,002742,28,0.16870415647921755,0.5325254118787189,0.7235657319269356
2025-02,2949,300255,30,0.28660994178235555,0.5158264403154844,0.6516494074943953
2025-02,2949,300803,37,0.226635831859611,0.5398585612887933,0.5239209910312722
2025-02,2949,002203,19,0.13026819923371646,0.7508162922812426,0.6447427111633743
2025-02,2949,002210,25,0.1287553648068671,0.5030688334099249,0.5037488284910965
2025-02,2949,002769,31,0.2821100917431193,0.5194748904896779,0.62874659400545
2025-02,2949,600527,23,0.1330472103004292,0.560159437100461,0.6368715083798887
2025-02,2949,603655,26,0.10989898989898983,0.47143345177098606,0.6836041809719995
2025-02,2949,601598,202,0.31150442477876106,0.7742655886191924,0.5639224691024513
2025-02,2949,002226,33,0.13111888111888115,0.6399448832552079,0.6288209606986903
2025-02,2949,002780,34,0.20966542750929362,0.5367657240330265,0.6145196773405034
2025-02,2949,688275,17,0.16184760865611925,0.5390297581969848,0.5952618680221474
2025-02,2949,603669,26,0.18896321070234123,0.6816683250313763,0.5135588393506947
2025-02,2949,300303,73,0.27835051546391754,0.7759403283231313,0.7171739613419245
2025-02,2949,002247,23,0.11929824561403524,0.49216511972311955,0.5411954765751203
2025-02,2949,002802,24,0.1903388608507569,0.7397443909149548,0.502494654312188
2025-02,2949,603697,21,0.15488565488565476,0.4361760392876119,0.4904685609652421
2025-02,2949,601798,35,0.28441558441558445,0.632756933361658,0.6735765244312828
2025-02,2949,603711,25,0.1464487743557511,0.5793639512441402,0.4324922463101788
2025-02,2949,603719,18,0.24616368286445023,0.6194121641846155,0.4686931899562598
2025-02,2949,002826,17,0.13054830287206265,0.5950192228467329,0.6401655723665437
2025-02,2949,600593,15,0.16635220125786165,0.5541576096673779,0.3415971420245432
2025-02,2949,000803,23,0.11069418386491559,0.3040725971053938,0.5476673427991887
2025-02,2949,603773,29,0.1476510067114094,0.5209882176097239,0.6967762990898214
2025-02,2949,002849,30,0.24753502854177478,0.6028157045292962,0.7160799921704236
2025-02,2949,600609,17,0.22263681592039797,0.60131415478061,0.4600515463917532
2025-02,2949,601900,17,0.17189460476787954,0.7568478316957982,0.5082508250825075
2025-02,2949,300901,28,0.24302788844621515,0.7120762202083085,0.5946994182288299
2025-02,2949,300904,30,0.20080385852090032,0.5432317738953711,0.7084231321839081
2025-02,2949,601933,19,0.16247906197654938,0.556497498247154,0.4574898785425109
2025-02,2949,300368,41,0.202020202020202,0.3915438016301123,0.6329787234042554
2025-02,2949,600628,23,0.09879518072289162,0.5197883690888724,0.45410314628608495
2025-02,2949,002312,28,0.20478723404255306,0.49184248600633884,0.4762791192426338
2025-02,2949,002876,21,0.1429546229955646,0.699960708922997,0.5441948351879067
2025-02,2949,300380,15,0.22239159891598925,0.6134238204470741,0.5477459615822149
2025-02,2949,002321,23,0.2533783783783784,0.6513541215958316,0.6396645552680883
2025-02,2949,600653,25,0.11790393013100442,0.3726994489625231,0.4860977948226267
2025-02,2949,600657,63,0.2808988764044944,0.5297796550683783,0.7359775208040634
2025-02,2949,603023,28,0.16835016835016836,0.5179558900722238,0.5540897097625335
2025-02,2949,603029,17,0.1420541645375576,0.7196015951479352,0.5495420482930898
2025-02,2949,002918,27,0.16539923954372626,0.7554835342402348,0.5038136466707899
2025-02,2949,603036,22,0.22582480091012513,0.7396782800891123,0.6439533250860945
2025-02,2949,603038,30,0.21568627450980393,0.3935241496606206,0.45762526038811524
2025-02,2949,600692,15,0.17377398720682313,0.48991108567997227,0.5251446372941702
2025-02,2949,002366,31,0.19238095238095232,0.5930436546802913,0.6677215189873418
2025-02,2949,002377,31,0.16816816816816815,0.378025879183487,0.47247119078105004
2025-02,2949,600707,21,0.1745856353591161,0.7603728654827674,0.5920511649154867
2025-02,2949,600708,17,0.158311345646438,0.4792942486352203,0.4910624623418356
2025-02,2949,000949,27,0.1277533039647577,0.5715332355225743,0.6797937177684025
2025-02,2949,600712,24,0.13063763608087087,0.38056975232861523,0.4715020238485941
2025-02,2949,000953,25,0.10877192982456141,0.36499099629251647,0.46316826804631683
2025-02,2949,603969,23,0.19744318181818177,0.7488653250601723,0.5185561769191663
2025-02,2949,000962,22,0.11779607346421783,0.5429077656553768,0.6942752740560295
2025-02,2949,300997,19,0.14211212516297256,0.5455200166128044,0.5689396571447942
2025-02,2949,688503,23,0.21214728148657946,0.5800758533050155,0.5667379352474039
2025-02,2949,600724,23,0.25442834138486314,0.6299595844283139,0.3653143626225727
2025-02,2949,603083,30,0.20026408450704214,0.6885585112214458,0.6556857003416301
2025-02,2949,000980,27,0.25912408759124106,0.6679729548685441,0.6256921373200443
2025-02,2949,600743,21,0.10096153846153844,0.374108426911546,0.3947368421052632
2025-02,2949,603099,28,0.20454545454545459,0.513668870011413,0.409712905822377
2025-02,2949,000995,23,0.1943127962085308,0.6554495447422375,0.5637562814070348
2025-02,2949,002416,22,0.12243346007604572,0.45073566496449824,0.4399708507924941
2025-02,2949,002992,27,0.17025411061285511,0.7411747941923711,0.6846868884540118
2025-02,2949,600113,23,0.12836879432624115,0.3997342588286419,0.4908042821850124
2025-02,2949,002428,28,0.1610738255033557,0.4642470020367237,0.5357819691363596
2025-02,2949,603117,30,0.2817679558011049,0.4650975492058986,0.5477746654217241
2025-02,2949,001217,29,0.20413026211278795,0.7653807734112829,0.5359201807923502
2025-02,2949,600135,62,0.29940119760479045,0.767934070214161,0.6633951290439841
2025-02,2949,605158,32,0.2658763759525826,0.5998869797428726,0.6089828269484813
2025-02,2949,600157,23,0.11695906432748537,0.47716822288716276,0.5333333333333337
2025-02,2949,600800,24,0.1711711711711712,0.4531631705619389,0.5274411974340703
2025-02,2949,603159,19,0.11768255884127943,0.4769323944288291,0.7114170969592667
2025-02,2949,600811,26,0.28968253968253965,0.7039168274716321,0.5264469814048556
2025-02,2949,002482,25,0.16299559471365643,0.6376400168328237,0.5433418798756208
2025-02,2949,600828,22,0.13802083333333326,0.5311413219259069,0.5353126405757989
2025-03,2970,001323,55,0.1998186215235792,0.658166938927038,0.6931155192532088
2025-03,2970,002495,53,0.1953125,0.7034666916623205,0.5906120023767087
2025-03,2970,301110,26,0.17594433399602394,0.3961046309460009,0.4050449427288419
2025-03,2970,300024,38,0.22632281013783906,0.578549970877708,0.5158328919704047
2025-03,2970,300582,26,0.2220858895705522,0.6623571524230708,0.538542766631468
2025-03,2970,688660,38,0.1876379690949227,0.4402520614320877,0.4530672462204742
2025-03,2970,300033,38,0.15541362530413627,0.5820618746411829,0.44885331238029785
2025-03,2970,300043,27,0.222943722943723,0.4956643619534112,0.5144291091593473
2025-03,2970,300607,20,0.2642526964560863,0.4747118376622941,0.6229580818428484
2025-03,2970,000063,23,0.21193168150108255,0.5380709849327446,0.6165801135137196
2025-03,2970,000066,47,0.2923244420250408,0.49580266185703276,0.6189664621110383
2025-03,2970,300613,17,0.13854379619437018,0.29494200424176426,0.4583345043703098
2025-03,2970,002005,37,0.15736040609137059,0.5239887970819871,0.5900000000000006
2025-03,2970,002006,28,0.19208745445080688,0.5334950721786276,0.6221937139191802
2025-03,2970,002552,30,0.1086118251928021,0.4859111465649934,0.6398429833169785
2025-03,2970,301171,30,0.2915482954545455,0.4221179860861261,0.34623389590938275
2025-03,2970,300058,34,0.25700365408038994,0.6883154128017674,0.621568072459666
2025-03,2970,300063,48,0.27202737382378095,0.4845014682661392,0.33754400496997305
2025-03,2970,688027,43,0.2000064518210265,0.6334590232903327,0.4894774287892728
2025-03,2970,300622,23,0.2462734931950744,0.5158861858357588,0.5442269658323668
2025-03,2970,300624,25,0.26969696969696966,0.47740417755548803,0.5711626824870584
2025-03,2970,600824,29,0.1594202898550725,0.49508633974981464,0.40148494431458864
2025-03,2970,688047,60,0.21990585070611968,0.6813160563455054,0.5561262310706341
2025-03,2970,300640,34,0.19754977029096477,0.4325231838902335,0.40065681444991774
2025-03,2970,603297,41,0.2682269009918218,0.7118575884752224,0.5625049924115345
2025-03,2970,600292,43,0.1600306278713629,0.29511140162190386,0.34353405725567626
2025-03,2970,002045,30,0.1453990849008644,0.3959975591930194,0.5110885045778232
2025-03,2970,300654,31,0.27564102564102555,0.5732625556376368,0.5679704357746967
2025-03,2970,603311,37,0.1393078970718723,0.5902085285617593,0.4682040531097134
2025-03,2970,002593,19,0.24013157894736836,0.4195003008833517,0.45366421093447046
2025-03,2970,002600,23,0.20377019748653513,0.6904917888105565,0.637354213437004
2025-03,2970,600327,29,0.18974358974358962,0.5462506029024634,0.4881199538638983
2025-03,2970,002067,23,0.2510121457489879,0.6219784119641562,0.47189451769604446
2025-03,2970,688981,57,0.19782893505521248,0.5847522252082306,0.4193954659949624
2025-03,2970,300694,30,0.29600420609884326,0.5614940920545778,0.36099198736034305
2025-03,2970,688115,61,0.22113920194943648,0.31876530651454776,0.5122963440501236
2025-03,2970,603366,29,0.24180967238689544,0.31390378123429524,0.26464300159864407
2025-03,2970,002640,25,0.25,0.3318900686023642,0.4317686670627845
2025-03,2970,002095,27,0.22847985347985345,0.3542630137362503,0.4798951048951046
2025-03,2970,002649,25,0.2040557667934093,0.580499590437419,0.5862884160756497
2025-03,2970,002103,26,0.19073083778966138,0.38216392805693766,0.47426702937378085
2025-03,2970,301281,57,0.2508370535714286,0.5014061179261668,0.5209643605870022
2025-03,2970,300711,30,0.18199233716475094,0.4320977856796575,0.5069029466309501
2025-03,2970,002119,18,0.1750893312914752,0.4457642945793334,0.5667041258629
2025-03,2970,301297,49,0.15090909090909088,0.37659976844208626,0.2974762101779067
2025-03,2970,300182,32,0.2288488210818308,0.6814831075113709,0.6377551020408165
2025-03,2970,002670,31,0.11676849966055669,0.5937918818003554,0.579378463020959
2025-03,2970,301302,38,0.23687893631910428,0.7114173875945554,0.6968870497507761
2025-03,2970,002127,27,0.1794310722100657,0.30408074508618027,0.46588539794377737
2025-03,2970,002131,21,0.24618736383442263,0.4419388610644595,0.40703517587939697
2025-03,2970,688165,17,0.256929955290611,0.409240441611944,0.44708464548143895
2025-03,2970,600410,23,0.2161137440758295,0.41169192615725714,0.6119047619047615
2025-03,2970,301313,30,0.26489637305699487,0.47277371683357783,0.47760671798460463
2025-03,2970,301315,20,0.22912407611259633,0.38558089068257234,0.5078462004803321
2025-03,2970,301318,35,0.21739130434782616,0.6197710179804989,0.5976476353834846
2025-03,2970,300206,29,0.16358253145817903,0.5541791280269439,0.566190347802641
2025-03,2970,603511,18,0.14016172506738545,0.44111009695168096,0.45908607863974504
2025-03,2970,688181,35,0.2225732337736933,0.6408969315529985,0.5500996015936256
2025-03,2970,603518,29,0.1372756071805703,0.5326736686572076,0.4933790582993318
2025-03,2970,002148,23,0.23672055427251726,0.4389264345628423,0.5737373737373738
2025-03,2970,002156,42,0.18734567901234567,0.4405802098917497,0.3922181750572568
2025-03,2970,300222,28,0.214229867083659,0.6051379213228688,0.5966029723991507
2025-03,2970,002712,45,0.22720478325859494,0.5669611444680281,0.5402831512265636
2025-03,2970,601216,38,0.2125850340136054,0.7044480511569304,0.5222088835534209
2025-03,2970,300229,20,0.25346462436177986,0.4410510127382188,0.46679499518768064
2025-03,2970,000631,48,0.20114942528735635,0.6502727123514415,0.5049020917372373
2025-03,2970,002718,36,0.21818181818181814,0.6995428520652754,0.4971271176400898
2025-03,2970,600481,47,0.22274143302180682,0.6134252072123014,0.5942688476202194
2025-03,2970,300242,36,0.2699490662139219,0.6267578000234642,0.49114521841794545
2025-03,2970,300788,32,0.21806054386865048,0.5003443741807722,0.5017837882684807
2025-03,2970,002181,24,0.16013071895424846,0.34127547184007,0.48672859986728606
2025-03,2970,300792,24,0.15943526170798894,0.4311530818380245,0.5086705202312138
2025-03,2970,300793,22,0.2373107747105967,0.7172275528315806,0.6524122807017545
2025-03,2970,603598,23,0.15841584158415833,0.32546131767832,0.4121507260147877
2025-03,2970,002741,30,0.2666354264292409,0.5690215692107023,0.5483230361871135
2025-03,2970,002187,21,0.22634730538922154,0.6146616822828396,0.4918755973825451
2025-03,2970,601360,34,0.256006006006006,0.5083307266962683,0.3877298655710239
2025-03,2970,600503,30,0.19543973941368065,0.6549809228531337,0.5191480647143144
2025-03,2970,300805,26,0.1887881286067602,0.37239332148767723,0.425412776003753
2025-03,2970,300811,40,0.18788475744890432,0.6651153675570263,0.6633429229865496
2025-03,2970,301399,28,0.23782234957020054,0.4686481185943677,0.5867022243772346
2025-03,2970,688249,41,0.14245810055865926,0.5629956626793531,0.5882729542606804
2025-03,2970,600520,57,0.29032258064516125,0.4081488098085157,0.3811005682054986
2025-03,2970,300822,25,0.18726434855467122,0.24499275197937884,0.34872835075674846
2025-03,2970,300278,43,0.2819216182048041,0.6861659957682412,0.5478645066273937
2025-03,2970,603656,47,0.14504547630445197,0.5031443117985899,0.43754603809323395
2025-03,2970,002775,56,0.22058823529411764,0.6561165813912095,0.6883577486507326
2025-03,2970,000716,38,0.23856613102595792,0.44131575761087527,0.2982536927491055
2025-03,2970,600545,19,0.20000000000000007,0.3591886360133023,0.4264705882352944
2025-03,2970,300299,28,0.20839160839160842,0.5184618330843433,0.5577410141725495
2025-03,2970,603682,24,0.16457960644007152,0.42578155688273917,0.36616023609137643
2025-03,2970,002241,33,0.15834996673320023,0.6024184073849639,0.6751683329932668
2025-03,2970,600556,32,0.19805194805194803,0.5125626766244505,0.40141883823839264
2025-03,2970,601698,37,0.18296943231441043,0.49635037676617366,0.6377771379211052
2025-03,2970,601727,45,0.23235613463626492,0.5731137365871932,0.5305008307619269
2025-03,2970,002811,25,0.1987466427931961,0.7077209329762096,0.5152487961476725
2025-03,2970,600579,21,0.26789168278529973,0.6698663773130482,0.6971624266144817
2025-03,2970,002820,25,0.21875,0.5380933870905115,0.422854785478548
2025-03,2970,002269,30,0.2435897435897435,0.4330548650385373,0.3519833985154444
2025-03,2970,300333,21,0.2785849652558433,0.31057193358294916,0.3838831014039595
2025-03,2970,688320,20,0.2681467181467182,0.46666290411099465,0.4903563255966
2025-03,2970,000795,37,0.18799999999999994,0.6028147694871869,0.5524419535628499
2025-03,2970,002291,38,0.1963589076723018,0.6272427362938118,0.5280601322528984
2025-03,2970,301592,38,0.1771595900439239,0.4216033369992774,0.46743743232984447
2025-03,2970,002862,26,0.1960361912968548,0.4897901120612357,0.4343249568229899
2025-03,2970,002301,23,0.17291414752116074,0.3150545935991249,0.4994409243384271
2025-03,2970,600629,38,0.16073781291172595,0.40814881814550946,0.42413053240856236
2025-03,2970,688362,25,0.19912232583653322,0.715628728362699,0.6356903454528784
2025-03,2970,300377,29,0.29040697674418603,0.572226490534491,0.5413352937245204
2025-03,2970,002315,17,0.23243515487282795,0.712445782967352,0.4824953845805353
2025-03,2970,002878,27,0.21568627450980393,0.29501930478784183,0.3322492494804095
2025-03,2970,603859,36,0.21625689914701463,0.6939825051857648,0.504990806409246
2025-03,2970,600650,33,0.2003567181926279,0.5356378819893585,0.4456235912847483
2025-03,2970,600654,35,0.20959595959595967,0.5417880654737914,0.48020765736534726
2025-03,2970,603005,19,0.1893230599889929,0.4538045559020891,0.6638464041653103
2025-03,2970,300399,20,0.27084078711985693,0.5243250705558348,0.5594907199856543
2025-03,2970,002336,35,0.27824620573355807,0.5306655547469781,0.6820704267985066
2025-03,2970,300949,30,0.26552901023890785,0.41148155747198706,0.41447690486612765
2025-03,2970,603019,43,0.18346748434904814,0.5688597892778735,0.4236949396434568
2025-03,2970,002347,19,0.2655935613682092,0.5856098179589149,0.5468102734051368
2025-03,2970,002348,46,0.2705882352941176,0.6880944004852856,0.6878787878787879
2025-03,2970,002915,27,0.21643663739021324,0.46361606829719004,0.5832228744555953
2025-03,2970,002351,34,0.19053117782909934,0.5251457039929278,0.474499677211104
2025-03,2970,300959,30,0.2339681305868636,0.4039325176639002,0.4471382213234256
2025-03,2970,002362,26,0.21250914411119237,0.36790943662607445,0.5206836261110755
2025-03,2970,300968,42,0.25810872544540897,0.5477250972368833,0.3700594009683063
2025-03,2970,300969,29,0.20750139951483493,0.6047865540488243,0.559061277705345
2025-03,2970,600694,29,0.14672008012018023,0.4022938149984193,0.38004427038992
2025-03,2970,000938,23,0.1980048367593712,0.6580731605375083,0.6226767552880357
2025-03,2970,002945,39,0.15749855240301092,0.6668847612255957,0.5900535408732133
2025-03,2970,002949,26,0.21924290220820186,0.543034192288072,0.6519553368259514
2025-03,2970,002956,31,0.12841756420878214,0.5465899519535895,0.6002605471490131
2025-03,2970,002392,37,0.17045454545454553,0.39451459449440796,0.6675109886016543
2025-03,2970,300459,27,0.22550335570469804,0.6462855728510855,0.5568577763699717
2025-03,2970,301001,20,0.25567440647012774,0.2541126075753855,0.4019138755980864
2025-03,2970,300465,22,0.24004085801838604,0.3107415494810599,0.415971888044585
2025-03,2970,603082,20,0.20012981393336216,0.7246304500093494,0.6512992455993304
2025-03,2970,603988,31,0.2222222222222222,0.5309032077884525,0.5578745803722366
2025-03,2970,002400,25,0.20872274143302183,0.2978202731706767,0.385614834301113
2025-03,2970,603990,17,0.28481735159817356,0.7030380033183199,0.5104447439353099
2025-03,2970,002402,22,0.22351993556182026,0.6069665808554104,0.6300630063006294
2025-03,2970,301010,30,0.1710114702815433,0.40566338946807146,0.43898911507394445
2025-03,2970,301011,24,0.15275486638073243,0.3947834619358023,0.5118012422360252
2025-03,2970,300474,58,0.25955811719500477,0.6470924362976476,0.5393162640157205
2025-03,2970,000981,19,0.16393442622950816,0.467317532964685,0.409581730172521
2025-03,2970,603096,32,0.14457228614307138,0.4528016177875318,0.4872148541114063
2025-03,2970,605006,19,0.1107828655834564,0.43376405713731414,0.5759534583063998
2025-03,2970,600104,32,0.2036055143160127,0.4146070014911232,0.28902983998846743
2025-03,2970,300484,37,0.2706155632984901,0.6894287816738509,0.5073649754500823
2025-03,2970,603101,33,0.17350993377483437,0.5237059661744465,0.49604825291181354
2025-03,2970,300489,51,0.20300751879699241,0.4569157280517827,0.37472962723671993
2025-03,2970,300494,34,0.2799240025332489,0.7071062433458983,0.6392841376031513
2025-03,2970,003005,25,0.23547505126452495,0.5816190322428355,0.5116761805915928
2025-03,2970,001222,31,0.10847658565500895,0.5203965238153858,0.5865289091992851
2025-03,2970,600778,20,0.2638352638352638,0.6481886335190554,0.43889315910837823
2025-03,2970,001229,28,0.16597976770325962,0.3601624866437561,0.4167414963542974
2025-03,2970,002449,23,0.19647577092511015,0.27877728534522644,0.3508463656065133
2025-03,2970,600787,33,0.12995245641838338,0.2753587932931002,0.31748949579831903
2025-03,2970,605136,56,0.28872497365648053,0.7059537474694152,0.5963807185181231
2025-03,2970,001255,33,0.18966054188726256,0.2641202359143346,0.37981260499835456
2025-03,2970,301066,23,0.13414634146341464,0.25183876473577055,0.40359153857860314
2025-03,2970,600796,49,0.15458937198067635,0.6101936580689115,0.6546152615581509
2025-03,2970,301071,31,0.10971874129768866,0.6236587436293516,0.5975029726516052
2025-03,2970,688588,42,0.1937984496124031,0.708620147580482,0.5710516396532226
2025-03,2970,301077,43,0.1438041815400306,0.42507074923497906,0.5450096018217968
2025-03,2970,002467,26,0.23676880222841212,0.3678970233568118,0.3851975572837832
2025-03,2970,003040,38,0.19192587690271334,0.5314541021755931,0.48704547981763563
2025-03,2970,002470,68,0.2979591836734694,0.6965678745323086,0.6625641025641019
2025-03,2970,300540,54,0.18429003021148038,0.6818545556213312,0.5753684210526313
2025-03,2970,600172,22,0.1812499999999999,0.5748871081583136,0.5555555555555555
2025-03,2970,002474,21,0.27076222980659836,0.7232338993370865,0.6435643564356429
2025-03,2970,600182,31,0.12017434620174339,0.5305247917576399,0.6168931222860343
2025-03,2970,001308,36,0.15209580838323367,0.5569239847999746,0.490292282890587
2025-03,2970,001314,26,0.2159223950493393,0.6523627167703114,0.669795453312354
2025-03,2970,600191,19,0.12643678160919547,0.35783194848026567,0.4731285226641266
2025-04,2991,002497,60,0.25375375375375375,0.5354039488413691,0.7147330007989463
2025-04,2991,300017,28,0.32109375000000007,0.40406236411607327,0.6586397190568338
2025-04,2991,600208,91,0.24852071005917153,0.5644963807075567,0.6899970258748876
2025-04,2991,605378,23,0.3042220936957779,0.3205281672729491,0.6384742951907135
2025-04,2991,001360,231,0.3015576323987539,0.6596371411521497,0.6947435689020186
2025-04,2991,001366,221,0.30666666666666675,0.4439155141200078,0.48820699226302305
2025-04,2991,002518,22,0.26327944572748263,0.3213451411595848,0.671097134041417
2025-04,2991,000037,209,0.3399209486166007,0.32070303167008024,0.49721220427493606
2025-04,2991,605598,71,0.3270691723310677,0.676930141250504,0.6890454068634796
2025-04,2991,301165,27,0.2571580063626723,0.4931944649662372,0.604777244271561
2025-04,2991,688018,33,0.3211944646758922,0.5756974488230329,0.6194034478481955
2025-04,2991,300617,31,0.32377049180327855,0.44964373016216386,0.7181534955577339
2025-04,2991,688023,18,0.2244552967693464,0.5294650248273077,0.6675179763153497
2025-04,2991,603269,33,0.302547770700637,0.4623615845207726,0.7133058984910832
2025-04,2991,600272,33,0.27808814400993165,0.3843926026980579,0.5623017175363745
2025-04,2991,603278,20,0.28401191658391267,0.45384060709215,0.6915057915057917
2025-04,2991,688041,31,0.1934628975265018,0.5425321427214674,0.7104251186024072
2025-04,2991,002577,23,0.2961316140506891,0.24556847798561637,0.562462433962861
2025-04,2991,301202,24,0.3257372654155496,0.2995998846359687,0.7219463038940477
2025-04,2991,688766,35,0.3340103814037463,0.5629313140705681,0.6727251943301327
2025-04,2991,600963,102,0.34455128205128205,0.5785688713451004,0.5468180844225411
2025-04,2991,000503,87,0.31154684095860563,0.5308454909706807,0.6230757618039005
2025-04,2991,300121,74,0.34447674418604657,0.43845498438061753,0.7230524276314529
2025-04,2991,600984,68,0.2669902912621359,0.5603900598127375,0.6760864312149464
2025-04,2991,002069,67,0.21791767554479413,0.4861956680186108,0.6653440090696524
2025-04,2991,002617,31,0.3258426966292135,0.2726452239660413,0.5346815274426445
2025-04,2991,300135,67,0.3091684434968017,0.30668666130565353,0.33348314606741547
2025-04,2991,603339,72,0.3279766252739226,0.6519430875209227,0.6300108342361864
2025-04,2991,301252,24,0.3280616382806164,0.2780920832771734,0.6333938294010889
2025-04,2991,300145,29,0.337719298245614,0.44946817098389025,0.6488962402188435
2025-04,2991,000533,20,0.3433476394849786,0.32214600130992815,0.5225900478867377
2025-04,2991,000539,225,0.31596638655462184,0.44709150139037734,0.6554121151936443
2025-04,2991,300697,20,0.28712059064807216,0.5523020600728021,0.6271642939592152
2025-04,2991,600362,213,0.314690823158724,0.5388732686385242,0.5824684574684574
2025-04,2991,600383,99,0.29915966386554627,0.4630359145874753,0.5461306779765198
2025-04,2991,002112,18,0.2653766413268832,0.2564597744937846,0.6777777777777776
2025-04,2991,600389,201,0.3246359223300971,0.5680702013018474,0.6739242373890277
2025-04,2991,002116,244,0.33160621761658027,0.38470812426975265,0.5260719476744186
2025-04,2991,002117,20,0.3299565846599132,0.34787010839216426,0.5730258560447241
2025-04,2991,000573,17,0.20649651972157768,0.3827859930928933,0.5133989985142793
2025-04,2991,300201,59,0.3160377358490567,0.6327126006623932,0.6800601035116034
2025-04,2991,601155,116,0.34371257485029927,0.6251367631669803,0.7203589985829002
2025-04,2991,002692,17,0.2004132231404958,0.3850646520954695,0.6173255351073269
2025-04,2991,301325,22,0.3427222659323367,0.4694040481645834,0.692877343839401
2025-04,2991,601168,225,0.33333333333333326,0.6200766924908049,0.6222328564269322
2025-04,2991,603530,177,0.3450802512212142,0.5102075639158672,0.7181514729234858
2025-04,2991,601212,224,0.307909604519774,0.42368193734994275,0.5835097770581641
2025-04,2991,000630,221,0.3407407407407407,0.5366599908274098,0.545179895633068
2025-04,2991,002730,21,0.28944099378881993,0.24220381275190897,0.5074837119211127
2025-04,2991,002733,19,0.30163360560093344,0.31093800331759636,0.5295263371931253
2025-04,2991,300249,22,0.3255663430420712,0.3493260482466127,0.5622191294740085
2025-04,2991,300254,222,0.33393017009847803,0.6759833692177423,0.5756622166392149
2025-04,2991,601388,223,0.3443708609271523,0.5106019938018183,0.5979266938171047
2025-04,2991,601390,244,0.31462333825701627,0.6181620024522012,0.6507326767916471
2025-04,2991,603618,17,0.19440124416796267,0.4905182542770908,0.6229287489643747
2025-04,2991,603629,17,0.21753607103218642,0.5242021974666334,0.7137987905442551
