年,未破,持有日,A实收,A峰值,B实收,B峰值,C实收,再创新高
2017,False,77,0.08407079646017679,0.38348082595870214,-0.13864306784660774,0.38348082595870214,0.08112094395280223,False
2020,False,48,-0.07564575645756455,0.603321033210332,-0.16420664206642066,0.603321033210332,0.03690036900368998,False
2023,False,11,-0.057613168724279906,0.014403292181069727,-0.10905349794238683,0.026748971193415683,-0.09053497942386834,False
2014,False,176,0.9336492890995263,2.2535545023696684,0.8554502369668249,2.2535545023696684,0.9763033175355451,False
2017,False,27,-0.07763615295480886,0.024333719582850355,-0.06257242178447286,0.07068366164542295,-0.07184241019698734,False
2019,False,48,-0.05980861244019131,0.10526315789473695,-0.0717703349282296,0.2787081339712918,0.11722488038277512,True
2014,False,219,1.5608695652173914,3.282608695652174,0.7652173913043478,3.282608695652174,1.0478260869565217,False
2017,False,115,-0.04149377593361003,0.08713692946058083,-0.23443983402489632,0.08713692946058083,-0.03319502074688796,False
2019,False,42,-0.23076923076923073,0.009615384615384581,0.09615384615384603,0.7163461538461537,-0.11778846153846156,True
2020,False,95,0.23112128146453093,0.6338672768878717,0.45995423340961095,0.6338672768878717,0.2379862700228832,False
2022,False,42,-0.07113821138211374,0.07317073170731714,-0.12398373983739841,0.33536585365853666,0.014227642276422925,True
2023,False,54,-0.09172661870503596,0.181654676258993,-0.3579136690647482,0.181654676258993,-0.27877697841726623,False
2014,False,34,-0.09503546099290783,0.02269503546099294,0.8056737588652483,3.0382978723404257,0.25815602836879425,True
2017,False,37,-0.04350781781101298,0.15363698164513928,-0.32290958531611147,0.15363698164513928,-0.1155676410605031,False
2020,False,14,-0.12390158172231991,-0.040421792618629215,-0.24692442882249566,0.09226713532513164,-0.17750439367311077,True
2022,False,18,-0.2179607109448083,0.017773620205799867,-0.12815715622076695,0.096351730589336,-0.18428437792329266,False
2023,False,84,0.11123723041997713,0.3303064699205449,0.2633371169125993,1.5164585698070376,0.20090805902383657,True
2014,False,97,0.357142857142857,0.5919913419913421,0.3008658008658007,1.6623376623376624,0.38095238095238093,True
2020,False,28,-0.15309842041312283,0.023086269744835963,-0.03645200486026745,0.053462940461725283,-0.2563791008505468,False
2021,False,19,-0.11504424778761069,-0.024020227560050622,-0.04930467762326174,0.3173198482932995,-0.16434892541087232,True
2023,False,49,0.0011918951132299238,0.24195470798569718,1.5351609058402857,2.8891537544696066,-0.05482717520858171,True
2024,False,80,0.46161228406909793,1.3330134357005758,0.6362763915547025,2.13147792706334,0.44817658349328204,True
2014,False,208,1.1692307692307695,1.78974358974359,0.3025641025641026,1.78974358974359,0.6564102564102565,False
2017,False,39,-0.08561643835616439,-0.013698630136986356,-0.03424657534246578,0.3047945205479452,-0.006849315068493178,True
2019,False,53,-0.11371237458193995,0.16722408026755842,1.6989966555183944,1.8294314381270902,-0.10367892976588633,True
2019,False,63,0.05730659025787954,0.7020057306590257,0.5071633237822348,1.4240687679083095,0.3696275071633237,True
2020,False,16,-0.1842948717948718,-0.014423076923076872,-0.47756410256410264,0.35576923076923084,0.1826923076923077,True
2023,False,20,-0.13114754098360648,-0.0023419203747072626,0.02810304449648715,0.21545667447306815,-0.04449648711943788,True
2024,False,52,-0.011600928074245953,0.13457076566125292,-0.011600928074245953,0.20417633410672864,-0.1299303944315544,True
2018,False,9,-0.14569961489088568,0.016688061617458283,-0.7284980744544287,0.016688061617458283,-0.08472400513478817,False
2021,False,53,-0.1847826086956521,0.33913043478260874,-0.8891304347826087,0.33913043478260874,-0.2847826086956521,False
2024,True,541,0.0,0.0,0.0,0.0,0.0,
2014,False,235,1.879093198992443,3.328715365239294,1.1624685138539044,3.328715365239294,1.1372795969773297,False
