调仓日,排名,代码,名称,复合分,EP,BP,CFP,不复权价,流通市值_亿,是否新进
2025-02-13,2,601916,,0.9962,0.1762,2.1439,1.5687,2.89,623.5,
2025-02-13,3,601169,,0.9948,0.1847,2.1113,0.8314,5.96,1259.4,
2025-02-13,4,601860,,0.992,0.1585,1.8971,0.8456,2.78,98.6,
2025-02-13,5,002807,,0.9915,0.1974,1.6677,0.685,4.29,105.5,
2025-02-13,6,601077,,0.9912,0.1634,1.8418,0.7312,5.94,524.6,
2025-02-13,7,000001,,0.9902,0.1957,1.8845,0.5091,11.5,2231.4,
2025-02-13,8,600908,,0.9888,0.1758,1.6381,0.6006,5.74,114.8,
2025-02-13,9,601658,,0.9886,0.1536,1.5888,1.0951,5.27,3540.3,
2025-02-13,10,002948,,0.9874,0.157,1.5028,1.0502,4.14,128.9,
2025-02-13,11,601229,,0.9871,0.1702,1.7489,0.4962,9.11,1294.2,
2025-02-13,12,601528,,0.9871,0.1776,1.6689,0.5029,5.46,93.1,
2025-02-13,13,601825,,0.9859,0.1571,1.5335,0.5906,8.09,753.3,
2025-02-13,14,002966,,0.9853,0.17,1.4795,0.5656,7.71,303.3,
2025-02-13,15,601288,,0.9848,0.1416,1.4102,1.2882,5.15,16453.3,
2025-02-13,16,601665,,0.9836,0.1631,1.3289,0.7779,5.76,278.7,
2025-02-13,17,600926,,0.9814,0.1826,1.1977,0.8335,14.68,814.1,
2025-02-13,18,601128,,0.9811,0.1569,1.2183,1.1769,7.33,220.9,
2025-02-13,19,601939,,0.9805,0.1483,1.424,0.5111,8.77,841.0,
2025-02-13,20,002142,,0.9773,0.1513,1.1598,0.8778,25.77,1681.1,
2025-03-13,1,601997,,0.9981,0.2356,2.819,1.1766,5.82,212.6,
2025-03-13,2,601916,,0.9963,0.1776,2.1602,1.5806,2.87,618.8,
2025-03-13,3,601169,,0.9954,0.1881,2.1506,0.8468,5.85,1236.4,
2025-03-13,4,601077,,0.9928,0.1727,1.9467,0.7728,5.62,496.3,
2025-03-13,5,601860,,0.9928,0.1629,1.949,0.8687,2.7,95.9,
2025-03-13,6,002807,,0.992,0.2049,1.7311,0.711,4.13,101.6,
2025-03-13,7,000001,,0.9897,0.1899,1.8291,0.4941,11.85,2299.0,
2025-03-13,8,600908,,0.9895,0.1782,1.6599,0.6086,5.67,113.3,
2025-03-13,9,601528,,0.9887,0.1824,1.7131,0.5162,5.32,90.7,
2025-03-13,10,601658,,0.9884,0.1536,1.5888,1.0951,5.27,3540.3,
2025-03-13,11,002948,,0.9872,0.157,1.5028,1.0502,4.14,128.9,
2025-03-13,12,601229,,0.9859,0.1643,1.6889,0.4792,9.43,1340.1,
2025-03-13,13,601825,,0.9855,0.1575,1.5375,0.5921,8.06,751.3,
2025-03-13,14,601288,,0.985,0.1437,1.4308,1.3069,5.08,16217.3,
2025-03-13,15,002966,,0.9839,0.1668,1.4513,0.5548,7.86,344.8,
2025-03-13,16,601128,,0.9835,0.1633,1.2677,1.2246,7.04,212.3,
2025-03-13,17,601939,,0.9827,0.1537,1.476,0.5298,8.46,811.4,
2025-03-13,18,600926,,0.9815,0.1823,1.196,0.8323,14.7,815.2,
2025-03-13,19,601665,,0.9806,0.1551,1.2636,0.7396,6.06,293.1,
2025-03-13,20,002142,,0.9798,0.1569,1.2024,0.9101,24.85,1621.5,
2025-04-11,1,601997,,0.9984,0.2415,2.8904,1.2065,5.67,207.4,
2025-04-11,2,601169,,0.9944,0.1833,2.096,0.8253,6.0,1268.6,
2025-04-11,3,002379,,0.9935,0.1426,4.0515,2.3994,9.27,105.4,新
2025-04-11,4,601860,,0.9925,0.1661,1.9878,0.886,2.65,94.1,
2025-04-11,5,600908,,0.9903,0.1815,1.7927,0.6364,5.4,107.9,
2025-04-11,6,002948,,0.9894,0.1738,1.6245,0.9932,3.97,123.6,
2025-04-11,7,601658,,0.9874,0.1587,1.6399,0.785,5.1,3425.9,
2025-04-11,8,002807,,0.9864,0.1998,1.8054,0.3579,4.18,102.8,
2025-04-11,9,000001,,0.9854,0.1974,2.0102,0.2994,10.89,2113.2,
2025-04-11,10,601128,,0.9834,0.1667,1.377,0.873,6.9,208.0,
2025-04-11,11,002966,,0.9833,0.17,1.4795,0.5656,7.71,338.2,
2025-04-11,12,601288,,0.9824,0.1464,1.4447,0.7555,5.12,16352.2,
2025-04-11,13,601825,,0.9817,0.153,1.4938,0.5753,8.3,773.3,
2025-04-11,14,601229,,0.9816,0.1556,1.5994,0.4538,9.96,1415.1,
2025-04-11,15,600926,,0.9796,0.1858,1.2188,0.8482,14.43,837.8,
2025-04-11,16,002142,,0.9789,0.1668,1.3321,0.5435,23.68,1545.1,
2025-04-11,17,601665,,0.9785,0.157,1.2793,0.7488,5.99,289.5,
2025-04-11,18,601988,,0.9758,0.1386,1.5111,0.3457,5.41,11409.1,新
2025-04-11,19,000090,,0.9756,0.1012,1.6483,0.6448,3.64,67.9,新
2025-04-11,20,600820,,0.9753,0.1566,1.5676,0.2755,6.0,188.7,新
2025-05-14,1,000001,,0.9961,0.1845,1.9657,1.116,11.43,2218.8,
2025-05-14,2,601169,,0.9959,0.1707,2.0456,0.9726,6.33,1337.6,
2025-05-14,3,002807,,0.9949,0.1904,1.7521,1.0323,4.38,107.6,
2025-05-14,4,601528,,0.9941,0.1853,1.7815,0.8114,5.4,92.0,新
2025-05-14,5,601997,,0.9931,0.2182,2.8079,0.3902,6.05,221.1,
2025-05-14,6,002958,,0.9921,0.1448,1.9005,0.8759,3.38,167.2,新
2025-05-14,7,001227,,0.9917,0.1211,2.1935,1.2782,2.41,101.4,新
2025-05-14,8,600015,,0.9908,0.2109,2.4952,0.3476,7.68,1181.9,新
2025-05-14,9,601998,,0.9884,0.1557,1.6541,0.4715,7.64,3115.5,新
2025-05-14,10,601658,,0.9865,0.1492,1.5882,0.4662,5.36,3598.4,
2025-05-14,11,002948,,0.986,0.1477,1.3572,0.9397,4.88,151.7,
2025-05-14,12,601825,,0.9843,0.1455,1.4832,0.4678,8.73,813.3,
2025-05-14,13,600926,,0.984,0.1869,1.1895,1.3264,15.3,1005.2,
2025-05-14,14,601328,,0.9838,0.1501,1.7269,0.3136,7.73,3033.6,新
2025-05-14,15,601665,,0.9837,0.1529,1.2514,0.8911,6.6,319.3,
2025-05-14,16,601963,,0.9833,0.1237,1.3534,1.0074,11.4,214.3,新
2025-05-14,17,600919,,0.9811,0.1606,1.2167,0.629,10.77,1976.6,新
2025-05-14,18,601128,,0.9802,0.1496,1.2336,0.5481,7.76,233.8,
2025-05-14,19,601939,,0.9796,0.1394,1.3961,0.3672,9.25,887.5,新
2025-05-14,20,002142,,0.9787,0.1523,1.2088,0.4752,26.33,1717.6,
2025-06-12,1,000001,,0.9962,0.1807,1.9247,1.0927,11.68,2266.1,
2025-06-12,2,601169,,0.9955,0.1656,1.9842,0.9434,6.52,1378.9,
2025-06-12,3,002807,,0.9934,0.1769,1.6285,0.9594,4.71,115.7,
2025-06-12,4,601997,,0.9931,0.2176,2.7997,0.3891,6.07,221.8,
2025-06-12,5,601528,,0.9916,0.1687,1.6218,0.7387,5.93,101.1,
2025-06-12,6,002958,,0.9907,0.1353,1.7764,0.8187,3.62,178.9,
2025-06-12,7,600015,,0.9904,0.2068,2.446,0.3408,7.84,1205.6,
2025-06-12,8,001227,,0.9898,0.1165,2.1102,1.2297,2.5,105.4,
2025-06-12,9,601658,,0.9872,0.1489,1.5851,0.4653,5.37,3605.4,
2025-06-12,10,601665,,0.9851,0.154,1.2596,0.8969,6.56,318.7,
2025-06-12,11,601998,,0.9844,0.1423,1.5122,0.4311,8.36,3407.9,
2025-06-12,12,601328,,0.9842,0.1501,1.7269,0.3136,7.73,3033.6,
2025-06-12,13,601963,,0.9838,0.1254,1.3719,1.0212,11.25,211.4,
2025-06-12,14,601128,,0.9833,0.1562,1.2883,0.5723,7.43,246.3,
2025-06-12,15,002948,,0.9821,0.1355,1.2457,0.8625,5.31,165.3,
2025-06-12,16,601939,,0.9815,0.1452,1.4533,0.3822,8.89,852.5,
2025-06-12,17,601988,,0.9804,0.1382,1.5246,0.3174,5.43,11441.5,新
2025-06-12,18,601669,,0.9787,0.1262,1.6836,0.2759,4.86,635.3,新
2025-06-12,19,600926,,0.9785,0.1711,1.0893,1.2146,16.71,1197.6,
2025-06-12,20,600704,,0.9778,0.1156,1.5047,0.3778,5.28,272.0,新
2025-07-10,1,000001,,0.995,0.1602,1.706,0.9686,13.17,2556.5,
2025-07-10,2,601169,,0.9948,0.1525,1.8271,0.8687,7.08,1497.5,
2025-07-10,3,002807,,0.9934,0.1664,1.5316,0.9024,5.01,123.0,
2025-07-10,4,601528,,0.9924,0.1635,1.5721,0.716,6.11,106.1,
2025-07-10,5,601997,,0.9907,0.1879,2.4178,0.336,7.02,256.8,
2025-07-10,6,002958,,0.9904,0.1266,1.6621,0.766,3.87,191.2,
2025-07-10,7,600015,,0.9897,0.1885,2.2299,0.3107,8.59,1322.5,
2025-07-10,8,001227,,0.9882,0.1058,1.9162,1.1166,2.76,116.1,
2025-07-10,9,601665,,0.987,0.1557,1.2738,0.907,6.49,330.0,
2025-07-10,10,601963,,0.9867,0.1259,1.3783,1.0259,11.2,210.4,
2025-07-10,11,601658,,0.9855,0.1382,1.4709,0.4318,5.79,3885.4,
2025-07-10,12,002948,,0.9854,0.1386,1.2737,0.8819,5.19,161.7,
2025-07-10,13,601998,,0.9844,0.1361,1.4462,0.4123,8.74,3563.4,
2025-07-10,14,601128,,0.9841,0.1515,1.2499,0.5553,7.65,253.9,
2025-07-10,15,601328,,0.9833,0.1413,1.6254,0.2952,8.21,2140.8,
2025-07-10,16,601825,,0.9796,0.1263,1.288,0.4062,10.05,936.5,新
2025-07-10,17,601669,,0.9793,0.1222,1.6308,0.2672,5.02,655.9,
2025-07-10,18,600926,,0.9788,0.1648,1.0487,1.1694,17.36,1258.3,
2025-07-10,19,601939,,0.9786,0.1308,1.3091,0.3443,9.87,946.5,
2025-07-10,20,601988,,0.9785,0.129,1.4237,0.2964,5.81,12252.4,
2025-08-07,1,601169,,0.9959,0.1651,1.9779,0.9404,6.54,1383.4,
2025-08-07,2,000001,,0.9953,0.1692,1.8027,1.0234,12.47,2419.5,
2025-08-07,3,002807,,0.9941,0.1765,1.6245,0.9571,4.72,116.0,
2025-08-07,4,601528,,0.994,0.1755,1.687,0.7684,5.7,98.8,
2025-08-07,5,002958,,0.9927,0.1377,1.8084,0.8334,3.56,175.7,
2025-08-07,6,601997,,0.9926,0.2045,2.6307,0.3656,6.46,236.0,
2025-08-07,7,001227,,0.9922,0.1178,2.1343,1.2437,2.47,104.2,
2025-08-07,8,600015,,0.9905,0.1991,2.3554,0.3281,8.14,1252.0,
2025-08-07,9,601963,,0.9899,0.1353,1.4813,1.1026,10.42,195.8,
2025-08-07,10,601665,,0.9889,0.163,1.3338,0.9498,6.2,315.2,
2025-08-07,11,002948,,0.9861,0.1403,1.2891,0.8926,5.13,159.8,
2025-08-07,12,601998,,0.986,0.1412,1.5003,0.4277,8.43,3434.9,
2025-08-07,13,601328,,0.9855,0.1495,1.7199,0.3124,7.76,2023.2,
2025-08-07,14,601825,,0.9844,0.1368,1.3948,0.4399,9.28,864.8,
2025-08-07,15,601658,,0.9833,0.1334,1.4197,0.4167,6.0,4025.4,
2025-08-07,16,600926,,0.983,0.1743,1.1093,1.237,16.41,1189.6,
2025-08-07,17,601128,,0.9827,0.1476,1.2172,0.5408,7.86,260.7,
2025-08-07,18,601939,,0.9807,0.134,1.3417,0.3529,9.63,923.5,
2025-08-07,19,600704,,0.9804,0.1134,1.4755,0.3704,5.38,278.3,新
2025-08-07,20,600919,,0.9797,0.1484,1.1243,0.5813,11.66,2139.0,新
2025-09-04,1,600015,,0.999,0.2173,2.5763,1.4495,7.46,1147.1,
2025-09-04,2,601169,,0.9978,0.1791,2.121,2.4679,6.14,1298.3,
2025-09-04,3,601577,,0.9949,0.2019,1.7939,0.7274,9.56,384.3,新
2025-09-04,4,601818,,0.9948,0.1681,2.2107,0.697,3.75,1739.6,新
2025-09-04,5,000001,,0.9931,0.179,1.9334,0.5457,11.73,2276.3,
2025-09-04,6,001227,,0.9928,0.12,2.2211,1.9811,2.42,102.1,
2025-09-04,7,601997,,0.9923,0.2139,2.8058,0.3826,6.08,222.2,
2025-09-04,8,601963,,0.9921,0.1479,1.6263,1.7042,9.67,181.7,
2025-09-04,9,601665,,0.9916,0.1851,1.4655,0.7971,5.67,349.2,
2025-09-04,10,600908,,0.9912,0.1675,1.7142,0.5501,5.97,119.3,新
2025-09-04,11,601328,,0.9875,0.1623,1.7279,0.3858,7.33,1911.1,
2025-09-04,12,601009,,0.9872,0.1649,1.299,0.8277,11.16,1379.5,新
2025-09-04,13,601528,,0.9871,0.1808,1.764,0.3362,5.53,95.9,
2025-09-04,14,601998,,0.9867,0.147,1.5881,0.4466,8.03,3272.1,
2025-09-04,15,600919,,0.9862,0.1577,1.261,1.253,10.78,1978.4,
2025-09-04,16,601939,,0.9848,0.1413,1.3976,0.5425,9.2,882.5,
2025-09-04,17,600926,,0.9838,0.1821,1.1519,0.8563,15.65,1134.5,
2025-09-04,18,002948,,0.9837,0.1465,1.297,0.5891,5.26,163.6,
2025-09-04,19,601398,,0.9834,0.1286,1.3956,0.4981,7.54,20328.3,新
2025-09-04,20,601128,,0.9827,0.1606,1.1571,0.9127,7.6,252.0,
2025-10-10,1,600015,,0.9993,0.2465,2.9229,1.6445,6.57,1011.1,
2025-10-10,2,601169,,0.9988,0.1998,2.3657,2.7527,5.51,1164.0,
2025-10-10,3,601818,,0.997,0.1882,2.4757,0.7806,3.35,1553.4,
2025-10-10,4,601577,,0.9959,0.2129,1.8914,0.767,9.07,364.5,
2025-10-10,5,000001,,0.9939,0.1838,1.9851,0.5603,11.42,2217.0,
2025-10-10,6,601963,,0.9938,0.1595,1.7543,1.8383,8.96,168.5,
2025-10-10,7,601997,,0.9932,0.2232,2.9276,0.3992,5.82,212.9,
2025-10-10,8,001227,,0.993,0.1215,2.2499,2.0069,2.39,100.8,
2025-10-10,9,600908,,0.9909,0.1687,1.7263,0.554,5.93,118.5,
2025-10-10,10,601665,,0.99,0.1782,1.411,0.7675,5.89,362.6,
2025-10-10,11,601328,,0.99,0.1762,1.8755,0.4188,6.75,1760.8,
2025-10-10,12,601998,,0.9899,0.1625,1.7559,0.4938,7.26,2959.5,
2025-10-10,13,600919,,0.9895,0.1679,1.3425,1.3339,10.13,1858.4,
2025-10-10,14,601009,,0.9889,0.1702,1.3405,0.8542,10.81,1336.8,
2025-10-10,15,601128,,0.9884,0.1779,1.2816,1.0109,6.86,227.5,
2025-10-10,16,601528,,0.9883,0.1864,1.8189,0.3467,5.36,93.0,
2025-10-10,17,002948,,0.9883,0.1614,1.4289,0.649,4.77,148.5,
2025-10-10,18,601658,,0.9875,0.1413,1.4536,0.7444,5.66,3801.4,新
2025-10-10,19,601939,,0.9875,0.1494,1.4779,0.5737,8.7,834.6,
2025-10-10,20,601988,,0.9853,0.1434,1.5649,0.4209,5.23,11025.0,新
2025-11-07,1,600015,,0.9988,0.2333,2.7922,1.2564,6.94,1068.5,
2025-11-07,2,601169,,0.9985,0.1903,2.3161,3.2477,5.67,1199.8,
2025-11-07,3,601577,,0.9959,0.1952,1.7566,1.2612,9.89,397.5,
2025-11-07,4,601860,,0.9933,0.1392,1.9105,1.7413,2.87,102.1,新
2025-11-07,5,001227,,0.9928,0.1178,2.2052,2.1142,2.42,102.1,
2025-11-07,6,601528,,0.9927,0.1828,1.7458,0.5369,5.64,97.7,
2025-11-07,7,002958,,0.9917,0.1501,2.0224,0.5253,3.27,177.6,新
2025-11-07,8,601166,,0.9912,0.1633,1.7348,0.5156,21.19,4485.1,新
2025-11-07,9,601998,,0.9892,0.1442,1.5916,0.5683,8.11,3306.4,
2025-11-07,10,601963,,0.9892,0.1359,1.4255,1.7095,11.11,208.9,
2025-11-07,11,600908,,0.9885,0.1616,1.6449,0.3948,6.19,123.7,
2025-11-07,12,600919,,0.9882,0.1572,1.2563,2.1811,11.07,2030.6,
2025-11-07,13,601128,,0.988,0.1754,1.2481,0.9503,7.18,238.2,
2025-11-07,14,601665,,0.9877,0.1694,1.2857,0.7457,6.08,374.2,
2025-11-07,15,601009,,0.9875,0.1532,1.2675,1.2842,11.62,1436.5,
2025-11-07,16,601658,,0.9875,0.1311,1.4555,0.7048,5.8,3892.4,
2025-11-07,17,601825,,0.9874,0.1442,1.4706,0.4903,8.88,832.3,新
2025-11-07,18,601328,,0.9861,0.1532,1.7582,0.311,7.31,1905.7,
2025-11-07,19,600502,,0.9859,0.1439,1.3548,0.5472,4.79,82.3,新
2025-11-07,20,600926,,0.9857,0.1734,1.1521,1.1875,15.92,1154.1,新
2025-12-05,1,600015,,0.9986,0.2362,2.8269,1.272,6.86,1055.3,
2025-12-05,2,601169,,0.9984,0.1928,2.3468,3.2907,5.6,1184.2,
2025-12-05,3,601577,,0.9962,0.2022,1.8189,1.3059,9.55,383.9,
2025-12-05,4,601860,,0.9936,0.1428,1.96,1.7864,2.8,99.5,
2025-12-05,5,601528,,0.9932,0.1866,1.782,0.548,5.52,95.8,
2025-12-05,6,001227,,0.9925,0.1204,2.2534,2.1603,2.37,99.9,
2025-12-05,7,002958,,0.9914,0.153,2.0619,0.5356,3.2,174.2,
2025-12-05,8,601166,,0.9911,0.1661,1.7648,0.5245,20.83,4408.9,
2025-12-05,9,601998,,0.9904,0.1515,1.6715,0.5968,7.72,3148.4,
2025-12-05,10,601963,,0.9892,0.1383,1.4513,1.7403,10.92,205.1,
2025-12-05,11,600919,,0.989,0.1654,1.3218,2.2949,10.52,1930.0,
2025-12-05,12,600908,,0.9883,0.1638,1.6674,0.4002,6.1,122.1,
2025-12-05,13,601665,,0.9881,0.1745,1.3243,0.7681,5.9,363.3,
2025-12-05,14,601658,,0.988,0.1367,1.5183,0.7352,5.56,3731.4,
2025-12-05,15,601128,,0.9874,0.1773,1.2619,0.9607,7.11,235.7,
2025-12-05,16,002948,,0.9872,0.1663,1.436,0.4686,4.75,147.9,新
2025-12-05,17,601009,,0.9868,0.1549,1.2814,1.2982,11.49,1421.0,
2025-12-05,18,600926,,0.9855,0.1767,1.1742,1.2102,15.62,1132.4,
2025-12-05,19,601939,,0.9847,0.1396,1.4092,0.4808,9.31,893.5,新
2025-12-05,20,601328,,0.9847,0.1509,1.7309,0.3061,7.42,1935.8,
2026-01-06,1,600015,,0.9985,0.2344,2.8051,1.2622,6.91,1063.5,
2026-01-06,2,601169,,0.9983,0.1928,2.3468,3.2907,5.6,1184.2,
2026-01-06,3,601577,,0.9955,0.1983,1.7844,1.2811,9.73,391.3,
2026-01-06,4,601860,,0.9934,0.1433,1.9673,1.7931,2.79,99.1,
2026-01-06,5,001227,,0.9928,0.122,2.2833,2.189,2.34,98.6,
2026-01-06,6,601528,,0.9923,0.1831,1.749,0.5379,5.63,97.6,
2026-01-06,7,002958,,0.992,0.1571,2.1171,0.5499,3.12,169.7,
2026-01-06,8,601998,,0.9913,0.1571,1.7336,0.619,7.45,3035.5,
2026-01-06,9,601166,,0.9901,0.161,1.7109,0.5084,21.49,4547.9,
2026-01-06,10,601665,,0.9894,0.1802,1.3678,0.7934,5.72,351.7,
2026-01-06,11,600908,,0.9891,0.1672,1.7017,0.4084,5.98,119.6,
2026-01-06,12,601963,,0.9891,0.1399,1.468,1.7604,10.79,202.8,
2026-01-06,13,600919,,0.9889,0.164,1.31,2.2744,10.61,1947.4,
2026-01-06,14,002948,,0.9885,0.175,1.5116,0.4932,4.51,140.5,
2026-01-06,15,601658,,0.9883,0.138,1.5327,0.7421,5.51,3696.4,
2026-01-06,16,601009,,0.9876,0.1572,1.301,1.3181,11.32,1399.6,
2026-01-06,17,601128,,0.9874,0.1776,1.2639,0.9623,7.09,235.3,
2026-01-06,18,601328,,0.9862,0.1558,1.788,0.3162,7.19,1873.9,
2026-01-06,19,600502,,0.986,0.1462,1.3761,0.5558,4.72,81.0,新
2026-01-06,20,600926,,0.9859,0.1774,1.1788,1.215,15.56,1128.0,
2026-02-03,1,600015,,0.9987,0.2526,3.0231,1.3603,6.41,986.9,
2026-02-03,2,601169,,0.9986,0.2044,2.4878,3.4885,5.28,1117.0,
2026-02-03,3,601577,,0.9954,0.2017,1.815,1.3031,9.57,384.7,
2026-02-03,4,601166,,0.9932,0.1829,1.9438,0.5777,18.92,4003.0,
2026-02-03,5,601528,,0.9928,0.192,1.8339,0.564,5.36,93.0,
2026-02-03,6,601860,,0.9928,0.1444,1.9821,1.8065,2.77,98.4,
2026-02-03,7,001227,,0.9925,0.1237,2.314,2.2185,2.31,97.4,
2026-02-03,8,002958,,0.9918,0.1603,2.1604,0.5611,3.06,166.3,
2026-02-03,9,601998,,0.9912,0.1618,1.7853,0.6375,7.23,2947.7,
2026-02-03,10,600919,,0.9912,0.174,1.39,2.4133,10.0,1835.3,
2026-02-03,11,601658,,0.9906,0.1512,1.6795,0.8132,5.03,3373.3,
2026-02-03,12,601963,,0.9902,0.147,1.5421,1.8493,10.27,193.1,
2026-02-03,13,601009,,0.9902,0.1681,1.3912,1.4095,10.59,1308.8,
2026-02-03,14,601665,,0.9898,0.1825,1.3855,0.8036,5.64,347.2,
2026-02-03,15,600908,,0.9895,0.1731,1.7622,0.4229,5.78,115.5,
2026-02-03,16,601825,,0.9883,0.1553,1.584,0.5281,8.24,772.7,新
2026-02-03,17,601328,,0.9883,0.1699,1.9495,0.3448,6.59,1718.7,
2026-02-03,18,601128,,0.987,0.1771,1.2599,0.9592,7.12,236.0,
2026-02-03,19,601939,,0.987,0.1503,1.5172,0.5176,8.65,829.9,新
2026-02-03,20,601818,,0.9857,0.1804,2.5308,0.2493,3.33,1543.6,新
2026-03-11,1,600015,,0.9986,0.2328,2.7867,1.2539,6.96,1070.6,
2026-03-11,2,601169,,0.9985,0.1985,2.4152,3.3867,5.44,1150.6,
2026-03-11,3,601577,,0.996,0.2013,1.8111,1.3003,9.59,385.5,
2026-03-11,4,601166,,0.9934,0.1848,1.9633,0.5835,18.73,3963.0,
2026-03-11,5,601860,,0.993,0.1432,1.9654,1.7913,2.79,99.2,
2026-03-11,6,001227,,0.9927,0.1229,2.3007,2.2057,2.32,97.9,
2026-03-11,7,601528,,0.9926,0.1873,1.7888,0.5501,5.5,95.4,
2026-03-11,8,002958,,0.9923,0.1576,2.1242,0.5517,3.11,169.1,
2026-03-11,9,601998,,0.9915,0.1595,1.7603,0.6285,7.33,2989.5,
2026-03-11,10,601658,,0.9908,0.1512,1.6795,0.8132,5.03,3373.3,
2026-03-11,11,600908,,0.9899,0.1719,1.7498,0.4199,5.82,116.3,
2026-03-11,12,600919,,0.9899,0.1652,1.3199,2.2916,10.53,1932.8,
2026-03-11,13,601665,,0.9898,0.1805,1.3701,0.7947,5.71,351.2,
2026-03-11,14,601009,,0.9892,0.1603,1.3261,1.3435,11.11,1373.1,
2026-03-11,15,601963,,0.9884,0.1351,1.4176,1.6999,11.18,210.4,
2026-03-11,16,601328,,0.9882,0.1648,1.8906,0.3344,6.8,1772.2,
2026-03-11,17,601128,,0.9877,0.1743,1.2404,0.9444,7.23,239.7,
2026-03-11,18,601825,,0.9874,0.1501,1.5307,0.5103,8.53,799.6,
2026-03-11,19,601818,,0.9866,0.1823,2.5573,0.2519,3.29,1527.5,
2026-03-11,20,601939,,0.9863,0.1437,1.4504,0.4949,9.05,868.1,
2026-04-09,1,601169,,0.9982,0.1996,2.4294,3.4066,5.41,1143.9,
2026-04-09,2,000001,,0.9961,0.1863,2.0924,1.4648,11.11,2156.3,新
2026-04-09,3,601166,,0.9961,0.1859,2.0861,1.6594,18.61,3939.1,
2026-04-09,4,601818,,0.9956,0.1819,2.6525,0.8645,3.19,1480.1,
2026-04-09,5,600015,,0.9953,0.2215,2.7129,0.5934,7.31,1125.3,
2026-04-09,6,601577,,0.995,0.2044,1.8386,1.3201,9.44,379.7,
2026-04-09,7,600000,,0.9942,0.153,2.228,1.1361,9.93,3308.1,新
2026-04-09,8,601860,,0.994,0.1498,2.0554,1.8733,2.67,94.9,
2026-04-09,9,600908,,0.9934,0.1796,1.8187,0.9426,5.62,112.4,
2026-04-09,10,001227,,0.9931,0.128,2.3948,2.296,2.23,94.1,
2026-04-09,11,002958,,0.9921,0.1642,2.2133,0.5749,2.98,162.3,
2026-04-09,12,601963,,0.991,0.1509,1.5892,1.4035,10.14,206.2,
2026-04-09,13,601528,,0.9905,0.1916,1.9219,0.4439,5.22,90.5,
2026-04-09,14,601998,,0.9894,0.1457,1.5796,0.9668,8.24,3357.4,
2026-04-09,15,601658,,0.9886,0.1453,1.6734,0.6827,5.03,3645.0,
2026-04-09,16,601009,,0.9877,0.1615,1.3359,1.3535,11.02,1363.0,
2026-04-09,17,600919,,0.9874,0.1608,1.285,2.231,10.82,1985.3,
2026-04-09,18,601665,,0.9871,0.1767,1.3412,0.7779,5.83,358.7,
2026-04-09,19,601128,,0.9871,0.1796,1.278,0.973,7.02,232.7,
2026-04-09,20,601398,,0.9862,0.1365,1.478,0.724,7.33,19754.5,新
2026-05-12,1,601166,,0.9974,0.1936,2.2069,2.074,17.77,3760.6,
2026-05-12,2,600000,,0.9968,0.1628,2.5062,2.3162,9.03,3008.0,
2026-05-12,3,601169,,0.9965,0.152,2.5473,4.0852,5.26,1112.5,
2026-05-12,4,601577,,0.9964,0.2053,1.9218,1.7819,9.55,383.9,
2026-05-12,5,000001,,0.9954,0.1883,2.1245,0.8728,11.26,2184.3,
2026-05-12,6,001227,,0.994,0.1317,2.4446,1.8865,2.21,93.2,
2026-05-12,7,601916,,0.994,0.1461,2.2188,1.0983,3.01,649.0,新
2026-05-12,8,600908,,0.9937,0.1804,1.8646,0.8166,5.65,113.0,
2026-05-12,9,601528,,0.993,0.2003,2.0608,0.5125,4.99,86.6,
2026-05-12,10,601229,,0.9925,0.1787,1.9141,0.5756,9.29,1320.0,新
2026-05-12,11,601077,,0.9917,0.1556,1.7407,0.8218,6.88,607.9,新
2026-05-12,12,601818,,0.9913,0.1779,2.7118,0.3753,3.15,1461.1,
2026-05-12,13,601998,,0.9909,0.1455,1.6186,1.2928,8.25,3361.6,
2026-05-12,14,601658,,0.9907,0.1373,1.7106,1.0409,5.03,3645.0,
2026-05-12,15,601963,,0.9903,0.15,1.5316,1.2832,10.53,214.2,
2026-05-12,16,002936,,0.9898,0.0934,2.7923,2.2716,1.82,127.9,新
2026-05-12,17,002839,,0.9894,0.1744,1.7487,0.4641,4.47,109.2,新
2026-05-12,18,600919,,0.9886,0.1601,1.2731,3.3404,11.31,2075.2,
2026-05-12,19,601398,,0.9878,0.135,1.4788,0.8868,7.48,20168.3,
2026-05-12,20,601009,,0.9876,0.1551,1.3565,0.9437,11.22,1387.0,
2026-06-09,1,601169,,0.9958,0.1555,2.6049,4.1777,5.15,1087.9,
2026-06-09,2,601166,,0.9953,0.1863,2.1233,1.9955,18.47,3908.6,
2026-06-09,3,600000,,0.9953,0.1568,2.4137,2.2308,9.38,3123.1,
2026-06-09,4,000001,,0.9945,0.1903,2.1462,0.8817,11.14,2162.3,
2026-06-09,5,601577,,0.9944,0.2053,1.9218,1.7819,9.55,383.9,
2026-06-09,6,001227,,0.9935,0.1394,2.587,1.9964,2.09,88.1,
2026-06-09,7,600908,,0.9929,0.1879,1.9421,0.8506,5.43,108.5,
2026-06-09,8,601528,,0.9923,0.2126,2.188,0.5441,4.7,81.6,
2026-06-09,9,601916,,0.992,0.1431,2.1735,1.0759,3.08,662.6,
2026-06-09,10,601998,,0.9911,0.1568,1.7445,1.3934,7.65,3119.1,
2026-06-09,11,601229,,0.9905,0.1819,1.9483,0.5859,9.13,1296.8,
