样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,信号理由,首次触发日期,连续确认天数,触发状态,平台信号,周线多头排列,案例展示分层_质量,案例辅助标签_周线五态,距一年低点涨幅,近120日收益,MA20持续度,RPS50,RPS60,RPS250,距一年高点价格差,平台调整天数,平台深度,平台缩量比,平台收敛比,R09核心质量分
历史观察,2017-07-25,601318,中国平安,36.57,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=96.7,2017-05-25,42,持续,无平台信号,True,中,多头趋势,0.6540027137042064,0.4616306954436451,0.7666666666666667,96.72881910369644,99.11154985192498,96.94516010305485,-0.03151483050847448,,,,,0.5169103896508471
历史观察,2017-07-26,601318,中国平安,36.28,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=96.2,2017-05-25,43,持续,无平台信号,True,中,多头趋势,0.6408864767073723,0.4396825396825397,0.7666666666666667,96.24183006535948,98.81539980256665,96.90835480309164,-0.03919491525423724,,,,,0.5171925736918004
历史观察,2017-07-27,601318,中国平安,36.61,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.4,2017-05-25,44,持续,无平台信号,True,中,多头趋势,0.6558118498417007,0.44990099009900986,0.7666666666666667,97.35553379040157,99.01315789473685,97.1291866028708,-0.03045550847457623,,,,,0.5164193521591652
历史观察,2017-07-28,601318,中国平安,36.28,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.2,2017-05-25,45,持续,无平台信号,True,中,多头趋势,0.6408864767073723,0.4724025974025974,0.775,97.22675367047309,98.58738501971091,96.7991169977925,-0.03919491525423724,,,,,0.5157965488785963
历史观察,2017-07-31,601318,中国平安,36.37,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=95.9,2017-05-25,46,持续,无平台信号,True,中,多头趋势,0.6449570330167345,0.4629927594529364,0.775,95.92169657422512,98.09523809523809,96.76232523914643,-0.036811440677966156,,,,,0.515257647187874
历史观察,2017-08-01,601318,中国平安,38.35,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.3,2017-05-25,47,持续,无平台信号,True,中,多头趋势,0.7345092718227049,0.5376904570970329,0.775,97.29465449804434,98.88451443569554,97.27740986019133,0.0,,,,,0.5149391584191981
历史观察,2017-08-02,601318,中国平安,37.78,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=94.7,2017-05-25,48,持续,无平台信号,True,中,多头趋势,0.7087290818634102,0.5166599759132879,0.775,94.72140762463343,98.12992125984252,97.31420161883739,-0.014863102998696198,,,,,0.5150141105551894
历史观察,2017-08-03,601318,中国平安,37.0,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=90.5,2017-05-25,49,持续,无平台信号,True,中,多头趋势,0.6734509271822704,0.4817781337605127,0.775,90.4916965157929,97.83677482792527,97.05665930831493,-0.03520208604954367,,,,,0.5142477068289594
历史观察,2017-08-04,601318,中国平安,36.31,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=90.4,2017-05-25,50,持续,无平台信号,True,中,多头趋势,0.6422433288104932,0.450079872204473,0.7666666666666667,90.4296875,96.03668522764494,96.8026460859978,-0.05319426336375488,,,,,0.513755860714938
历史观察,2017-08-07,601318,中国平安,36.58,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=85.9,2017-05-25,51,持续,无平台信号,True,中,多头趋势,0.6544549977385798,0.45679012345679015,0.7583333333333333,85.94664931685101,95.51701570680629,95.88386622565234,-0.04615384615384621,,,,,0.5127913008813774
历史观察,2017-08-08,601318,中国平安,36.67,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=86.4,2017-05-25,52,持续,无平台信号,True,中,多头趋势,0.6585255540479422,0.4685622747296758,0.75,86.3739837398374,94.3081452404318,96.06906686260103,-0.04380704041720995,,,,,0.5120583367362488
历史观察,2017-08-09,601318,中国平安,36.4,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=85.6,2017-05-25,53,持续,无平台信号,True,中,多头趋势,0.6463138851198553,0.44904458598726094,0.7416666666666667,85.59817945383615,93.62745098039215,95.88537839823658,-0.05084745762711873,,,,,0.5118031800389682
历史观察,2017-08-10,601318,中国平安,35.47,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=74.2,,0,未触发,无平台信号,True,中,多头趋势,0.6042514699231116,0.4125846276383911,0.7333333333333333,74.17153996101365,93.66634018935684,94.96878442893866,-0.07509778357235986,,,,,0.511319650882539
历史观察,2017-08-11,601318,中国平安,34.66,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=79.5,,0,未触发,无平台信号,True,中,多头趋势,0.5676164631388512,0.38197767145135564,0.725,79.51963648166179,95.82381729200652,95.30447542186353,-0.09621903520208619,,,,,0.5114486017114239
历史观察,2017-08-14,601318,中国平安,35.3,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=82.4,2017-08-14,1,新触发,无平台信号,True,中,多头趋势,0.5965626413387606,0.3859442481350608,0.7166666666666667,82.41401687216093,95.53017944535074,95.52457813646367,-0.07953063885267286,,,,,0.5103024653924046
历史观察,2017-08-15,601318,中国平安,35.59,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=79.1,,0,未触发,无平台信号,True,中,多头趋势,0.6082241301400815,0.3995281163979554,0.7083333333333334,79.08560311284046,94.85006518904824,95.67131327953045,-0.07196870925684484,,,,,0.5083567255198552
历史观察,2017-08-16,601318,中国平安,35.8,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=83.9,2017-08-16,1,新触发,无平台信号,True,中,多头趋势,0.6133393420459665,0.40557518649391433,0.7,83.92220421393841,91.43043336591724,95.8914159941306,-0.06649282920469368,,,,,0.5073142838770427
历史观察,2017-08-17,601318,中国平安,35.73,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=75.3,,0,未触发,无平台信号,True,中,多头趋势,0.5965147453083108,0.4144893111638952,0.6916666666666667,75.25105280207322,86.29111038749593,95.82111436950147,-0.06831812255541081,,,,,0.5078701830175026
历史观察,2017-08-18,601318,中国平安,37.17,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=82.0,2017-08-18,1,新触发,无平台信号,True,中,多头趋势,0.6608579088471851,0.46975088967971534,0.6916666666666667,81.98898607061872,91.69921875,96.66788722079825,-0.03076923076923077,,,,,0.5819864732894298
历史观察,2017-08-21,601318,中国平安,37.08,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=72.4,,0,未触发,无平台信号,True,中,多头趋势,0.6443458980044345,0.4761146496815285,0.6916666666666667,72.43278263686427,85.13337670787247,96.63250366032212,-0.03311603650586714,,,,,0.5819634178216202
历史观察,2017-08-22,601318,中国平安,38.59,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=86.7,2017-08-22,1,新触发,无平台信号,True,中,多头趋势,0.6763683753258039,0.5399042298483641,0.7,86.73139158576052,91.05691056910568,96.92532942898976,0.0,,,,,0.5848869391960596
历史观察,2017-08-23,601318,中国平安,38.73,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=90.8,2017-08-22,2,持续,无平台信号,True,中,多头趋势,0.660094299185598,0.5485805677728905,0.7083333333333334,90.84438692979619,92.42522756827049,97.22120658135283,0.0,,,,,0.5854185287637083
历史观察,2017-08-24,601318,中国平安,38.54,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=93.9,2017-08-22,3,持续,无平台信号,True,中,多头趋势,0.6519502786112303,0.5540322580645161,0.7166666666666667,93.92372333548803,87.5243664717349,96.89327485380117,-0.004905757810482747,,,,,0.586274365563217
历史观察,2017-08-25,601318,中国平安,39.03,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=93.1,2017-08-22,4,持续,无平台信号,True,中,多头趋势,0.670804794520548,0.5737903225806451,0.725,93.08785529715762,91.1067835118468,97.44245524296676,0.0,,,,,0.5886345197216087
历史观察,2017-08-28,601318,中国平安,39.29,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=90.1,2017-08-22,5,持续,无平台信号,True,中,多头趋势,0.6761945392491466,0.585552865213882,0.7333333333333333,90.06131010003227,92.18040233614536,97.40686632578524,0.0,,,,,0.590660009973183
历史观察,2017-08-29,601318,中国平安,39.89,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=92.1,2017-08-22,6,持续,无平台信号,True,中,多头趋势,0.7017918088737201,0.6039404905508645,0.7416666666666667,92.0967741935484,91.50453955901426,97.22728931047064,0.0,,,,,0.5945535809380689
历史观察,2017-08-30,601318,中国平安,39.44,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=88.5,2017-08-22,7,持续,无平台信号,True,中,多头趋势,0.6825938566552898,0.5922486879289461,0.75,88.51983231215736,91.73419773095624,96.82713347921225,-0.01128102281273513,,,,,0.5952612467541721
历史观察,2017-08-31,601318,中国平安,39.17,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=85.7,2017-08-22,8,持续,无平台信号,True,中,多头趋势,0.671075085324232,0.5826262626262626,0.7583333333333333,85.69126651627458,87.65792031098154,96.57309515129421,-0.018049636500376054,,,,,0.5935944775472981
历史观察,2017-09-01,601318,中国平安,39.27,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=82.9,2017-08-22,9,持续,无平台信号,True,中,多头趋势,0.6753412969283277,0.5950446791226645,0.7666666666666667,82.85530132130197,85.1635892452219,96.17486338797814,-0.015542742541990395,,,,,0.5935605061533801
历史观察,2017-09-04,601318,中国平安,38.9,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=82.3,2017-08-22,10,持续,无平台信号,True,中,多头趋势,0.6595563139931739,0.5635048231511255,0.775,82.28092783505154,77.74538386783286,96.17486338797814,-0.024818250188017088,,,,,0.5935068416294833
历史观察,2017-09-05,601318,中国平安,39.71,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=84.7,2017-08-22,11,持续,无平台信号,True,中,多头趋势,0.6941126279863481,0.597345132743363,0.7833333333333333,84.68468468468468,85.14563106796118,96.93989071038251,-0.004512409125093986,,,,,0.5934106323436193
历史观察,2017-09-06,601318,中国平安,39.08,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=84.5,2017-08-22,12,持续,无平台信号,True,中,多头趋势,0.6651043885811674,0.5713711298753517,0.7916666666666666,84.5287873914442,85.99158848269168,96.61572052401746,-0.020305841062923102,,,,,0.5935240145029583
历史观察,2017-09-07,601318,中国平安,38.74,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=80.2,2017-08-22,13,持续,无平台信号,True,中,多头趋势,0.6506178099701749,0.5527054108216434,0.8,80.22508038585208,89.52811893988365,96.50655021834062,-0.028829280521433853,,,,,0.5939580333229
历史观察,2017-09-08,601318,中国平安,38.81,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=82.0,2017-08-22,14,持续,无平台信号,True,中,多头趋势,0.6536003408606734,0.5693489688637283,0.8083333333333333,81.9672131147541,88.0813953488372,96.43636363636364,-0.027074454750564025,,,,,0.5936259962322651
历史观察,2017-09-11,601318,中国平安,38.09,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=81.1,2017-08-22,15,持续,无平台信号,True,中,多头趋势,0.6229228802726887,0.537126715092817,0.8083333333333333,81.07934468358496,79.70313004194901,96.037804434751,-0.04512409125093997,,,,,0.5932460893312661
历史观察,2017-09-12,601318,中国平安,38.66,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=86.6,2017-08-22,16,持续,无平台信号,True,中,多头趋势,0.6472092032381764,0.5408529294539657,0.8083333333333333,86.63668486990042,83.74193548387096,96.07558139534885,-0.030834795688142513,,,,,0.5933095857050515
历史观察,2017-09-13,601318,中国平安,38.85,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=80.6,2017-08-22,17,持续,无平台信号,True,中,多头趋势,0.6553046442266726,0.5602409638554218,0.8166666666666667,80.64205457463885,80.0064495324089,95.49582273883037,-0.026071697167209806,,,,,0.5933841298942047
历史观察,2017-09-14,601318,中国平安,38.11,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=72.8,,0,未触发,无平台信号,True,中,多头趋势,0.6237750319556881,0.5069197311190194,0.8083333333333333,72.75353016688062,74.21849822752176,95.49582273883037,-0.04462271245926297,,,,,0.5932892445276337
历史观察,2017-09-15,601318,中国平安,37.66,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=74.5,,0,未触发,无平台信号,True,中,多头趋势,0.6046016190881975,0.48971518987341756,0.8,74.52678857876163,69.99677731227844,95.49582273883037,-0.0559037352719981,,,,,0.5935243274701352
历史观察,2017-09-18,601318,中国平安,37.6,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=68.6,,0,未触发,无平台信号,True,中,多头趋势,0.602045164039199,0.47973238882329805,0.7916666666666666,68.60166773572803,70.77963917525774,95.49582273883037,-0.05740787164702932,,,,,0.5937211065516498
历史观察,2017-09-19,601318,中国平安,37.71,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=62.6,,0,未触发,无平台信号,True,中,多头趋势,0.6067319982956967,0.4846456692913388,0.7833333333333333,62.57609740467799,72.16859716859717,95.78947368421052,-0.05465028829280516,,,,,0.5938614757585917
历史观察,2017-09-20,601318,中国平安,37.44,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=61.0,,0,未触发,无平台信号,True,中,多头趋势,0.5952279505752023,0.47169811320754707,0.775,60.95451633568225,73.27114827918945,95.17416545718433,-0.061418901980446305,,,,,0.5934898857117853
历史观察,2017-09-21,601318,中国平安,37.97,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=62.8,,0,未触发,无平台信号,True,中,多头趋势,0.6178099701746911,0.49370574350904795,0.7666666666666667,62.812299807815506,73.56913183279742,95.68371418208197,-0.04813236400100285,,,,,0.593234840300276
历史观察,2017-09-22,601318,中国平安,38.12,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=54.5,,0,未触发,无平台信号,True,中,多头趋势,0.6242011077971878,0.48906249999999973,0.7583333333333333,54.46685878962536,77.20990035358406,96.37681159420289,-0.04437202306342447,,,,,0.5931676637663277
历史观察,2017-09-25,601318,中国平安,38.21,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=24.7,,0,未触发,无平台信号,True,中,多头趋势,0.6280357903706861,0.4890880748246298,0.75,24.704,84.09893992932862,96.55921767475553,-0.04211581850087742,,,,,0.5931093999543202
历史观察,2017-09-26,601318,中国平安,38.27,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=33.1,,0,未触发,无平台信号,True,中,多头趋势,0.6305922454196848,0.4972613458528954,0.7416666666666667,33.061420345489445,86.4760681015098,96.34322954380885,-0.04061168212584598,,,,,0.5931084583788231
历史观察,2017-09-27,601318,中国平安,37.81,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=29.4,,0,未触发,无平台信号,True,中,多头趋势,0.6109927567106948,0.493875938364283,0.7333333333333333,29.443734015345267,75.92295345104334,96.09261939218524,-0.05214339433441961,,,,,0.5929363772775955
历史观察,2017-09-28,601318,中国平安,37.91,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=33.6,,0,未触发,无平台信号,True,中,多头趋势,0.6152535151256924,0.5037683458944862,0.725,33.557046979865774,73.81258023106547,96.16497829232996,-0.049636500376034176,,,,,0.5934485644055222
历史观察,2017-09-29,601318,中国平安,38.21,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=49.1,,0,未触发,无平台信号,True,中,多头趋势,0.6280357903706861,0.5265681182580904,0.725,49.10600255427842,76.19505935194097,96.23733719247467,-0.04211581850087742,,,,,0.5933521349672317
历史观察,2017-10-09,601318,中国平安,38.63,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=46.8,,0,未触发,无平台信号,True,中,多头趋势,0.6459309757136773,0.5507828181453231,0.7333333333333333,46.807151979565774,74.1180243745991,96.2748643761302,-0.03158686387565801,,,,,0.5932405272940632
历史观察,2017-10-10,601318,中国平安,38.74,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=44.7,,0,未触发,无平台信号,True,中,多头趋势,0.6506178099701749,0.5602094240837698,0.7416666666666667,44.73516273133376,66.00448574174945,96.23869801084992,-0.028829280521433853,,,,,0.5930524408395643
历史观察,2017-10-11,601318,中国平安,39.02,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=50.7,,0,未触发,无平台信号,True,中,多头趋势,0.6625479335321689,0.5721192586623691,0.75,50.670070197830256,72.38949391415758,96.45569620253166,-0.02180997743795432,,,,,0.593173246632792
历史观察,2017-10-12,601318,中国平安,40.29,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=66.3,,0,未触发,无平台信号,True,中,多头趋势,0.7166595654026418,0.6174227217984745,0.7583333333333333,66.27313337587746,76.23318385650224,96.96531791907515,0.0,,,,,0.5929498533298192
历史观察,2017-10-13,601318,中国平安,40.27,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=65.8,,0,未触发,无平台信号,True,中,多头趋势,0.7158074137196424,0.6310247063588499,0.7666666666666667,65.7634682817979,66.85878962536023,97.0014450867052,-0.0004964010920822659,,,,,0.5925398950626056
历史观察,2017-10-16,601318,中国平安,40.33,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=74.5,,0,未触发,无平台信号,True,中,多头趋势,0.7183638687686409,0.6421009771986972,0.775,74.45859872611464,45.056000000000004,97.14904366654638,0.0,,,,,0.5926106907270553
历史观察,2017-10-17,601318,中国平安,40.87,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=62.3,,0,未触发,无平台信号,True,中,多头趋势,0.7413719642096293,0.6506462035541194,0.7833333333333333,62.29716831053133,56.23800383877159,97.25829725829726,0.0,,,,,0.5926341999912865
历史观察,2017-10-18,601318,中国平安,41.61,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=72.0,,0,未触发,无平台信号,True,中,多头趋势,0.7729015764806135,0.6670673076923077,0.7916666666666666,72.02797202797203,68.06265984654732,97.836278398846,0.0,,,,,0.5927738195093841
历史观察,2017-10-19,601318,中国平安,42.04,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=81.1,2017-10-19,1,新触发,无平台信号,True,中,多头趋势,0.7912228376651045,0.680255795363709,0.8,81.12488083889419,73.18632150846915,97.83939503060857,0.0,,,,,0.5929022057729988
历史观察,2017-10-20,601318,中国平安,41.63,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=80.2,2017-10-19,2,持续,无平台信号,True,中,多头趋势,0.7737537281636133,0.6500198176773684,0.8,80.20965692503177,76.37292464878672,97.80417566594673,-0.009752616555661175,,,,,0.5932258204576155
历史观察,2017-10-23,601318,中国平安,42.24,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=80.7,2017-10-19,3,持续,无平台信号,True,中,多头趋势,0.7997443544951004,0.6283731688511951,0.8,80.66666666666666,76.46871008939975,97.84094998200791,0.0,,,,,0.5932749718318344
历史观察,2017-10-24,601318,中国平安,42.47,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=82.9,2017-10-19,4,持续,无平台信号,True,中,多头趋势,0.7995762711864405,0.6234709480122325,0.8,82.87345385347288,80.28079132099553,97.80575539568346,0.0,,,,,0.5936883406060289
历史观察,2017-10-25,601318,中国平安,42.38,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=82.5,2017-10-19,5,持续,无平台信号,True,中,多头趋势,0.7957627118644068,0.6144761904761906,0.8,82.5039619651347,78.6215698787492,97.62760603882099,-0.0021191429244171722,,,,,0.5941293394818462
历史观察,2017-10-26,601318,中国平安,43.31,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=86.7,2017-10-19,6,持续,无平台信号,True,中,多头趋势,0.8343922066920797,0.6517925247902365,0.8,86.66455495723788,84.04594767070836,97.84327821711,0.0,,,,,0.5945332986400004
历史观察,2017-10-27,601318,中国平安,45.1,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=92.7,2017-10-19,7,持续,无平台信号,True,中,多头趋势,0.9069767441860468,0.7161339421613393,0.8,92.71921494143717,89.86292636276697,98.34651329978433,0.0,,,,,0.5950901546764956
历史观察,2017-10-30,601318,中国平安,45.19,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=94.3,2017-10-19,8,持续,无平台信号,True,中,多头趋势,0.9107822410147992,0.7274464831804279,0.8,94.30199430199431,91.78343949044586,98.20466786355476,0.0,,,,,0.5952752049327675
历史观察,2017-10-31,601318,中国平安,45.4,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=93.6,2017-10-19,9,持续,无平台信号,True,中,多头趋势,0.919661733615222,0.7617384555684905,0.8,93.60557138334916,86.38243716194718,98.13285457809695,0.0,,,,,0.6856908104345096
历史观察,2017-11-01,601318,中国平安,45.23,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=93.3,2017-10-19,10,持续,无平台信号,True,中,多头趋势,0.9124735729386892,0.7302983932670235,0.8,93.25949367088607,85.66433566433567,98.2059562253319,-0.0037444933920705026,,,,,0.6857166633447906
历史观察,2017-11-02,601318,中国平安,45.25,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=93.8,2017-10-19,11,持续,无平台信号,True,中,多头趋势,0.9133192389006344,0.7218417047184169,0.8,93.7697659709045,89.10073085478233,98.38593974175036,-0.0033039647577092213,,,,,0.685973367053675
历史观察,2017-11-03,601318,中国平安,45.47,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=92.1,2017-10-19,12,持续,无平台信号,True,中,多头趋势,0.904103852596315,0.6504537205081669,0.8,92.12772684160608,90.78780177890724,98.67335962710649,0.0,,,,,0.6853143985304291
历史观察,2017-11-06,601318,中国平安,45.15,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=91.2,2017-10-19,13,持续,无平台信号,True,中,多头趋势,0.8859649122807016,0.6412213740458015,0.8,91.21920404295642,88.22222222222223,98.02867383512545,-0.007037607213547403,,,,,0.685244090839552
历史观察,2017-11-07,601318,中国平安,46.11,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=88.5,2017-10-19,14,持续,无平台信号,True,中,多头趋势,0.926065162907268,0.6281779661016949,0.8,88.54528242347743,89.5337773549001,98.24435686134002,0.0,,,,,0.6855561661257629
历史观察,2017-11-08,601318,中国平安,45.58,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=86.8,2017-10-19,15,持续,无平台信号,True,中,多头趋势,0.9039264828738511,0.6111700247437257,0.8,86.84542586750788,89.79397781299524,98.10307802433786,-0.011494252873563204,,,,,0.6853466385536001
历史观察,2017-11-09,601318,中国平安,46.79,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=88.4,2017-10-19,16,持续,无平台信号,True,中,多头趋势,0.952023362536504,0.6463757916959887,0.8,88.42636392305266,92.17611656636046,98.13886900501075,0.0,,,,,0.6856615109814372
历史观察,2017-11-10,601318,中国平安,49.3,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=92.5,2017-10-19,17,持续,无平台信号,True,中,多头趋势,1.0567375886524824,0.7632331902718168,0.8,92.46769618657422,94.68186134852802,98.60415175375805,0.0,,,,,0.685453962220684
历史观察,2017-11-13,601318,中国平安,49.49,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=92.4,2017-10-19,18,持续,无平台信号,True,中,多头趋势,1.0646641635377558,0.7618369526521895,0.8,92.37314843996218,94.55523899968344,98.42576028622541,0.0,,,,,0.685467354413141
历史观察,2017-11-14,601318,中国平安,49.68,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=92.2,2017-10-19,19,持续,无平台信号,True,中,多头趋势,1.0725907384230289,0.7517630465444287,0.8,92.21802142407057,95.31497309275086,98.46263854129424,0.0,,,,,0.6854360717605241
历史观察,2017-11-15,601318,中国平安,48.82,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=93.1,2017-10-19,20,持续,无平台信号,True,中,多头趋势,1.036712557363371,0.6476544043199461,0.8,93.06868304977945,95.44303797468355,98.39170836311652,-0.01731078904991945,,,,,0.6855243261085889
历史观察,2017-11-16,601318,中国平安,51.5,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=96.3,2017-10-19,21,持续,无平台信号,True,中,多头趋势,1.1485189820609096,0.7247153382451441,0.8,96.31496062992126,96.83744465528147,98.57142857142858,0.0,,,,,0.6853249664500591
历史观察,2017-11-17,601318,中国平安,53.1,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.8,2017-10-19,22,持续,无平台信号,True,中,多头趋势,1.2152690863579476,0.784274193548387,0.8,97.76448362720403,97.37590894720202,99.17886469118173,0.0,,,,,0.6852302646151669
历史观察,2017-11-20,601318,中国平安,53.41,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.6,2017-10-19,23,持续,无平台信号,True,中,多头趋势,1.2282019190654987,0.6977113795295613,0.8,97.63928234183192,97.31522425773848,98.96539422047806,0.0,,,,,0.6848755913227904
历史观察,2017-11-21,601318,中国平安,55.33,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.6,2017-10-19,24,持续,无平台信号,True,中,多头趋势,1.3083020442219442,0.7705599999999999,0.8,97.60855884203902,96.97065320290312,99.10841654778886,0.0,,,,,0.6847723866359001
历史观察,2017-11-22,601318,中国平安,54.64,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.9,2017-10-19,25,持续,无平台信号,True,中,多头趋势,1.2795160617438466,0.752967597048444,0.8,97.92387543252595,96.90851735015772,99.07308377896614,-0.012470630760889168,,,,,0.684586360906895
历史观察,2017-11-23,601318,中国平安,52.43,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.4,2017-10-19,26,持续,无平台信号,True,中,多头趋势,1.1873174801835629,0.6492607738282479,0.8,98.39723444374607,96.7833491012299,99.07374421090131,-0.05241279595156334,,,,,0.6845071758270243
历史观察,2017-11-24,601318,中国平安,52.64,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.5,2017-10-19,27,持续,无平台信号,True,中,多头趋势,1.1960784313725492,0.6926045016077169,0.8,98.52386934673368,97.03750393948944,99.14560341758633,-0.0486173865895535,,,,,0.6846636841058016
