时点,观察日,档,代码,名称,行业,上市日,距低点涨幅,120日收益,MA20持续度,RPS60,目标年,翻倍
2026-08-03(当前),2026-08-03,观察档,001258,立新能源,公用事业-电力,2022-07-27,0.9614791987673343,0.6706036745406825,0.6166666666666667,99.20810896420652,,
2026-08-03(当前),2026-08-03,观察档,001309,德明利,电子-半导体,2022-07-01,3.1641808853358784,0.28540385252845213,0.65,5.574912891986063,,
2026-08-03(当前),2026-08-03,观察档,688120,华海清科,电子-半导体,2022-06-08,1.9918281270594438,0.6837771678658853,0.5416666666666666,99.80994615140956,,
2026-08-03(当前),2026-08-03,标准启动档,688545,兴福电子,电子-电子化学品,2025-01-22,1.1567870922483339,0.221008737092931,0.5916666666666667,87.29806778587268,,
2026-08-03(当前),2026-08-03,标准启动档,301536,星宸科技,电子-半导体,2024-03-28,0.9446308724832215,0.5047605308713217,0.6833333333333333,97.59265125118783,,
2026-08-03(当前),2026-08-03,标准启动档,001359,平安电工,化工-非金属材料,2024-03-28,1.0313989346790016,0.2553707553707554,0.575,89.73709217611656,,
2026-08-03(当前),2026-08-03,标准启动档,301526,国际复材,建材-玻璃玻纤,2023-12-26,4.820459290187891,2.189931350114416,0.7,99.49318973709218,,
2026-08-03(当前),2026-08-03,标准启动档,688702,盛科通信-U,电子-半导体,2023-09-14,4.056532663316583,1.0696747653940095,0.675,92.96800760215395,,
2026-08-03(当前),2026-08-03,标准启动档,688549,中巨芯-U,电子-电子化学品,2023-09-08,1.3896103896103895,0.8021547502448576,0.5916666666666667,99.39816281279697,,
2026-08-03(当前),2026-08-03,标准启动档,688548,广钢气体,电子-电子化学品,2023-08-15,1.9645030425963492,0.45422885572139293,0.575,93.75989863794742,,
2026-08-03(当前),2026-08-03,标准启动档,688627,精智达,机械设备-专用设备,2023-07-18,3.3637643745599624,0.30118964310706775,0.6166666666666667,98.22616407982262,,
2026-08-03(当前),2026-08-03,标准启动档,688629,华丰科技,国防军工-军工电子,2023-06-27,1.5360989230155564,0.3527659574468085,0.5916666666666667,81.4063984795692,,
2026-08-03(当前),2026-08-03,标准启动档,688479,友车科技,计算机-软件服务,2023-05-11,1.1915887850467288,0.7787610619469028,0.7333333333333333,80.86791257522965,,
2026-08-03(当前),2026-08-03,标准启动档,301345,涛涛车业,汽车-摩托车及其他,2023-03-21,0.8603084294055994,0.20036711428847442,0.5666666666666667,81.311371555274,,
2026-08-03(当前),2026-08-03,标准启动档,603061,金海通,电子-半导体,2023-03-03,2.947806230631218,0.16854149567904209,0.6,81.84985745961356,,
2026-08-03(当前),2026-08-03,标准启动档,688141,杰华特,电子-半导体,2022-12-23,2.6403026134800553,1.0279693486590036,0.6583333333333333,96.51567944250871,,
2026-08-03(当前),2026-08-03,标准启动档,688498,源杰科技,电子-半导体,2022-12-21,7.532396042550026,1.0198105233500034,0.775,93.47481786506177,,
2026-08-03(当前),2026-08-03,标准启动档,301377,鼎泰高科,机械设备-通用设备,2022-11-22,6.218271924154277,0.8600777345918935,0.7083333333333334,99.33481152993349,,
2026-08-03(当前),2026-08-03,标准启动档,301165,锐捷网络,通信-通信设备,2022-11-21,1.4888372093023254,0.8557308826079417,0.6416666666666667,99.52486537852391,,
2026-08-03(当前),2026-08-03,标准启动档,688432,有研硅,电子-半导体,2022-11-10,1.3506607929515417,0.8527777777777776,0.7,99.46151409566045,,
2026-08-03(当前),2026-08-03,标准启动档,301273,瑞晨环保,机械设备-通用设备,2022-10-25,0.9971862689926845,0.6499302649930265,0.6666666666666666,97.94108330693696,,
2026-08-03(当前),2026-08-03,标准启动档,688409,富创精密,电子-半导体,2022-10-10,1.7710888846952253,0.39092545230652664,0.6416666666666667,97.90940766550523,,
2026-08-03(当前),2026-08-03,标准启动档,301366,一博科技,电子-元器件,2022-09-26,0.46028037383177556,0.22138470128419874,0.55,92.27114349065569,,
2026-08-03(当前),2026-08-03,标准启动档,301321,翰博高新,电子-光学光电,2022-08-18,0.9350563286944997,0.2977777777777777,0.625,92.08108964206525,,
2026-08-03(当前),2026-08-03,标准启动档,001258,立新能源,公用事业-电力,2022-07-27,0.9614791987673343,0.6706036745406825,0.6166666666666667,99.20810896420652,,
2026-08-03(当前),2026-08-03,强确认档,301536,星宸科技,电子-半导体,2024-03-28,0.9446308724832215,0.5047605308713217,0.6833333333333333,97.59265125118783,,
2026-08-03(当前),2026-08-03,强确认档,301526,国际复材,建材-玻璃玻纤,2023-12-26,4.820459290187891,2.189931350114416,0.7,99.49318973709218,,
2026-08-03(当前),2026-08-03,强确认档,688702,盛科通信-U,电子-半导体,2023-09-14,4.056532663316583,1.0696747653940095,0.675,92.96800760215395,,
2026-08-03(当前),2026-08-03,强确认档,688549,中巨芯-U,电子-电子化学品,2023-09-08,1.3896103896103895,0.8021547502448576,0.5916666666666667,99.39816281279697,,
2026-08-03(当前),2026-08-03,强确认档,688548,广钢气体,电子-电子化学品,2023-08-15,1.9645030425963492,0.45422885572139293,0.575,93.75989863794742,,
2026-08-03(当前),2026-08-03,强确认档,688627,精智达,机械设备-专用设备,2023-07-18,3.3637643745599624,0.30118964310706775,0.6166666666666667,98.22616407982262,,
2026-08-03(当前),2026-08-03,强确认档,688141,杰华特,电子-半导体,2022-12-23,2.6403026134800553,1.0279693486590036,0.6583333333333333,96.51567944250871,,
2026-08-03(当前),2026-08-03,强确认档,688498,源杰科技,电子-半导体,2022-12-21,7.532396042550026,1.0198105233500034,0.775,93.47481786506177,,
2026-08-03(当前),2026-08-03,强确认档,301377,鼎泰高科,机械设备-通用设备,2022-11-22,6.218271924154277,0.8600777345918935,0.7083333333333334,99.33481152993349,,
2026-08-03(当前),2026-08-03,强确认档,301165,锐捷网络,通信-通信设备,2022-11-21,1.4888372093023254,0.8557308826079417,0.6416666666666667,99.52486537852391,,
2026-08-03(当前),2026-08-03,强确认档,688432,有研硅,电子-半导体,2022-11-10,1.3506607929515417,0.8527777777777776,0.7,99.46151409566045,,
2026-08-03(当前),2026-08-03,强确认档,301273,瑞晨环保,机械设备-通用设备,2022-10-25,0.9971862689926845,0.6499302649930265,0.6666666666666666,97.94108330693696,,
2026-08-03(当前),2026-08-03,强确认档,688409,富创精密,电子-半导体,2022-10-10,1.7710888846952253,0.39092545230652664,0.6416666666666667,97.90940766550523,,
2026-08-03(当前),2026-08-03,强确认档,301366,一博科技,电子-元器件,2022-09-26,0.46028037383177556,0.22138470128419874,0.55,92.27114349065569,,
2026-08-03(当前),2026-08-03,强确认档,301321,翰博高新,电子-光学光电,2022-08-18,0.9350563286944997,0.2977777777777777,0.625,92.08108964206525,,
2026-08-03(当前),2026-08-03,强确认档,001258,立新能源,公用事业-电力,2022-07-27,0.9614791987673343,0.6706036745406825,0.6166666666666667,99.20810896420652,,
