观察日,排名,代码,名称,申万一级,距一年低点涨幅,换手加速,流通市值亿,未来60日最大涨幅,启动(>=50%)
2026-01-30,85,688155,先惠技术,电力设备,1.6355,0.5547,117.8,0.1253,False
2026-01-30,86,688280,精进电动,汽车,1.6344,0.49,58.2,0.0116,False
2026-01-30,87,688222,成都先导,医药生物,1.6282,0.9634,125.0,0.0071,False
2026-01-30,88,601168,西部矿业,有色金属,1.6243,0.5299,849.1,0.0194,False
2026-01-30,89,300322,硕贝德,电子,1.6201,0.4935,117.7,0.2111,False
2026-01-30,90,001316,润贝航科,石油石化,1.6172,0.5765,57.2,0.2289,False
2026-01-30,91,002345,潮宏基,纺织服饰,1.6013,0.5766,111.0,0.0973,False
2026-01-30,92,301317,鑫磊股份,机械设备,1.5931,1.0748,22.0,0.5378,True
2026-01-30,93,002838,道恩股份,基础化工,1.5756,0.5298,122.8,0.1881,False
2026-01-30,94,001389,广合科技,电子,1.5737,0.5535,159.2,0.7175,True
2026-01-30,95,002181,粤 传 媒,传媒,1.5616,0.5973,139.1,0.5257,True
2026-01-30,96,688552,航天南湖,国防军工,1.5595,0.8004,36.7,0.207,False
2026-01-30,97,688200,华峰测控,电子,1.555,0.4148,410.4,0.164,False
2026-01-30,98,300236,上海新阳,电子,1.551,0.4292,217.3,0.2312,False
2026-01-30,99,002414,高德红外,国防军工,1.5445,0.5815,564.3,0.0175,False
2026-01-30,100,688328,深科达,机械设备,1.5167,0.6406,30.6,0.808,True
2026-02-27,1,688025,杰普特,机械设备,5.7498,0.6884,262.6,0.646,True
2026-02-27,2,002842,翔鹭钨业,有色金属,5.7366,0.3184,111.3,0.1079,False
2026-02-27,3,605289,罗曼股份,建筑装饰,5.1439,0.6411,132.8,0.3611,False
2026-02-27,4,688480,赛恩斯,环保,4.3687,0.2322,138.5,0.0,False
2026-02-27,5,002342,巨力索具,机械设备,4.0,0.6785,150.0,0.4115,False
2026-02-27,6,300749,顶固集创,轻工制造,3.9281,0.4607,50.7,0.1741,False
2026-02-27,7,688308,欧科亿,机械设备,3.769,0.4908,117.4,1.1261,True
2026-02-27,8,605060,联德股份,机械设备,3.6798,0.4284,162.7,-0.055,False
2026-02-27,9,605287,德才股份,建筑装饰,3.6455,0.5539,71.9,0.232,False
2026-02-27,10,600397,江钨装备,煤炭,3.6401,0.5894,213.2,-0.0014,False
2026-02-27,11,300436,广生堂,医药生物,3.5901,0.7129,161.9,0.1053,False
2026-02-27,12,301526,国际复材,建筑材料,3.5419,0.3023,199.8,0.7592,True
2026-02-27,13,603040,新坐标,汽车,3.4592,0.2119,136.9,-0.0296,False
2026-02-27,14,300991,创益通,电子,3.3944,0.5526,60.0,-0.0818,False
2026-02-27,15,300139,晓程科技,有色金属,3.3907,0.187,156.6,0.2329,False
2026-02-27,16,688258,卓易信息,计算机,3.2468,0.1848,163.8,0.1124,False
2026-02-27,17,300164,通源石油,石油石化,3.2451,0.572,86.5,0.6297,True
2026-02-27,18,600410,华胜天成,计算机,3.1852,0.4044,317.3,0.1293,False
2026-02-27,19,600549,厦门钨业,有色金属,3.0412,0.2511,1089.1,0.1228,False
2026-02-27,20,603993,洛阳钼业,有色金属,3.0221,0.2538,4195.1,0.0338,False
2026-02-27,21,300806,斯迪克,基础化工,3.0162,0.5355,175.1,0.6412,True
2026-02-27,22,002636,金安国纪,电子,2.9221,0.2186,197.1,0.9684,True
2026-02-27,23,605376,博迁新材,有色金属,2.8939,0.5099,291.7,0.6399,True
2026-02-27,24,688210,统联精密,电子,2.8102,0.2193,96.8,-0.0675,False
2026-02-27,25,301312,智立方,机械设备,2.8049,0.6869,55.4,0.6349,True
2026-02-27,26,688059,华锐精密,机械设备,2.7432,0.2939,115.6,0.2573,False
2026-02-27,27,002471,中超控股,电力设备,2.6328,0.2123,124.9,0.0505,False
2026-02-27,28,001896,豫能控股,公用事业,2.6054,0.449,203.5,0.4085,False
2026-02-27,29,301317,鑫磊股份,机械设备,2.5683,0.6866,30.3,0.4107,False
2026-02-27,30,301018,申菱环境,机械设备,2.5668,0.1912,211.7,0.5708,True
2026-02-27,31,688503,聚和材料,电力设备,2.5626,0.2647,208.8,0.1054,False
2026-02-27,32,688702,盛科通信,电子,2.5537,0.4512,401.4,0.6646,True
2026-02-27,33,600869,远东股份,电力设备,2.5365,0.2427,335.5,0.5343,True
2026-02-27,34,000960,锡业股份,有色金属,2.3677,0.2026,731.1,0.1001,False
2026-02-27,35,600487,亨通光电,通信,2.3296,0.3643,1162.2,0.6268,True
2026-02-27,36,300842,帝科股份,电力设备,2.3209,0.3539,151.0,0.0059,False
2026-02-27,37,600392,盛和资源,有色金属,2.3196,0.6881,588.2,-0.0417,False
2026-02-27,38,300461,田中精机,机械设备,2.3106,0.9962,77.0,0.4034,False
2026-02-27,39,600331,宏达股份,基础化工,2.2801,0.2295,404.1,0.0869,False
2026-02-27,40,688309,恒誉环保,环保,2.2759,0.531,34.0,1.0371,True
2026-02-27,41,300257,开山股份,机械设备,2.2616,0.3347,236.2,0.5419,True
2026-02-27,42,002008,大族激光,机械设备,2.1961,0.2056,691.6,1.064,True
2026-02-27,43,603618,杭电股份,电力设备,2.1954,0.9488,124.2,1.346,True
2026-02-27,44,600490,鹏欣资源,有色金属,2.1931,0.4299,206.2,0.0429,False
2026-02-27,45,688516,奥特维,电力设备,2.1757,0.5666,309.7,-0.0578,False
2026-02-27,46,300739,明阳电路,电子,2.108,0.3595,110.8,0.1921,False
2026-02-27,47,600531,豫光金铅,有色金属,2.0904,0.2448,218.5,0.0692,False
2026-02-27,48,688485,九州一轨,机械设备,2.0486,0.6006,23.4,1.4266,True
2026-02-27,49,301326,捷邦科技,电子,2.0478,0.4062,40.3,0.3093,False
2026-02-27,50,600961,株冶集团,有色金属,2.0344,0.2782,179.8,0.2725,False
2026-02-27,51,600589,大位科技,计算机,2.0255,0.3874,192.8,0.0399,False
2026-02-27,52,600610,中毅达,基础化工,2.0,0.7312,85.6,-0.0183,False
2026-02-27,53,688556,高测股份,电力设备,1.9914,0.4301,143.9,-0.0103,False
2026-02-27,54,688530,欧莱新材,电子,1.963,1.426,28.7,0.4237,False
2026-02-27,55,300812,易天股份,电子,1.9411,0.3485,40.2,0.061,False
2026-02-27,56,301396,宏景科技,计算机,1.9393,0.528,79.5,2.3967,True
2026-02-27,57,001389,广合科技,电子,1.9353,0.2691,181.6,0.6286,True
2026-02-27,58,002165,红 宝 丽,基础化工,1.9266,1.2384,93.6,-0.0016,False
2026-02-27,59,300835,龙磁科技,有色金属,1.9208,0.2925,73.9,1.1326,True
2026-02-27,60,605118,力鼎光电,计算机,1.9173,0.467,179.7,0.1159,False
2026-02-27,61,688350,富淼科技,基础化工,1.9108,0.5191,49.3,0.1655,False
2026-02-27,62,300157,新锦动力,机械设备,1.8884,1.0432,50.0,0.4406,False
2026-02-27,63,601872,招商轮船,交通运输,1.8863,0.2475,1313.1,0.2552,False
2026-02-27,64,601069,西部黄金,有色金属,1.8794,0.4254,321.7,0.1293,False
2026-02-27,65,300528,幸福蓝海,传媒,1.8184,0.4882,71.9,-0.0519,False
2026-02-27,66,688610,埃科光电,机械设备,1.8125,0.3595,35.4,1.3688,True
2026-02-27,67,603629,利通电子,电子,1.8015,0.9056,149.5,2.7599,True
2026-02-27,68,000630,铜陵有色,有色金属,1.8007,0.4992,884.1,0.0623,False
2026-02-27,69,300191,潜能恒信,石油石化,1.7964,1.0544,82.1,0.4402,False
2026-02-27,70,600111,北方稀土,有色金属,1.7931,0.4161,2256.5,-0.0106,False
2026-02-27,71,002361,神剑股份,基础化工,1.7736,0.1978,114.4,0.6785,True
2026-02-27,72,688127,蓝特光学,电子,1.7694,0.2226,218.7,0.9406,True
2026-02-27,73,688170,德龙激光,机械设备,1.7667,0.436,52.4,0.8171,True
2026-02-27,74,002491,通鼎互联,通信,1.7578,0.5965,123.4,1.5449,True
2026-02-27,75,002546,新联电子,电力设备,1.7519,0.3793,87.3,0.0743,False
2026-02-27,76,301580,爱迪特,医药生物,1.7419,0.7717,62.7,0.0529,False
2026-02-27,77,601020,华钰矿业,有色金属,1.7413,0.2548,318.8,0.0513,False
2026-02-27,78,603926,铁流股份,汽车,1.7341,0.1967,53.2,0.1007,False
2026-02-27,79,688419,耐科装备,电子,1.7327,0.256,30.6,0.2345,False
2026-02-27,80,000751,锌业股份,有色金属,1.7308,0.5286,100.3,0.0803,False
2026-02-27,81,002734,利民股份,基础化工,1.7294,0.6759,98.0,-0.0023,False
2026-02-27,82,601958,金钼股份,有色金属,1.7135,0.3968,791.5,0.0946,False
2026-02-27,83,002772,众兴菌业,农林牧渔,1.7123,0.1993,71.9,0.0655,False
2026-02-27,84,600172,黄河旋风,机械设备,1.7123,0.6168,123.8,0.5036,True
2026-02-27,85,688277,天智航,医药生物,1.7057,0.2182,128.2,-0.0157,False
2026-02-27,86,600489,中金黄金,有色金属,1.7029,0.4129,1544.4,0.0999,False
2026-02-27,87,600230,沧州大化,基础化工,1.687,0.5131,102.4,0.0708,False
2026-02-27,88,600875,东方电气,电力设备,1.6854,0.2633,841.4,0.1931,False
2026-02-27,89,603588,高能环境,环保,1.6687,0.2016,198.9,0.4133,False
2026-02-27,90,300505,川金诺,基础化工,1.6635,0.2156,80.0,0.0579,False
2026-02-27,91,002201,九鼎新材,建筑材料,1.6493,0.2495,82.9,0.1127,False
2026-02-27,92,603685,晨丰科技,电子,1.6425,0.5495,58.0,0.2445,False
2026-02-27,93,601899,紫金矿业,有色金属,1.6349,0.3491,8161.7,0.0308,False
2026-02-27,94,688336,三生国健,医药生物,1.6308,0.2854,366.9,0.5547,True
2026-02-27,95,002498,汉缆股份,电力设备,1.623,0.916,274.6,0.3337,False
2026-02-27,96,300706,阿石创,电子,1.6224,0.5044,52.8,0.1647,False
2026-02-27,97,002009,天奇股份,机械设备,1.6218,0.5275,111.9,-0.091,False
2026-02-27,98,001316,润贝航科,石油石化,1.6179,0.3886,57.2,0.2219,False
2026-02-27,99,300065,海兰信,国防军工,1.5979,0.6885,193.7,0.0076,False
2026-02-27,100,300818,耐普矿机,机械设备,1.5966,0.4512,50.9,-0.0368,False
2026-03-31,1,300502,新易盛,通信,7.8463,0.0256,3966.8,0.9325,True
2026-03-31,2,301292,海科新源,电力设备,7.1414,0.1138,79.3,0.1453,False
2026-03-31,3,000890,法尔胜,环保,4.5305,0.5672,63.9,0.1413,False
2026-03-31,4,688167,炬光科技,电子,4.441,0.017,294.8,0.8401,True
2026-03-31,5,603301,振德医疗,医药生物,4.3512,0.0852,263.2,0.01,False
2026-03-31,6,688205,德科立,通信,4.3087,0.0428,285.9,0.6105,True
2026-03-31,7,688257,新锐股份,机械设备,4.2783,0.1369,176.5,1.2414,True
2026-03-31,8,688025,杰普特,机械设备,4.2525,0.0875,204.9,1.339,True
2026-03-31,9,001309,德明利,电子,4.1478,0.2739,599.8,1.5546,True
2026-03-31,10,002378,章源钨业,有色金属,4.0748,0.0187,374.8,0.2941,False
2026-03-31,11,688308,欧科亿,机械设备,4.0342,0.3414,123.4,1.5662,True
2026-03-31,12,603618,杭电股份,电力设备,4.0158,0.18,197.0,1.0074,True
2026-03-31,13,688048,长光华芯,电子,3.8052,0.0889,364.6,1.4369,True
2026-03-31,14,688309,恒誉环保,环保,3.5058,0.3268,46.4,0.4811,False
2026-03-31,15,002384,东山精密,电子,3.4913,0.289,1432.1,1.6699,True
2026-03-31,16,301150,中一科技,电力设备,3.4506,0.3112,123.9,0.7426,True
2026-03-31,17,002636,金安国纪,电子,3.3391,0.0769,218.1,2.9897,True
2026-03-31,18,300164,通源石油,石油石化,3.3127,0.0285,88.8,0.0268,False
2026-03-31,19,301308,江波龙,电子,3.1991,0.0776,822.2,1.4388,True
2026-03-31,20,605298,必得科技,机械设备,3.1707,0.1217,86.8,0.3583,False
2026-03-31,21,605196,华通线缆,电力设备,3.1082,0.1684,238.0,0.0918,False
2026-03-31,22,301205,联特科技,通信,2.9018,0.0526,174.3,0.73,True
2026-03-31,23,301128,强瑞技术,机械设备,2.8011,0.3425,135.3,0.7874,True
2026-03-31,24,000688,国城矿业,有色金属,2.7953,0.0184,460.7,0.3285,False
2026-03-31,25,688525,佰维存储,电子,2.7805,0.3015,990.8,1.3931,True
2026-03-31,26,603115,海星股份,有色金属,2.7472,0.2914,106.4,1.9886,True
2026-03-31,27,300720,海川智能,机械设备,2.7289,0.2488,114.5,0.5541,True
2026-03-31,28,301626,苏州天脉,电子,2.727,0.4484,129.9,0.5649,True
2026-03-31,29,001896,豫能控股,公用事业,2.7081,0.8955,212.7,0.6545,True
2026-03-31,30,300257,开山股份,机械设备,2.6816,0.2716,268.4,0.366,False
2026-03-31,31,688331,荣昌生物,医药生物,2.6739,0.1177,210.7,0.1902,False
2026-03-31,32,300461,田中精机,机械设备,2.6727,0.096,84.9,0.265,False
2026-03-31,33,301312,智立方,机械设备,2.5905,0.0205,52.0,0.8928,True
2026-03-31,34,600410,华胜天成,计算机,2.589,0.0184,273.0,0.1681,False
2026-03-31,35,002353,杰瑞股份,机械设备,2.4973,0.087,669.8,0.8024,True
2026-03-31,36,600396,华电辽能,公用事业,2.4504,1.4792,125.0,1.6311,True
2026-03-31,37,301511,德福科技,电力设备,2.4012,0.066,146.2,3.3595,True
2026-03-31,38,002487,大金重工,电力设备,2.3375,0.361,440.5,0.2874,False
2026-03-31,39,603083,剑桥科技,通信,2.3361,0.0929,279.5,1.5846,True
2026-03-31,40,603538,美诺华,医药生物,2.3031,0.9788,88.4,0.6749,True
2026-03-31,41,301285,鸿日达,电子,2.2915,0.0305,110.3,0.6107,True
2026-03-31,42,600722,金牛化工,基础化工,2.261,0.6864,100.0,-0.002,False
2026-03-31,43,301389,隆扬电子,电子,2.2498,0.2546,42.1,1.227,True
2026-03-31,44,000973,佛塑科技,基础化工,2.2469,0.3438,129.6,0.1636,False
2026-03-31,45,600513,联环药业,医药生物,2.2285,0.2452,80.0,0.0999,False
2026-03-31,46,600549,厦门钨业,有色金属,2.2041,0.0452,865.2,0.7098,True
2026-03-31,47,688275,万润新能,电力设备,2.2027,0.1854,135.3,0.5147,True
2026-03-31,48,688325,赛微微电,电子,2.201,0.1935,97.7,0.2745,False
2026-03-31,49,688307,中润光学,计算机,2.1873,0.3135,60.9,0.9193,True
2026-03-31,50,002491,通鼎互联,通信,2.1771,0.1191,141.9,2.1557,True
2026-03-31,51,600397,江钨装备,煤炭,2.1681,0.1492,145.8,0.8707,True
2026-03-31,52,688295,,基础化工,2.1297,0.7213,495.9,0.1812,False
2026-03-31,53,301042,安联锐视,计算机,2.1279,0.0472,61.2,0.2376,False
2026-03-31,54,002463,沪电股份,电子,2.0954,0.1301,1462.2,1.0496,True
2026-03-31,55,688336,三生国健,医药生物,2.0909,0.1995,466.9,0.2212,False
2026-03-31,56,600726,华电能源,公用事业,2.0817,1.461,480.4,0.6209,True
2026-03-31,57,603629,利通电子,电子,2.0751,0.0625,165.9,2.7477,True
2026-03-31,58,000988,华工科技,机械设备,2.0735,0.5338,1038.8,0.7866,True
2026-03-31,59,002379,宏桥控股,有色金属,2.0663,0.1544,307.6,0.0891,False
2026-03-31,60,600110,诺德股份,电力设备,2.0631,0.3298,159.6,0.9056,True
2026-03-31,61,603588,高能环境,环保,2.0556,0.2566,224.8,0.3199,False
2026-03-31,62,688702,盛科通信,电子,2.0096,0.1036,339.9,1.3369,True
2026-03-31,63,002150,正泰电源,机械设备,1.9943,0.3277,114.2,0.1151,False
2026-03-31,64,300483,首华燃气,公用事业,1.9646,0.4741,76.5,0.1383,False
2026-03-31,65,603316,诚邦股份,建筑装饰,1.9592,0.3895,38.2,0.8793,True
2026-03-31,66,688127,蓝特光学,电子,1.9286,0.2001,230.7,0.8351,True
2026-03-31,67,605299,舒华体育,轻工制造,1.9145,0.4996,85.3,0.284,False
2026-03-31,68,601872,招商轮船,交通运输,1.9079,0.3513,1323.0,0.3389,False
2026-03-31,69,002192,融捷股份,有色金属,1.8746,0.2311,196.9,0.4576,False
2026-03-31,70,002709,天赐材料,电力设备,1.8647,0.2002,695.2,0.3989,False
2026-03-31,71,300265,通光线缆,电力设备,1.8623,0.0469,89.9,0.3363,False
2026-03-31,72,688485,九州一轨,机械设备,1.8555,0.13,21.6,1.9259,True
2026-03-31,73,001389,广合科技,电子,1.8517,0.0265,177.7,1.0394,True
2026-03-31,74,300677,英科医疗,医药生物,1.8496,0.4323,273.1,0.1189,False
2026-03-31,75,600683,京投发展,房地产,1.8455,0.2398,72.0,1.1363,True
2026-03-31,76,300191,潜能恒信,石油石化,1.838,0.2764,84.6,0.1936,False
2026-03-31,77,002498,汉缆股份,电力设备,1.8019,0.2862,293.8,0.2486,False
2026-03-31,78,000533,顺钠股份,电力设备,1.7902,0.4353,97.1,0.1525,False
2026-03-31,79,002980,华盛昌,电力设备,1.7807,1.0428,42.0,2.12,True
2026-03-31,80,688717,艾罗能源,电力设备,1.7791,0.4258,116.1,0.1238,False
2026-03-31,81,300274,阳光电源,电力设备,1.7703,0.1125,2397.8,0.2669,False
2026-03-31,82,301120,新特电气,电力设备,1.7649,0.0227,48.0,0.2752,False
2026-03-31,83,301265,华新科技,环保,1.7633,0.3074,36.4,0.4984,False
2026-03-31,84,002246,北化股份,基础化工,1.7489,0.2879,137.2,0.0817,False
2026-03-31,85,000534,万泽股份,医药生物,1.7241,0.0673,176.9,0.2974,False
2026-03-31,86,300756,金马游乐,机械设备,1.7131,0.035,54.8,0.4002,False
2026-03-31,87,002532,天山铝业,有色金属,1.7079,0.1557,733.3,0.1073,False
2026-03-31,88,688328,深科达,机械设备,1.7051,0.6943,32.9,1.7532,True
2026-03-31,89,688251,井松智能,计算机,1.7013,0.3465,36.7,-0.0014,False
2026-03-31,90,000893,亚钾国际,基础化工,1.6973,0.2341,496.1,0.0233,False
2026-03-31,91,600791,京能置业,房地产,1.6944,0.0677,43.4,0.6959,True
2026-03-31,92,300584,海辰药业,医药生物,1.6942,0.0136,36.2,0.0612,False
2026-03-31,93,603026,石大胜华,电力设备,1.6881,0.4106,202.2,0.3896,False
2026-03-31,94,300157,新锦动力,机械设备,1.6818,0.1509,45.9,0.0231,False
2026-03-31,95,002738,中矿资源,有色金属,1.6805,0.0778,527.2,0.2605,False
2026-03-31,96,688388,嘉元科技,电力设备,1.6798,0.2355,187.3,0.7096,True
2026-03-31,97,605117,德业股份,电力设备,1.6634,0.4115,1194.5,0.3175,False
2026-03-31,98,300651,金陵体育,轻工制造,1.6569,0.1923,31.2,0.1982,False
2026-03-31,99,300438,鹏辉能源,电力设备,1.6429,0.3237,229.2,0.6324,True
2026-03-31,100,688021,奥福科技,汽车,1.6325,0.78,19.3,0.1997,False
2026-04-30,1,301377,鼎泰高科,机械设备,8.2024,0.1319,165.9,1.8109,True
2026-04-30,2,301232,飞沃科技,电力设备,7.9563,0.1305,97.2,0.1692,False
2026-04-30,3,002384,东山精密,电子,7.0349,0.1158,2580.9,0.477,False
2026-04-30,4,301217,铜冠铜箔,电力设备,6.8734,0.344,651.4,1.553,True
2026-04-30,5,600105,永鼎股份,通信,6.6673,0.1793,622.1,0.7208,True
2026-04-30,6,001309,德明利,电子,5.9622,0.0908,843.5,0.8483,True
2026-04-30,7,688048,长光华芯,电子,5.8702,0.0812,628.3,0.426,False
2026-04-30,8,300390,天华新能,电力设备,5.4809,0.4958,780.5,0.038,False
2026-04-30,9,301292,海科新源,电力设备,5.2698,0.2363,72.1,0.0811,False
2026-04-30,10,300475,香农芯创,电子,5.2438,0.251,783.0,0.753,True
2026-04-30,11,301338,凯格精机,机械设备,5.2127,0.1385,102.5,0.3326,False
2026-04-30,12,688205,德科立,通信,5.2023,0.0946,382.3,0.2298,False
2026-04-30,13,688308,欧科亿,机械设备,4.8925,0.0826,150.7,1.099,True
2026-04-30,14,688028,沃尔德,机械设备,4.8717,0.0927,176.2,0.336,False
2026-04-30,15,688485,九州一轨,机械设备,4.8289,0.7295,48.6,0.3092,False
2026-04-30,16,002636,金安国纪,电子,4.808,0.1577,327.5,1.6791,True
2026-04-30,17,002565,顺灏股份,轻工制造,4.7117,0.2734,202.4,0.1456,False
2026-04-30,18,301511,德福科技,电力设备,4.5487,0.2136,278.9,1.2578,True
2026-04-30,19,603083,剑桥科技,通信,4.4356,0.3274,486.2,0.5009,True
2026-04-30,20,688353,华盛锂电,电力设备,4.3976,0.0881,175.0,0.1107,False
2026-04-30,21,002240,盛新锂能,有色金属,4.3796,0.1731,549.3,0.0341,False
2026-04-30,22,301529,福赛科技,汽车,4.3104,0.1806,63.2,0.286,False
2026-04-30,23,688519,南亚新材,电子,4.2094,0.1629,407.6,1.3584,True
2026-04-30,24,688668,鼎通科技,通信,4.1838,0.1067,305.6,0.9664,True
2026-04-30,25,300857,协创数据,电子,4.1836,0.4227,1254.5,0.3168,False
2026-04-30,26,688227,品高股份,计算机,4.0868,0.8782,162.2,-0.0355,False
2026-04-30,27,000890,法尔胜,环保,4.0032,0.1551,65.9,0.0026,False
2026-04-30,28,688020,方邦股份,电子,3.952,0.5807,121.7,0.8308,True
2026-04-30,29,301345,涛涛车业,汽车,3.8738,0.1786,94.6,0.0071,False
2026-04-30,30,301526,国际复材,建筑材料,3.8404,0.0662,224.9,2.2514,True
2026-04-30,31,301150,中一科技,电力设备,3.8167,0.1923,150.6,0.4223,False
2026-04-30,32,605298,必得科技,机械设备,3.7809,0.2751,108.8,0.0534,False
2026-04-30,33,002980,华盛昌,电力设备,3.7782,0.363,80.5,0.6431,True
2026-04-30,34,603601,再升科技,建筑材料,3.7143,0.1311,180.4,0.4842,False
2026-04-30,35,300136,信维通信,电子,3.6443,0.0837,747.6,0.3067,False
2026-04-30,36,603538,美诺华,医药生物,3.6292,0.9782,144.3,0.0968,False
2026-04-30,37,600487,亨通光电,通信,3.5356,0.1269,1603.6,0.8721,True
2026-04-30,38,688183,生益电子,电子,3.5266,0.3438,913.9,0.2932,False
2026-04-30,39,300476,胜宏科技,电子,3.5197,0.2064,2838.5,0.1962,False
2026-04-30,40,300342,天银机电,家用电器,3.5135,0.1785,286.9,0.063,False
2026-04-30,41,002342,巨力索具,机械设备,3.4796,0.184,189.1,0.1192,False
2026-04-30,42,002008,大族激光,机械设备,3.4524,0.1632,963.5,0.5192,True
2026-04-30,43,600330,天通股份,电子,3.434,0.1401,343.6,0.2764,False
2026-04-30,44,300604,长川科技,电子,3.2918,0.0803,852.7,1.1479,True
2026-04-30,45,301248,杰创智能,计算机,3.2178,0.1506,96.2,0.1181,False
2026-04-30,46,301183,东田微,电子,3.1822,0.2035,105.9,0.4879,False
2026-04-30,47,300436,广生堂,医药生物,3.1522,0.0649,160.5,0.109,False
2026-04-30,48,002837,英维克,机械设备,3.1011,0.0891,822.3,0.1977,False
2026-04-30,49,002192,融捷股份,有色金属,3.0775,0.4958,284.1,0.018,False
2026-04-30,50,688268,华特气体,电子,3.0601,0.4325,225.9,0.4761,False
2026-04-30,51,600118,中国卫星,国防军工,3.0243,0.1085,1216.1,0.1295,False
2026-04-30,52,301312,智立方,机械设备,2.9946,0.1085,69.6,0.4576,False
2026-04-30,53,002975,博杰股份,机械设备,2.9687,0.6233,116.9,0.8372,True
2026-04-30,54,688661,和林微纳,电子,2.9647,0.2092,184.0,0.4363,False
2026-04-30,55,301128,强瑞技术,机械设备,2.9622,0.131,163.0,0.4839,False
2026-04-30,56,002916,深南电路,电子,2.9042,0.1712,2075.0,0.4741,False
2026-04-30,57,600869,远东股份,电力设备,2.8945,0.1511,376.5,1.2232,True
2026-04-30,58,002428,云南锗业,有色金属,2.8867,0.3528,457.3,0.8584,True
2026-04-30,59,300438,鹏辉能源,电力设备,2.8458,0.0843,346.5,0.0702,False
2026-04-30,60,688655,迅捷兴,电子,2.7942,0.3919,59.7,0.4474,False
2026-04-30,61,688630,芯碁微装,机械设备,2.7827,0.1943,337.0,1.1552,True
2026-04-30,62,001896,豫能控股,公用事业,2.7723,0.1086,235.1,0.4895,False
2026-04-30,63,301123,奕东电子,电子,2.7713,0.3494,111.2,0.9172,True
2026-04-30,64,688328,深科达,机械设备,2.7315,0.2065,51.1,1.1866,True
2026-04-30,65,600396,华电辽能,公用事业,2.7154,0.7222,147.8,1.2147,True
2026-04-30,66,002361,神剑股份,基础化工,2.7094,0.4313,166.4,0.0827,False
2026-04-30,67,688610,埃科光电,机械设备,2.6959,0.1251,50.9,1.1123,True
2026-04-30,68,002645,华宏科技,环保,2.6867,0.3508,143.7,0.6853,True
2026-04-30,69,301369,联动科技,电子,2.6809,0.3157,64.3,1.0904,True
2026-04-30,70,002709,天赐材料,电力设备,2.6651,0.3325,913.3,0.0577,False
2026-04-30,71,688677,海泰新光,医药生物,2.6579,1.0247,130.0,0.4088,False
2026-04-30,72,601126,四方股份,电力设备,2.6383,0.0699,457.6,0.5429,True
2026-04-30,73,601138,工业富联,电子,2.6266,0.2945,12456.3,0.2889,False
2026-04-30,74,002297,博云新材,国防军工,2.6189,0.631,140.6,0.3739,False
2026-04-30,75,301662,宏工科技,电力设备,2.6059,0.0672,56.0,0.0235,False
2026-04-30,76,688059,华锐精密,机械设备,2.6029,0.0756,132.7,0.531,True
2026-04-30,77,688530,欧莱新材,电子,2.5897,0.077,36.4,0.8739,True
2026-04-30,78,301042,安联锐视,计算机,2.5825,0.0814,71.8,0.0552,False
2026-04-30,79,301389,隆扬电子,电子,2.5771,0.0862,52.8,0.7496,True
2026-04-30,80,600110,诺德股份,电力设备,2.5714,0.5076,186.1,0.6344,True
2026-04-30,81,605060,联德股份,机械设备,2.5697,0.0999,139.3,0.1233,False
2026-04-30,82,002281,光迅科技,通信,2.5563,0.222,1121.1,0.9135,True
2026-04-30,83,001389,广合科技,电子,2.5365,0.0943,248.2,0.4532,False
2026-04-30,84,603906,龙蟠科技,电力设备,2.5212,0.7792,187.5,0.013,False
2026-04-30,85,688215,瑞晟智能,机械设备,2.4909,0.1088,46.7,0.0528,False
2026-04-30,86,301189,奥尼电子,电子,2.4565,0.7318,90.3,0.3353,False
2026-04-30,87,603026,石大胜华,电力设备,2.4392,0.4086,266.4,0.0477,False
2026-04-30,88,000973,佛塑科技,基础化工,2.4321,0.2011,148.7,0.0124,False
2026-04-30,89,300668,杰恩股份,建筑装饰,2.4004,0.1722,54.6,0.2259,False
2026-04-30,90,603813,原尚股份,交通运输,2.3852,0.1453,38.8,0.1192,False
2026-04-30,91,600183,生益科技,电子,2.3843,0.2423,1829.5,1.4606,True
2026-04-30,92,688667,菱电电控,汽车,2.3828,0.3578,78.0,0.1458,False
2026-04-30,93,603186,华正新材,电子,2.3737,0.2082,123.8,2.3232,True
2026-04-30,94,300720,海川智能,机械设备,2.3673,0.1809,116.6,0.8351,True
2026-04-30,95,603773,沃格光电,电子,2.3422,0.4023,154.9,1.5667,True
2026-04-30,96,600791,京能置业,房地产,2.3292,0.186,61.0,0.223,False
2026-04-30,97,688307,中润光学,计算机,2.3258,0.1117,79.5,0.4759,False
2026-04-30,98,605299,舒华体育,轻工制造,2.3138,0.5259,107.2,0.0443,False
2026-04-30,99,002407,多氟多,基础化工,2.3138,0.3889,390.9,0.5296,True
2026-04-30,100,002290,禾盛新材,家用电器,2.269,0.5337,201.1,0.2748,False
2026-05-29,1,301200,大族数控,机械设备,6.9532,0.2726,1167.0,,
2026-05-29,2,688257,新锐股份,机械设备,6.0565,0.2571,242.1,,
2026-05-29,3,301319,唯特偶,电子,5.5725,0.4114,142.4,,
2026-05-29,4,688260,昀冢科技,电子,5.4151,0.7584,105.9,,
2026-05-29,5,688146,中船特气,电子,5.3335,0.3253,251.3,,
2026-05-29,6,002975,博杰股份,机械设备,5.0886,0.3257,200.0,,
2026-05-29,7,301369,联动科技,电子,4.871,0.3915,103.0,,
