样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,平台信号,质量等级,距一年低点涨幅,近120日收益,MA20持续度,RPS60,RPS250,距一年高点价格差,周线结构,平台深度,平台缩量比,平台收敛比,R09核心质量分,信号理由
平台突破日,2022-01-12,000683,博源化工,7.75,0,无信号,平台突破（研究）,高,3.613095238095238,0.35017421602787446,0.5333333333333333,46.10011641443539,99.74476773864215,-0.2837338262476895,回踩修复,0.32531646,0.70000327,0.4746187,0.8541431619644746,反弹≥40%；120日收益≥10%；RPS60=46.1
平台突破日,2022-01-12,600470,六国化工,7.73,0,无信号,平台突破（研究）,中,1.0288713910761156,0.3057432432432434,0.4666666666666667,24.377182770663563,91.27105666156203,-0.32014072119613013,回踩修复,0.14762516,0.3052789,0.36091414,0.634902547938722,反弹≥40%；120日收益≥10%；RPS60=24.4
平台突破日,2022-01-12,600618,氯碱化工,11.49,0,无信号,平台突破（研究）,高,0.9343434343434343,0.31464530892448517,0.525,10.71012805587893,90.47983665135273,-0.36972024136039494,回踩修复,0.14957266,0.46646944,0.43564823,0.7201352242935604,反弹≥40%；120日收益≥10%；RPS60=10.7
平台突破日,2022-01-12,002539,云图控股,12.86,0,无信号,平台突破（研究）,中,1.202054794520548,0.252190847127556,0.4166666666666667,10.686845168800932,93.07044410413476,-0.35732133933033494,回踩修复,0.2087156,0.5534925,0.37820512,0.6602483039124862,反弹≥40%；120日收益≥10%；RPS60=10.7
平台突破日,2022-01-12,603856,东宏股份,14.47,1,标准确认,平台突破（研究）,缺失,0.464574898785425,0.4383697813121272,0.75,85.84400465657741,72.12863705972435,0.0,突破启动,0.33625337,0.55801386,0.57614046,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=85.8
平台突破日,2022-01-12,603112,,12.42,0,观察级,平台突破（研究）,中,0.4577464788732395,0.3059936908517351,0.6083333333333333,79.27823050058207,63.24655436447168,-0.1785714285714285,多头趋势,0.25538707,0.553073,0.59268886,0.5634230027418908,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=79.3
平台突破日,2022-01-12,300590,移为通信,19.02,0,观察级,平台突破（研究）,缺失,0.7994323557237464,0.4485910129474484,0.575,64.16763678696158,58.831036242981114,0.0,多头趋势,0.29451346,0.5666772,0.6958374,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=64.2
平台突破日,2022-01-12,300239,东宝生物,7.09,0,观察级,平台突破（研究）,中,0.5346320346320346,0.1719008264462809,0.6083333333333333,56.50756693830034,60.92394078611536,-0.05340453938584788,多头趋势,0.2140884,0.4867823,0.5481142,0.3668168254982216,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=56.5
平台突破日,2022-01-12,000731,四川美丰,9.29,0,观察级,平台突破（研究）,高,1.5108108108108103,0.6298245614035085,0.7166666666666667,44.121071012805594,93.56814701378255,-0.2447154471544717,多头趋势,0.27186513,0.7136783,0.6247556,0.7359170674481592,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=44.1
平台突破日,2022-01-12,300255,常山药业,8.42,0,观察级,平台突破（研究）,中,0.5535055350553506,0.3238993710691822,0.6333333333333333,43.46915017462165,73.4430832057172,-0.0485875706214689,多头趋势,0.2426384,0.64468354,0.68112016,0.3513662232707517,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=43.5
平台突破日,2022-01-12,601666,平煤股份,6.87,0,观察级,平台突破（研究）,高,1.1335403726708075,0.34705882352941186,0.5583333333333333,1.979045401629802,86.42164369576314,-0.27531645569620256,回踩修复,0.24369748,0.47882512,0.429292,0.7150903353396476,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=2.0
平台突破日,2022-01-13,000506,招金黄金,3.96,0,无信号,平台突破（研究）,缺失,0.9507389162561577,0.20731707317073167,0.475,86.24941833410888,87.2161265628987,-0.1180400890868597,多头趋势,0.2804878,0.2732752,0.47398156,,反弹≥40%；120日收益≥10%；RPS60=86.2
平台突破日,2022-01-13,603196,璞源材料,9.48,0,无信号,平台突破（研究）,缺失,1.204651162790698,0.22480620155038755,0.475,84.0856212191717,91.22225057412605,-0.17850953206239162,多头趋势,0.3407173,0.34105116,0.5954596,,反弹≥40%；120日收益≥10%；RPS60=84.1
平台突破日,2022-01-13,002235,安妮股份,5.73,0,无信号,平台突破（研究）,缺失,0.8132911392405064,0.16938775510204085,0.48333333333333334,82.03815728245696,67.18550650676193,-0.04817275747508287,多头趋势,0.318555,0.4014625,0.51120216,,反弹≥40%；120日收益≥10%；RPS60=82.0
平台突破日,2022-01-13,600012,皖通高速,5.76,0,无信号,平台突破（研究）,高,0.37799043062200965,0.22292993630573243,0.625,80.10702652396463,68.63995917325848,-0.0034602076124568004,多头趋势,0.25773194,0.6490602,0.7820454,0.7746534806018981,120日收益≥10%；MA20持续度≥55%；RPS60=80.1
平台突破日,2022-01-13,601658,,4.42,0,无信号,平台突破（研究）,中,0.2592592592592593,0.15104166666666674,0.6583333333333333,48.44113541181945,68.30824189844348,-0.06157112526539277,多头趋势,0.21555555,0.7152349,0.6309399,0.6512812755474443,120日收益≥10%；MA20持续度≥55%；RPS60=48.4
平台突破日,2022-01-13,300268,佳沃食品,21.18,0,无信号,平台突破（研究）,缺失,1.385135135135135,0.18788558609085815,0.525,18.194509073987902,91.14570043378413,-0.1414673692744225,回踩修复,0.30939457,0.60213584,0.7353066,,反弹≥40%；120日收益≥10%；RPS60=18.2
平台突破日,2022-01-13,000833,粤桂股份,5.68,0,无信号,平台突破（研究）,高,0.8089171974522291,0.506631299734748,0.5166666666666667,12.145183806421592,85.20030620056137,-0.2987654320987654,回踩修复,0.1490468,0.55555654,0.38902822,0.745436489016793,反弹≥40%；120日收益≥10%；RPS60=12.1
平台突破日,2022-01-13,601088,中国神华,16.84,0,观察级,平台突破（研究）,中,0.5592592592592591,0.27382753403933435,0.625,45.4164727780363,78.2597601428936,-0.033295063145809545,多头趋势,0.21031049,0.6180568,0.74173355,0.6923580481521969,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=45.4
平台突破日,2022-01-13,300497,富祥股份,18.75,0,观察级,平台突破（研究）,中,0.8046198267564966,0.5729865771812082,0.575,13.913448115402513,74.73845368716509,-0.24273021001615513,回踩修复,0.2166065,0.4259729,0.466996,0.3249589494279813,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=13.9
平台突破日,2022-01-13,601666,平煤股份,7.05,0,观察级,平台突破（研究）,高,1.1894409937888195,0.40718562874251507,0.5666666666666667,8.841321544904607,87.72646083184486,-0.25632911392405067,回踩修复,0.24895689,0.4810159,0.43107802,0.7140471036273786,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=8.8
平台突破日,2022-01-14,603168,莎普爱思,11.2,0,无信号,平台突破（研究）,缺失,1.0253164556962022,0.17770767613038907,0.5166666666666667,68.3953488372093,81.0617662072486,-0.07514450867052025,回踩修复,0.25178573,0.7969739,0.7660821,,反弹≥40%；120日收益≥10%；RPS60=68.4
平台突破日,2022-01-14,300239,东宝生物,7.11,0,无信号,平台突破（研究）,中,0.5389610389610391,0.08549618320610697,0.6083333333333333,55.72093023255814,67.10056151097498,-0.05073431241655535,多头趋势,0.2140884,0.4905794,0.55000407,0.36751351214129935,反弹≥40%；MA20持续度≥55%；RPS60=55.7
平台突破日,2022-01-14,603077,和邦生物,3.84,0,无信号,平台突破（研究）,缺失,2.072,0.6066945606694558,0.525,24.255813953488374,98.4430832057172,-0.17419354838709689,回踩修复,0.1796875,0.5292785,0.52793837,,反弹≥40%；120日收益≥10%；RPS60=24.3
平台突破日,2022-01-14,300255,常山药业,8.8,0,观察级,平台突破（研究）,中,0.6236162361623618,0.32730015082956276,0.6416666666666667,66.46511627906978,76.3910158244002,-0.005649717514124131,多头趋势,0.29572836,0.68173355,0.7208188,0.3518558238124696,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=66.5
平台突破日,2022-01-14,002283,天润工业,8.47,0,观察级,平台突破（研究）,中,0.9119638826185104,0.5316455696202531,0.6583333333333333,36.395348837209305,91.73047473200613,-0.16551724137931034,回踩修复,0.17352614,0.5246163,0.49874628,0.5923848022793021,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=36.4
平台突破日,2022-01-14,300497,富祥股份,20.42,0,观察级,平台突破（研究）,中,0.9653512993262754,0.729043183742591,0.5833333333333334,27.593023255813954,83.05257784583972,-0.17528271405492724,回踩修复,0.27250957,0.46133578,0.49682525,0.32567092017223304,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=27.6
平台突破日,2022-01-17,300579,数字认证,33.26,0,无信号,平台突破（研究）,缺失,0.6481665014866203,0.08268229166666674,0.44166666666666665,85.1360781577111,68.25720847154886,0.0,突破启动,0.30929026,0.6543864,0.68553615,,反弹≥40%；RPS60=85.1
平台突破日,2022-01-17,002235,安妮股份,5.75,0,无信号,平台突破（研究）,缺失,0.8196202531645569,0.19542619542619555,0.5,82.67038846243312,71.52334779280429,-0.04485049833887034,多头趋势,0.318555,0.408171,0.5176757,,反弹≥40%；120日收益≥10%；RPS60=82.7
平台突破日,2022-01-17,000062,深圳华强,16.19,0,无信号,平台突破（研究）,缺失,0.6690721649484539,0.14660056657223808,0.5166666666666667,79.04163759013724,79.15284511354938,-0.02879424115176965,多头趋势,0.24571079,0.5205709,0.5918799,,反弹≥40%；120日收益≥10%；RPS60=79.0
平台突破日,2022-01-17,300218,安利股份,17.21,0,无信号,平台突破（研究）,中,1.2977303070761015,-0.09753539590980598,0.35833333333333334,72.50523377529659,93.05945394233223,-0.1454816285998014,多头趋势,0.26804122,0.42245948,0.51845294,0.5494723815543943,反弹≥40%；RPS60=72.5
平台突破日,2022-01-17,600961,株冶集团,10.65,0,无信号,平台突破（研究）,中,0.912028725314183,0.4050131926121372,0.5416666666666666,71.17934403349616,81.06659862209747,-0.24894217207334268,多头趋势,0.29241878,0.46444654,0.55178374,0.34530227810171765,反弹≥40%；120日收益≥10%；RPS60=71.2
平台突破日,2022-01-17,002103,广博股份,5.1,0,无信号,平台突破（研究）,缺失,0.4206128133704734,0.18329466357308588,0.5166666666666667,70.2721563154222,61.112528706302626,-0.003906250000000111,多头趋势,0.260788,0.79231846,0.68258196,,反弹≥40%；120日收益≥10%；RPS60=70.3
平台突破日,2022-01-17,601001,晋控煤业,8.49,0,无信号,平台突破（研究）,缺失,1.4608695652173913,0.36935483870967745,0.5,14.305652477320308,89.71676448073488,-0.3125506072874493,回踩修复,0.21543778,0.75465244,0.42830524,,反弹≥40%；120日收益≥10%；RPS60=14.3
平台突破日,2022-01-17,300590,移为通信,19.93,1,标准确认,平台突破（研究）,缺失,0.8855250709555345,0.1799881586737715,0.575,82.29820888578739,62.33733095177341,0.0,多头趋势,0.33153507,0.56668806,0.7217538,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=82.3
平台突破日,2022-01-17,002516,旷达科技,6.02,0,观察级,平台突破（研究）,缺失,1.3984063745019921,0.30585683297180033,0.6333333333333333,79.29751104908118,93.54427149783108,0.0,多头趋势,0.29304636,0.48007795,0.7441979,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=79.3
平台突破日,2022-01-17,603112,,12.46,0,观察级,平台突破（研究）,中,0.46244131455399073,0.2992700729927009,0.6333333333333333,71.24912770411723,69.53304414391427,-0.17592592592592582,多头趋势,0.26011103,0.55297875,0.5955695,0.5623852680421602,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=71.2
平台突破日,2022-01-17,603055,台华新材,16.65,0,观察级,平台突破（研究）,缺失,2.643326039387308,1.3384831460674156,0.65,62.479646429402194,98.87726460831846,-0.12183544303797478,回踩修复,0.17717718,0.45184666,0.73160297,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=62.5
平台突破日,2022-01-17,002283,天润工业,8.79,0,观察级,平台突破（研究）,中,0.9841986455981941,0.5952813067150635,0.6583333333333333,57.013258897418005,92.72773666751722,-0.13399014778325136,回踩修复,0.17352614,0.53340673,0.51738834,0.5912828545256,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=57.0
平台突破日,2022-01-17,300497,富祥股份,21.6,0,观察级,平台突破（研究）,中,1.078922040423484,0.8151260504201681,0.5916666666666667,54.71039776692253,85.58305690227098,-0.1276252019386107,多头趋势,0.33668122,0.50492674,0.5336343,0.3247422565853685,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=54.7
平台突破日,2022-01-17,300538,同益股份,26.85,0,观察级,平台突破（研究）,缺失,0.6272727272727274,0.3200589970501475,0.6833333333333333,35.84554547569202,54.04439908139832,-0.010320678215996915,多头趋势,0.12215701,0.4065024,0.6442361,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=35.8
平台突破日,2022-01-18,000004,国华退,22.97,0,无信号,平台突破（研究）,缺失,0.524220305242203,-0.06053169734151331,0.475,81.6914498141264,58.195258730563346,-0.11551790527531769,突破启动,0.3457189,0.47395113,0.55679435,,反弹≥40%；RPS60=81.7
平台突破日,2022-01-18,601001,晋控煤业,9.33,0,无信号,平台突破（研究）,缺失,1.7043478260869565,0.480952380952381,0.5,28.09014869888476,92.48024471068061,-0.24453441295546552,回踩修复,0.27009645,0.7873633,0.44165218,,反弹≥40%；120日收益≥10%；RPS60=28.1
平台突破日,2022-01-18,002516,旷达科技,6.11,1,标准确认,平台突破（研究）,中,1.4342629482071718,0.3282608695652176,0.6416666666666667,83.01579925650557,94.08615855212847,0.0,多头趋势,0.31239936,0.48920453,0.7465073,0.3761536101824216,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=83.0
平台突破日,2022-01-18,002283,天润工业,8.91,0,观察级,平台突破（研究）,中,0.9369565217391307,0.6200000000000001,0.6583333333333333,42.89033457249071,92.86260514912057,-0.12216748768472907,回踩修复,0.18441273,0.5430919,0.5212373,0.5926245429740713,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=42.9
平台突破日,2022-01-18,601088,中国神华,16.95,0,观察级,平台突破（研究）,中,0.5694444444444442,0.3159937888198756,0.6416666666666667,42.448884758364315,74.30537853683406,-0.026980482204362888,多头趋势,0.21031049,0.60990745,0.74425566,0.6930495623563374,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=42.4
平台突破日,2022-01-18,601666,平煤股份,7.49,0,观察级,平台突破（研究）,高,1.3260869565217392,0.4920318725099604,0.5916666666666667,18.37825278810409,88.8350751975529,-0.20991561181434604,回踩修复,0.28381962,0.4879931,0.4499755,0.7145966154115897,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=18.4
平台突破日,2022-01-19,003020,立方制药,19.38,0,无信号,平台突破（研究）,缺失,0.7396768402154397,0.11187607573149738,0.5416666666666666,76.1263353460288,82.10096889342172,-0.24854594804187669,,0.254306,0.32380086,0.46346593,,反弹≥40%；120日收益≥10%；RPS60=76.1
平台突破日,2022-01-19,603721,中广天择,16.34,0,无信号,平台突破（研究）,缺失,0.7438633938100321,0.19357195032870722,0.49166666666666664,75.35996284254529,79.62774094849566,-0.34978113808197375,突破启动,0.32552692,0.3945418,0.39215505,,反弹≥40%；120日收益≥10%；RPS60=75.4
平台突破日,2022-01-19,300353,东土科技,11.31,0,无信号,平台突破（研究）,缺失,0.8571428571428572,0.030993618960802216,0.4666666666666667,69.43799349744543,75.47169811320755,-0.02415875754961172,多头趋势,0.24653979,0.49037167,0.58958995,,反弹≥40%；RPS60=69.4
平台突破日,2022-01-19,601658,,4.43,0,无信号,平台突破（研究）,中,0.24438202247191,0.1657894736842105,0.6583333333333333,45.227589410125404,60.24987251402346,-0.059447983014862094,多头趋势,0.21555555,0.7171751,0.6324266,0.6513967770671046,120日收益≥10%；MA20持续度≥55%；RPS60=45.2
平台突破日,2022-01-19,002516,旷达科技,6.35,1,标准确认,平台突破（研究）,中,1.5298804780876494,0.4301801801801799,0.65,87.69159312587088,95.33401325854156,0.0,多头趋势,0.35106382,0.497707,0.7611693,0.375091850599202,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=87.7
平台突破日,2022-01-19,601088,中国神华,17.07,0,观察级,平台突破（研究）,中,0.5805555555555555,0.32325581395348846,0.65,48.65304226660474,73.3299337072922,-0.020091848450057515,多头趋势,0.22305475,0.6092437,0.7427378,0.6923340831597695,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=48.7
平台突破日,2022-01-20,601658,,4.53,0,无信号,平台突破（研究）,中,0.2724719101123596,0.19210526315789478,0.6583333333333333,52.447228021340756,61.101198062707105,-0.03821656050955413,多头趋势,0.22757111,0.7202684,0.63453716,0.6521297595190733,120日收益≥10%；MA20持续度≥55%；RPS60=52.4
