观察日,排名,代码,名称,申万一级,距一年低点涨幅,换手加速,流通市值亿,RPS60,RPS120,RPS250,MA20持续度120日,20日波动率,相对MA250,120日收益率,周线排列,周线已持续周,未来60日最大涨幅,启动(>=50%)
2026-03-31,17,002636,金安国纪,电子,3.3391,0.0769,218.1,99.1,98.7,98.3,0.8,0.056,1.0105,1.3364,多头,67.0,2.9897,True
2026-03-31,18,300164,通源石油,石油石化,3.3127,0.0285,88.8,99.9,99.4,98.7,0.683,0.0653,1.1478,1.7836,多头,64.0,0.0268,False
2026-03-31,19,301308,江波龙,电子,3.1991,0.0776,822.2,84.9,97.6,97.4,0.658,0.0567,0.6769,0.9693,多头,27.0,1.4388,True
2026-03-31,20,605298,必得科技,机械设备,3.1707,0.1217,86.8,85.0,59.4,98.0,0.525,0.0389,0.5459,0.0311,多头,67.0,0.3583,False
2026-03-31,21,605196,华通线缆,电力设备,3.1082,0.1684,238.0,95.4,97.3,98.2,0.733,0.0528,0.7289,0.9216,多头,70.0,0.0918,False
2026-03-31,22,301205,联特科技,通信,2.9018,0.0526,174.3,85.4,97.9,97.6,0.65,0.0638,0.727,1.0414,多头,57.0,0.73,True
2026-03-31,23,301128,强瑞技术,机械设备,2.8011,0.3425,135.3,94.0,95.7,95.8,0.558,0.055,0.877,0.704,多头,77.0,0.7874,True
2026-03-31,24,000688,国城矿业,有色金属,2.7953,0.0184,460.7,96.2,99.3,97.9,0.708,0.0487,1.0127,1.7022,多头,68.0,0.3285,False
2026-03-31,25,688525,佰维存储,电子,2.7805,0.3015,990.8,99.2,98.5,97.0,0.7,0.0724,1.0227,1.2746,多头,68.0,1.3931,True
2026-03-31,26,603115,海星股份,有色金属,2.7472,0.2914,106.4,99.6,98.8,97.9,0.733,0.0499,1.3216,1.3792,多头,67.0,1.9886,True
2026-03-31,27,300720,海川智能,机械设备,2.7289,0.2488,114.5,99.4,98.8,95.9,0.7,0.0535,1.2237,1.3872,多头,70.0,0.5541,True
2026-03-31,28,301626,苏州天脉,电子,2.727,0.4484,129.9,90.6,96.2,96.9,0.6,0.0459,0.7428,0.752,多头,15.0,0.5649,True
2026-03-31,29,001896,豫能控股,公用事业,2.7081,0.8955,212.7,99.8,99.3,98.4,0.592,0.0659,1.1627,1.6334,多头,44.0,0.6545,True
2026-03-31,30,300257,开山股份,机械设备,2.6816,0.2716,268.4,99.3,96.4,97.4,0.7,0.0597,0.8987,0.7877,多头,38.0,0.366,False
2026-03-31,31,688331,荣昌生物,医药生物,2.6739,0.1177,210.7,98.0,82.1,98.7,0.467,0.0484,0.5959,0.2276,多头,44.0,0.1902,False
2026-03-31,32,300461,田中精机,机械设备,2.6727,0.096,84.9,100.0,99.6,96.7,0.592,0.073,1.3787,1.9894,多头,9.0,0.265,False
2026-03-31,33,301312,智立方,机械设备,2.5905,0.0205,52.0,98.3,94.2,95.8,0.625,0.0502,0.7302,0.6015,多头,60.0,0.8928,True
2026-03-31,34,600410,华胜天成,计算机,2.589,0.0184,273.0,95.5,83.3,96.5,0.492,0.0436,0.5009,0.2462,多头,66.0,0.1681,False
2026-03-31,35,002353,杰瑞股份,机械设备,2.4973,0.087,669.8,93.8,96.5,97.2,0.708,0.036,0.7183,0.7969,多头,120.0,0.8024,True
2026-03-31,36,600396,华电辽能,公用事业,2.4504,1.4792,125.0,99.9,99.3,98.2,0.583,0.0597,1.493,1.6763,多头,45.0,1.6311,True
2026-03-31,37,301511,德福科技,电力设备,2.4012,0.066,146.2,58.5,66.8,96.2,0.517,0.0461,0.3652,0.0746,多头,43.0,3.3595,True
2026-03-31,38,002487,大金重工,电力设备,2.3375,0.361,440.5,93.1,92.6,98.1,0.733,0.0452,0.6055,0.5151,多头,48.0,0.2874,False
2026-03-31,39,603083,剑桥科技,通信,2.3361,0.0929,279.5,8.5,32.9,96.5,0.5,0.0449,0.2505,-0.105,多头,63.0,1.5846,True
2026-03-31,40,603538,美诺华,医药生物,2.3031,0.9788,88.4,99.4,96.7,97.7,0.475,0.0553,0.9395,0.8256,多头,57.0,0.6749,True
2026-03-31,41,301285,鸿日达,电子,2.2915,0.0305,110.3,89.2,95.1,96.6,0.717,0.0407,0.6767,0.6445,多头,119.0,0.6107,True
2026-03-31,42,600722,金牛化工,基础化工,2.261,0.6864,100.0,99.8,98.6,96.8,0.592,0.0697,1.0859,1.3234,多头,66.0,-0.002,False
2026-03-31,43,301389,隆扬电子,电子,2.2498,0.2546,42.1,19.4,5.0,92.5,0.325,0.0443,0.1225,-0.297,多头,62.0,1.227,True
2026-03-31,44,000973,佛塑科技,基础化工,2.2469,0.3438,129.6,94.8,98.9,96.9,0.658,0.0441,0.9316,1.4244,多头,12.0,0.1636,False
2026-03-31,45,600513,联环药业,医药生物,2.2285,0.2452,80.0,97.2,90.7,97.5,0.617,0.0447,0.6153,0.4338,多头,65.0,0.0999,False
2026-03-31,46,600549,厦门钨业,有色金属,2.2041,0.0452,865.2,94.2,97.6,97.4,0.758,0.0393,0.6484,0.9967,多头,77.0,0.7098,True
2026-03-31,47,688275,万润新能,电力设备,2.2027,0.1854,135.3,94.7,98.1,94.8,0.633,0.0427,0.7707,1.1187,多头,28.0,0.5147,True
2026-03-31,48,688325,赛微微电,电子,2.201,0.1935,97.7,90.8,80.4,96.3,0.567,0.0552,0.598,0.2036,多头,74.0,0.2745,False
2026-03-31,49,688307,中润光学,计算机,2.1873,0.3135,60.9,96.4,96.5,95.3,0.775,0.0613,0.7905,0.7946,多头,63.0,0.9193,True
2026-03-31,50,002491,通鼎互联,通信,2.1771,0.1191,141.9,99.2,98.2,96.0,0.633,0.0538,0.9836,1.1864,多头,61.0,2.1557,True
2026-03-31,51,600397,江钨装备,煤炭,2.1681,0.1492,145.8,99.2,97.3,95.7,0.583,0.0506,0.8094,0.9116,多头,64.0,0.8707,True
2026-03-31,52,688295,,基础化工,2.1297,0.7213,495.9,99.3,97.8,96.2,0.533,0.0784,1.0617,1.0303,多头,39.0,0.1812,False
2026-03-31,53,301042,安联锐视,计算机,2.1279,0.0472,61.2,75.9,96.1,95.4,0.75,0.027,0.622,0.7337,多头,66.0,0.2376,False
2026-03-31,54,002463,沪电股份,电子,2.0954,0.1301,1462.2,70.1,57.8,94.3,0.567,0.0337,0.3114,0.0205,多头,33.0,1.0496,True
2026-03-31,55,688336,三生国健,医药生物,2.0909,0.1995,466.9,89.5,88.2,96.6,0.45,0.047,0.398,0.3508,多头,62.0,0.2212,False
2026-03-31,56,600726,华电能源,公用事业,2.0817,1.461,480.4,99.9,99.2,97.4,0.65,0.0581,1.4006,1.627,多头,70.0,0.6209,True
2026-03-31,57,603629,利通电子,电子,2.0751,0.0625,165.9,99.6,99.1,91.3,0.708,0.0546,1.1546,1.5027,多头,55.0,2.7477,True
2026-03-31,58,000988,华工科技,机械设备,2.0735,0.5338,1038.8,91.6,77.3,95.5,0.508,0.0516,0.5483,0.1656,多头,73.0,0.7866,True
2026-03-31,59,002379,宏桥控股,有色金属,2.0663,0.1544,307.6,87.1,94.1,95.2,0.742,0.0397,0.4483,0.597,多头,4.0,0.0891,False
2026-03-31,60,600110,诺德股份,电力设备,2.0631,0.3298,159.6,90.2,88.3,94.3,0.542,0.0394,0.4883,0.3519,多头,59.0,0.9056,True
2026-03-31,61,603588,高能环境,环保,2.0556,0.2566,224.8,99.3,98.3,94.9,0.692,0.0421,0.9667,1.2364,多头,54.0,0.3199,False
2026-03-31,62,688702,盛科通信,电子,2.0096,0.1036,339.9,91.1,82.1,96.3,0.583,0.0448,0.5486,0.2273,多头,71.0,1.3369,True
2026-03-31,63,002150,正泰电源,机械设备,1.9943,0.3277,114.2,97.4,96.8,95.2,0.758,0.0608,0.8016,0.8436,多头,25.0,0.1151,False
2026-03-31,64,300483,首华燃气,公用事业,1.9646,0.4741,76.5,92.8,94.3,93.5,0.733,0.0594,0.4961,0.6054,多头,61.0,0.1383,False
2026-03-31,65,603316,诚邦股份,建筑装饰,1.9592,0.3895,38.2,61.6,61.2,93.9,0.558,0.0566,0.3094,0.0417,多头,63.0,0.8793,True
2026-03-31,66,688127,蓝特光学,电子,1.9286,0.2001,230.7,97.1,95.7,93.5,0.783,0.0491,0.6979,0.7024,多头,69.0,0.8351,True
2026-03-31,67,605299,舒华体育,轻工制造,1.9145,0.4996,85.3,98.8,98.4,95.9,0.642,0.0489,1.0678,1.2383,多头,56.0,0.284,False
2026-03-31,68,601872,招商轮船,交通运输,1.9079,0.3513,1323.0,99.0,96.8,96.9,0.7,0.0493,0.9027,0.8411,多头,26.0,0.3389,False
2026-03-31,69,002192,融捷股份,有色金属,1.8746,0.2311,196.9,95.7,98.2,95.6,0.733,0.0487,0.83,1.1598,多头,28.0,0.4576,False
2026-03-31,70,002709,天赐材料,电力设备,1.8647,0.2002,695.2,73.9,89.2,95.1,0.575,0.0366,0.5277,0.3809,多头,30.0,0.3989,False
2026-03-31,71,300265,通光线缆,电力设备,1.8623,0.0469,89.9,93.9,98.0,93.5,0.708,0.0724,0.7074,1.1034,多头,67.0,0.3363,False
2026-03-31,72,688485,九州一轨,机械设备,1.8555,0.13,21.6,94.9,96.9,95.3,0.75,0.0577,0.6325,0.8557,多头,59.0,1.9259,True
2026-03-31,73,001389,广合科技,电子,1.8517,0.0265,177.7,95.5,90.3,93.0,0.667,0.0524,0.5983,0.4135,多头,44.0,1.0394,True
2026-03-31,74,300677,英科医疗,医药生物,1.8496,0.4323,273.1,93.4,93.5,95.7,0.675,0.0528,0.6578,0.5562,多头,32.0,0.1189,False
2026-03-31,75,600683,京投发展,房地产,1.8455,0.2398,72.0,99.6,98.7,96.1,0.625,0.0508,1.0538,1.3349,多头,25.0,1.1363,True
2026-03-31,76,300191,潜能恒信,石油石化,1.838,0.2764,84.6,99.5,97.4,93.7,0.6,0.0499,0.7434,0.9272,多头,60.0,0.1936,False
2026-03-31,77,002498,汉缆股份,电力设备,1.8019,0.2862,293.8,99.6,99.0,96.2,0.775,0.0596,1.0507,1.4497,多头,43.0,0.2486,False
2026-03-31,78,000533,顺钠股份,电力设备,1.7902,0.4353,97.1,97.7,98.0,91.9,0.692,0.074,0.6988,1.0988,多头,65.0,0.1525,False
2026-03-31,79,002980,华盛昌,电力设备,1.7807,1.0428,42.0,99.4,95.1,92.1,0.583,0.0483,0.8273,0.6413,多头,67.0,2.12,True
2026-03-31,80,688717,艾罗能源,电力设备,1.7791,0.4258,116.1,98.9,92.9,93.6,0.575,0.0581,0.644,0.531,多头,29.0,0.1238,False
2026-03-31,81,300274,阳光电源,电力设备,1.7703,0.1125,2397.8,27.9,51.5,94.5,0.458,0.0322,0.2529,-0.0159,多头,28.0,0.2669,False
2026-03-31,82,301120,新特电气,电力设备,1.7649,0.0227,48.0,79.9,92.9,93.6,0.65,0.0531,0.3591,0.5284,多头,42.0,0.2752,False
2026-03-31,83,301265,华新科技,环保,1.7633,0.3074,36.4,98.6,96.9,94.9,0.725,0.0587,0.7444,0.8543,多头,60.0,0.4984,False
2026-03-31,84,002246,北化股份,基础化工,1.7489,0.2879,137.2,95.5,78.6,95.0,0.55,0.0401,0.4586,0.1835,多头,88.0,0.0817,False
2026-03-31,85,000534,万泽股份,医药生物,1.7241,0.0673,176.9,96.2,98.4,93.6,0.758,0.0598,0.7412,1.2631,多头,63.0,0.2974,False
2026-03-31,86,300756,金马游乐,机械设备,1.7131,0.035,54.8,0.6,40.3,95.4,0.4,0.0283,0.0303,-0.0696,多头,63.0,0.4002,False
2026-03-31,87,002532,天山铝业,有色金属,1.7079,0.1557,733.3,87.1,95.2,92.7,0.692,0.0402,0.5021,0.656,多头,95.0,0.1073,False
2026-03-31,88,688328,深科达,机械设备,1.7051,0.6943,32.9,90.5,79.8,93.4,0.575,0.0865,0.3392,0.1961,多头,55.0,1.7532,True
2026-03-31,89,688251,井松智能,计算机,1.7013,0.3465,36.7,90.4,89.9,90.0,0.525,0.035,0.5345,0.4024,多头,67.0,-0.0014,False
2026-03-31,90,000893,亚钾国际,基础化工,1.6973,0.2341,496.1,92.5,94.7,95.9,0.808,0.0394,0.5356,0.6252,多头,59.0,0.0233,False
2026-03-31,91,600791,京能置业,房地产,1.6944,0.0677,43.4,99.4,97.7,95.1,0.625,0.0406,0.8396,1.0083,多头,66.0,0.6959,True
2026-03-31,92,300584,海辰药业,医药生物,1.6942,0.0136,36.2,18.2,6.6,94.3,0.275,0.0388,-0.0006,-0.284,多头,69.0,0.0612,False
2026-03-31,93,603026,石大胜华,电力设备,1.6881,0.4106,202.2,78.2,97.8,95.4,0.55,0.0457,0.6282,1.0369,多头,41.0,0.3896,False
2026-03-31,94,300157,新锦动力,机械设备,1.6818,0.1509,45.9,94.6,89.0,88.8,0.583,0.0415,0.327,0.3779,多头,66.0,0.0231,False
2026-03-31,95,002738,中矿资源,有色金属,1.6805,0.0778,527.2,59.4,96.3,93.9,0.667,0.0316,0.4417,0.7825,多头,30.0,0.2605,False
2026-03-31,96,688388,嘉元科技,电力设备,1.6798,0.2355,187.3,58.4,81.0,93.9,0.6,0.0534,0.3595,0.2107,多头,59.0,0.7096,True
2026-03-31,97,605117,德业股份,电力设备,1.6634,0.4115,1194.5,96.0,96.5,93.0,0.742,0.0411,0.7591,0.7969,多头,23.0,0.3175,False
2026-03-31,98,300651,金陵体育,轻工制造,1.6569,0.1923,31.2,95.8,86.9,93.2,0.517,0.0515,0.3392,0.3162,多头,55.0,0.1982,False
2026-03-31,99,300438,鹏辉能源,电力设备,1.6429,0.3237,229.2,53.5,93.0,91.1,0.625,0.0414,0.501,0.5343,多头,25.0,0.6324,True
2026-03-31,100,688021,奥福科技,汽车,1.6325,0.78,19.3,93.6,88.8,92.8,0.642,0.071,0.3998,0.37,多头,55.0,0.1997,False
2026-04-30,1,301377,鼎泰高科,机械设备,8.2024,0.1319,165.9,91.2,95.3,99.9,0.783,0.0411,1.244,0.9197,多头,70.0,1.8109,True
2026-04-30,2,301232,飞沃科技,电力设备,7.9563,0.1305,97.2,43.8,99.9,99.8,0.742,0.0651,1.389,4.0473,多头,46.0,0.1692,False
2026-04-30,3,002384,东山精密,电子,7.0349,0.1158,2580.9,99.6,98.8,99.7,0.683,0.0443,1.614,1.726,多头,89.0,0.477,False
2026-04-30,4,301217,铜冠铜箔,电力设备,6.8734,0.344,651.4,99.4,97.2,99.8,0.533,0.0655,1.676,1.2383,多头,67.0,1.553,True
2026-04-30,5,600105,永鼎股份,通信,6.6673,0.1793,622.1,97.3,99.0,99.7,0.7,0.0479,1.4152,1.8399,多头,70.0,0.7208,True
2026-04-30,6,001309,德明利,电子,5.9622,0.0908,843.5,98.8,97.6,99.1,0.683,0.038,1.64,1.3018,多头,70.0,0.8483,True
2026-04-30,7,688048,长光华芯,电子,5.8702,0.0812,628.3,99.7,99.9,99.5,0.8,0.0648,2.1237,3.8785,多头,64.0,0.426,False
2026-04-30,8,300390,天华新能,电力设备,5.4809,0.4958,780.5,99.3,99.8,99.2,0.65,0.0685,1.9673,2.6325,多头,27.0,0.038,False
2026-04-30,9,301292,海科新源,电力设备,5.2698,0.2363,72.1,97.3,97.7,99.2,0.617,0.0765,1.0248,1.3401,多头,49.0,0.0811,False
2026-04-30,10,300475,香农芯创,电子,5.2438,0.251,783.0,73.0,82.5,99.3,0.583,0.0463,0.7736,0.3183,多头,52.0,0.753,True
2026-04-30,11,301338,凯格精机,机械设备,5.2127,0.1385,102.5,95.2,98.8,99.4,0.75,0.0695,1.2809,1.7231,多头,67.0,0.3326,False
2026-04-30,12,688205,德科立,通信,5.2023,0.0946,382.3,98.0,98.4,99.3,0.675,0.0646,1.0153,1.5536,多头,75.0,0.2298,False
2026-04-30,13,688308,欧科亿,机械设备,4.8925,0.0826,150.7,99.0,99.4,99.2,0.758,0.0594,1.5688,2.1558,多头,36.0,1.099,True
2026-04-30,14,688028,沃尔德,机械设备,4.8717,0.0927,176.2,81.3,97.4,99.1,0.692,0.0433,1.1199,1.2681,多头,68.0,0.336,False
2026-04-30,15,688485,九州一轨,机械设备,4.8289,0.7295,48.6,99.6,99.6,99.2,0.817,0.065,2.0922,2.4053,多头,64.0,0.3092,False
2026-04-30,16,002636,金安国纪,电子,4.808,0.1577,327.5,97.7,98.8,99.2,0.842,0.0527,1.557,1.7288,多头,72.0,1.6791,True
2026-04-30,17,002565,顺灏股份,轻工制造,4.7117,0.2734,202.4,79.3,98.9,99.3,0.667,0.0519,0.8356,1.7971,多头,72.0,0.1456,False
2026-04-30,18,301511,德福科技,电力设备,4.5487,0.2136,278.9,99.6,97.0,99.0,0.608,0.0483,1.3643,1.1808,多头,48.0,1.2578,True
2026-04-30,19,603083,剑桥科技,通信,4.4356,0.3274,486.2,96.7,92.8,99.0,0.558,0.0452,0.9494,0.6981,多头,68.0,0.5009,True
2026-04-30,20,688353,华盛锂电,电力设备,4.3976,0.0881,175.0,77.1,97.4,98.9,0.633,0.0554,0.5949,1.2863,多头,66.0,0.1107,False
2026-04-30,21,002240,盛新锂能,有色金属,4.3796,0.1731,549.3,96.2,97.8,98.9,0.733,0.0475,1.319,1.3565,多头,34.0,0.0341,False
2026-04-30,22,301529,福赛科技,汽车,4.3104,0.1806,63.2,43.3,96.4,98.9,0.55,0.0411,0.7391,1.0609,多头,40.0,0.286,False
2026-04-30,23,688519,南亚新材,电子,4.2094,0.1629,407.6,98.9,98.4,98.8,0.667,0.0541,1.3389,1.5834,多头,65.0,1.3584,True
2026-04-30,24,688668,鼎通科技,通信,4.1838,0.1067,305.6,93.4,97.7,98.9,0.592,0.0535,1.0776,1.3404,多头,86.0,0.9664,True
2026-04-30,25,300857,协创数据,电子,4.1836,0.4227,1254.5,96.8,97.2,98.8,0.633,0.0783,1.3908,1.2386,多头,157.0,0.3168,False
2026-04-30,26,688227,品高股份,计算机,4.0868,0.8782,162.2,99.0,99.8,97.7,0.533,0.0703,1.8065,3.0781,多头,73.0,-0.0355,False
2026-04-30,27,000890,法尔胜,环保,4.0032,0.1551,65.9,99.9,99.6,98.7,0.608,0.0692,1.6047,2.3677,多头,64.0,0.0026,False
2026-04-30,28,688020,方邦股份,电子,3.952,0.5807,121.7,96.9,98.3,98.8,0.692,0.0645,1.2783,1.543,多头,44.0,0.8308,True
2026-04-30,29,301345,涛涛车业,汽车,3.8738,0.1786,94.6,90.7,69.9,98.8,0.517,0.0483,0.4852,0.1434,多头,70.0,0.0071,False
2026-04-30,30,301526,国际复材,建筑材料,3.8404,0.0662,224.9,99.1,98.3,98.6,0.65,0.049,1.2193,1.5427,多头,42.0,2.2514,True
2026-04-30,31,301150,中一科技,电力设备,3.8167,0.1923,150.6,95.9,89.9,98.6,0.667,0.0464,0.8592,0.5382,多头,70.0,0.4223,False
2026-04-30,32,605298,必得科技,机械设备,3.7809,0.2751,108.8,92.8,84.8,98.4,0.608,0.0376,0.7514,0.3674,多头,72.0,0.0534,False
2026-04-30,33,002980,华盛昌,电力设备,3.7782,0.363,80.5,100.0,99.5,98.4,0.692,0.0638,1.9429,2.335,多头,72.0,0.6431,True
2026-04-30,34,603601,再升科技,建筑材料,3.7143,0.1311,180.4,95.6,99.5,98.5,0.692,0.0386,1.1215,2.3277,多头,67.0,0.4842,False
2026-04-30,35,300136,信维通信,电子,3.6443,0.0837,747.6,77.9,98.3,98.1,0.592,0.0401,1.21,1.5527,多头,33.0,0.3067,False
2026-04-30,36,603538,美诺华,医药生物,3.6292,0.9782,144.3,99.8,98.5,98.4,0.592,0.0553,1.5772,1.6218,多头,62.0,0.0968,False
2026-04-30,37,600487,亨通光电,通信,3.5356,0.1269,1603.6,99.2,99.2,98.0,0.75,0.0448,1.4789,1.9377,多头,34.0,0.8721,True
2026-04-30,38,688183,生益电子,电子,3.5266,0.3438,913.9,86.3,50.2,98.3,0.45,0.0515,0.4769,0.0073,多头,97.0,0.2932,False
2026-04-30,39,300476,胜宏科技,电子,3.5197,0.2064,2838.5,89.4,67.8,97.8,0.492,0.0391,0.4165,0.1245,多头,105.0,0.1962,False
2026-04-30,40,300342,天银机电,家用电器,3.5135,0.1785,286.9,88.5,99.8,98.2,0.75,0.0499,1.3764,2.7054,多头,153.0,0.063,False
2026-04-30,41,002342,巨力索具,机械设备,3.4796,0.184,189.1,95.9,98.1,97.8,0.508,0.0519,1.0932,1.5095,多头,65.0,0.1192,False
2026-04-30,42,002008,大族激光,机械设备,3.4524,0.1632,963.5,98.7,98.0,97.9,0.683,0.0455,1.3975,1.446,多头,81.0,0.5192,True
2026-04-30,43,600330,天通股份,电子,3.434,0.1401,343.6,99.2,98.7,98.0,0.65,0.0513,1.4211,1.7157,多头,45.0,0.2764,False
2026-04-30,44,300604,长川科技,电子,3.2918,0.0803,852.7,92.5,96.5,97.9,0.542,0.0426,1.074,1.0838,多头,77.0,1.1479,True
2026-04-30,45,301248,杰创智能,计算机,3.2178,0.1506,96.2,97.8,99.5,98.1,0.758,0.0589,1.5106,2.2383,多头,70.0,0.1181,False
2026-04-30,46,301183,东田微,电子,3.1822,0.2035,105.9,87.7,93.9,97.8,0.583,0.0488,0.6533,0.7769,多头,74.0,0.4879,False
2026-04-30,47,300436,广生堂,医药生物,3.1522,0.0649,160.5,90.7,40.8,97.4,0.425,0.0422,0.2861,-0.0383,多头,75.0,0.109,False
2026-04-30,48,002837,英维克,机械设备,3.1011,0.0891,822.3,56.3,84.1,96.9,0.542,0.0506,0.3612,0.3503,多头,104.0,0.1977,False
2026-04-30,49,002192,融捷股份,有色金属,3.0775,0.4958,284.1,98.6,97.5,97.7,0.75,0.045,1.3715,1.3,多头,33.0,0.018,False
2026-04-30,50,688268,华特气体,电子,3.0601,0.4325,225.9,99.8,99.2,96.6,0.625,0.085,1.8893,1.9275,多头,45.0,0.4761,False
2026-04-30,51,600118,中国卫星,国防军工,3.0243,0.1085,1216.1,75.9,97.9,97.4,0.575,0.0391,0.9284,1.393,多头,72.0,0.1295,False
2026-04-30,52,301312,智立方,机械设备,2.9946,0.1085,69.6,96.1,97.5,97.8,0.742,0.0397,1.0174,1.2933,多头,65.0,0.4576,False
2026-04-30,53,002975,博杰股份,机械设备,2.9687,0.6233,116.9,91.9,89.6,97.4,0.583,0.0448,0.8155,0.529,多头,64.0,0.8372,True
2026-04-30,54,688661,和林微纳,电子,2.9647,0.2092,184.0,91.2,98.2,97.6,0.633,0.061,1.1388,1.5234,多头,68.0,0.4363,False
2026-04-30,55,301128,强瑞技术,机械设备,2.9622,0.131,163.0,97.0,94.1,97.5,0.667,0.0401,0.9988,0.7975,多头,82.0,0.4839,False
2026-04-30,56,002916,深南电路,电子,2.9042,0.1712,2075.0,89.1,87.9,97.2,0.575,0.0399,0.6735,0.457,多头,104.0,0.4741,False
2026-04-30,57,600869,远东股份,电力设备,2.8945,0.1511,376.5,95.5,97.0,97.5,0.767,0.0504,0.9949,1.1769,多头,74.0,1.2232,True
2026-04-30,58,002428,云南锗业,有色金属,2.8867,0.3528,457.3,98.5,98.1,97.1,0.683,0.049,1.2689,1.5063,多头,80.0,0.8584,True
2026-04-30,59,300438,鹏辉能源,电力设备,2.8458,0.0843,346.5,98.6,93.1,96.6,0.617,0.0567,1.1086,0.7209,多头,30.0,0.0702,False
2026-04-30,60,688655,迅捷兴,电子,2.7942,0.3919,59.7,99.3,97.3,97.1,0.642,0.0736,1.0792,1.2562,,,0.4474,False
2026-04-30,61,688630,芯碁微装,机械设备,2.7827,0.1943,337.0,93.4,96.4,96.8,0.658,0.0511,0.9126,1.0676,多头,62.0,1.1552,True
2026-04-30,62,001896,豫能控股,公用事业,2.7723,0.1086,235.1,99.5,98.2,97.0,0.55,0.0621,1.0874,1.5274,多头,49.0,0.4895,False
2026-04-30,63,301123,奕东电子,电子,2.7713,0.3494,111.2,72.4,87.2,96.8,0.4,0.044,0.5331,0.4361,多头,69.0,0.9172,True
2026-04-30,64,688328,深科达,机械设备,2.7315,0.2065,51.1,97.1,95.6,96.9,0.6,0.0468,0.9141,0.9548,多头,60.0,1.1866,True
2026-04-30,65,600396,华电辽能,公用事业,2.7154,0.7222,147.8,99.9,99.4,97.1,0.617,0.0691,1.5928,2.1392,多头,50.0,1.2147,True
2026-04-30,66,002361,神剑股份,基础化工,2.7094,0.4313,166.4,98.3,99.4,96.9,0.65,0.0571,1.2226,2.1422,多头,73.0,0.0827,False
2026-04-30,67,688610,埃科光电,机械设备,2.6959,0.1251,50.9,92.5,93.4,96.8,0.517,0.0458,0.941,0.7358,多头,65.0,1.1123,True
2026-04-30,68,002645,华宏科技,环保,2.6867,0.3508,143.7,96.6,89.8,96.5,0.6,0.0446,0.7909,0.5366,多头,48.0,0.6853,True
2026-04-30,69,301369,联动科技,电子,2.6809,0.3157,64.3,93.2,95.8,96.4,0.8,0.0447,0.8048,0.9757,多头,36.0,1.0904,True
2026-04-30,70,002709,天赐材料,电力设备,2.6651,0.3325,913.3,95.3,89.6,96.6,0.558,0.0401,0.8561,0.5276,多头,35.0,0.0577,False
2026-04-30,71,688677,海泰新光,医药生物,2.6579,1.0247,130.0,99.4,97.4,96.8,0.4,0.0642,1.3327,1.2681,多头,50.0,0.4088,False
2026-04-30,72,601126,四方股份,电力设备,2.6383,0.0699,457.6,95.5,95.9,96.4,0.708,0.0373,1.0265,0.9893,多头,35.0,0.5429,True
2026-04-30,73,601138,工业富联,电子,2.6266,0.2945,12456.3,69.9,22.6,96.7,0.375,0.0369,0.3109,-0.1219,多头,37.0,0.2889,False
2026-04-30,74,002297,博云新材,国防军工,2.6189,0.631,140.6,98.9,98.7,97.3,0.658,0.0557,1.4251,1.7012,多头,67.0,0.3739,False
2026-04-30,75,301662,宏工科技,电力设备,2.6059,0.0672,56.0,71.4,82.5,92.9,0.508,0.0525,0.4685,0.3183,,,0.0235,False
2026-04-30,76,688059,华锐精密,机械设备,2.6029,0.0756,132.7,94.8,92.8,96.6,0.65,0.0457,0.8108,0.6995,多头,56.0,0.531,True
2026-04-30,77,688530,欧莱新材,电子,2.5897,0.077,36.4,99.8,99.2,95.8,0.558,0.0796,1.5526,1.9671,多头,13.0,0.8739,True
2026-04-30,78,301042,安联锐视,计算机,2.5825,0.0814,71.8,90.7,94.8,95.8,0.75,0.0162,0.7432,0.8598,多头,71.0,0.0552,False
2026-04-30,79,301389,隆扬电子,电子,2.5771,0.0862,52.8,89.3,64.1,96.7,0.425,0.0391,0.3334,0.0892,多头,67.0,0.7496,True
2026-04-30,80,600110,诺德股份,电力设备,2.5714,0.5076,186.1,97.1,89.3,94.9,0.658,0.0452,0.5988,0.5184,多头,64.0,0.6344,True
2026-04-30,81,605060,联德股份,机械设备,2.5697,0.0999,139.3,94.8,94.9,96.4,0.642,0.049,0.7129,0.8656,多头,66.0,0.1233,False
2026-04-30,82,002281,光迅科技,通信,2.5563,0.222,1121.1,99.0,97.5,96.1,0.7,0.0442,1.2183,1.2909,多头,162.0,0.9135,True
2026-04-30,83,001389,广合科技,电子,2.5365,0.0943,248.2,96.4,97.1,96.3,0.75,0.0414,1.0239,1.1984,多头,49.0,0.4532,False
2026-04-30,84,603906,龙蟠科技,电力设备,2.5212,0.7792,187.5,98.2,94.8,96.3,0.608,0.0488,0.9234,0.8562,多头,68.0,0.013,False
2026-04-30,85,688215,瑞晟智能,机械设备,2.4909,0.1088,46.7,64.8,31.3,96.7,0.408,0.0248,0.2283,-0.0819,多头,66.0,0.0528,False
2026-04-30,86,301189,奥尼电子,电子,2.4565,0.7318,90.3,98.8,97.6,96.8,0.65,0.0691,1.17,1.3035,多头,69.0,0.3353,False
2026-04-30,87,603026,石大胜华,电力设备,2.4392,0.4086,266.4,97.7,93.9,95.9,0.542,0.0461,0.9693,0.7762,多头,46.0,0.0477,False
2026-04-30,88,000973,佛塑科技,基础化工,2.4321,0.2011,148.7,98.1,98.7,95.9,0.725,0.0454,1.003,1.6954,多头,17.0,0.0124,False
